# sigma8,om0,ode0
8.253273945961370206e-01,3.293706765147286775e-01,6.845085862638777829e-01
8.424178177005083867e-01,3.190512036036937116e-01,7.370398749003751471e-01
8.491666908285162574e-01,3.227400566666412951e-01,7.647865363795215421e-01
8.454934863557309610e-01,3.225350754845848766e-01,7.523552056812996547e-01
8.280800448099869815e-01,3.235896366418800074e-01,6.915619202391428688e-01
8.252532997370410905e-01,3.289143576645476297e-01,6.831053702659972693e-01
8.473859992946841668e-01,3.208384193681929619e-01,7.579272883736395405e-01
8.365541305863384292e-01,3.278358220183440475e-01,7.243661573895758821e-01
8.283181451346892654e-01,3.267363842391982076e-01,6.932264070224444241e-01
8.284933575309303411e-01,3.253447647246794361e-01,6.928389356196231752e-01
8.335916862868935073e-01,3.265534798979512487e-01,7.141034703663586836e-01
8.374947871693307899e-01,3.233111309102933983e-01,7.250159889733683860e-01
8.340380239000894091e-01,3.276671343615598642e-01,7.163788374195532160e-01
8.108383038328810244e-01,3.183312677446253902e-01,6.129506716180020964e-01
8.460513424580788922e-01,3.326857794467331653e-01,7.608139607363171297e-01
8.501488076030693231e-01,3.296016879795918841e-01,7.738597563520379641e-01
8.353417106103581125e-01,3.266489680614056423e-01,7.175308293984062891e-01
8.224050465310553948e-01,3.305389857232022832e-01,6.726417872967749290e-01
8.442694993640206258e-01,3.228021902289759937e-01,7.522342449030816613e-01
8.214523881437529873e-01,3.282181567149658474e-01,6.658310729958796248e-01
8.237867974302075513e-01,3.291014421061763673e-01,6.788260002250415814e-01
8.438909190678952621e-01,3.195811258572573976e-01,7.432331423495183165e-01
8.529142579257191770e-01,3.249839568391146849e-01,7.800966737328445255e-01
8.425736673354338180e-01,3.228183642219137339e-01,7.423753873278894355e-01
8.310808985266662230e-01,3.235008657623541506e-01,7.022250656198030239e-01
8.252532997370410905e-01,3.289143576645476297e-01,6.831053702659972693e-01
8.470168622743343700e-01,3.210710202154019588e-01,7.572529700196531932e-01
8.291015926370490785e-01,3.240300217186731779e-01,6.957652752277204700e-01
8.266935054303626851e-01,3.262673978587481982e-01,6.862950584411268151e-01
8.284933575309303411e-01,3.253447647246794361e-01,6.928389356196231752e-01
8.350985012193942181e-01,3.255333993340301380e-01,7.183652465254564135e-01
8.422112917019199951e-01,3.256557960770060656e-01,7.432214163659149886e-01
8.328653797711146334e-01,3.280490390435310544e-01,7.126266889816809114e-01
8.174813107140987967e-01,3.204041069944393305e-01,6.430732846667062130e-01
8.460513424580788922e-01,3.326857794467331653e-01,7.608139607363171297e-01
8.501488076030693231e-01,3.296016879795918841e-01,7.738597563520379641e-01
8.346955481660385257e-01,3.267423872129544549e-01,7.151143367113454996e-01
8.288452057202014833e-01,3.279010330543199458e-01,6.950359430230681479e-01
8.442694993640206258e-01,3.228021902289759937e-01,7.522342449030816613e-01
8.214523881437529873e-01,3.282181567149658474e-01,6.658310729958796248e-01
8.215324065787332763e-01,3.298807644957398866e-01,6.712149563299780741e-01
8.459395554018164232e-01,3.179856687118556846e-01,7.494977299895009271e-01
8.489758439752038699e-01,3.252311762520967986e-01,7.665275355139624658e-01
8.427437207734980174e-01,3.233008669930498846e-01,7.432770077180992363e-01
8.313017363656304282e-01,3.240637233220928226e-01,7.035123148033417539e-01
8.252532997370410905e-01,3.289143576645476297e-01,6.831053702659972693e-01
8.374222637858133034e-01,3.243877855474148197e-01,7.248606675917538267e-01
8.291015926370490785e-01,3.240300217186731779e-01,6.957652752277204700e-01
8.266935054303626851e-01,3.262673978587481982e-01,6.862950584411268151e-01
8.284933575309303411e-01,3.253447647246794361e-01,6.928389356196231752e-01
8.363657774474132500e-01,3.255058003812599798e-01,7.227634173421686459e-01
8.422752499110122137e-01,3.253729094827361723e-01,7.432280942945190816e-01
8.325407594420881630e-01,3.272216672167897467e-01,7.107344985153217776e-01
8.205264106561838133e-01,3.246042989601736761e-01,6.603392939341488077e-01
8.472224555371585808e-01,3.349537846806351915e-01,7.662680214989264771e-01
8.501488076030693231e-01,3.296016879795918841e-01,7.738597563520379641e-01
8.357678641230863459e-01,3.265300176917228514e-01,7.187945284510868227e-01
8.285106849331131951e-01,3.279672840682389401e-01,6.938878666288649244e-01
8.394593310186676538e-01,3.235774248512511275e-01,7.341245296380678464e-01
8.235796860810163933e-01,3.276672488503671321e-01,6.736091731081428335e-01
8.231117114443238236e-01,3.295375484167593072e-01,6.766978449268784557e-01
8.459395554018164232e-01,3.179856687118556846e-01,7.494977299895009271e-01
8.489758439752038699e-01,3.252311762520967986e-01,7.665275355139624658e-01
8.391313951188014153e-01,3.243875284326337982e-01,7.306903690093298209e-01
8.303752574657069507e-01,3.244545100820821482e-01,6.999678289479240867e-01
8.245259783764262718e-01,3.287811365123363139e-01,6.797998565528259318e-01
8.378043119711759967e-01,3.239834873345993072e-01,7.256190783946032674e-01
8.300131055522443901e-01,3.239562353827806773e-01,6.991587688780562804e-01
8.280044298303786965e-01,3.261641752948594153e-01,6.912377711179042983e-01
8.284933575309303411e-01,3.253447647246794361e-01,6.928389356196231752e-01
8.406975426981107002e-01,3.238603375826312192e-01,7.376264825577245610e-01
8.400755478682159216e-01,3.252031442457407051e-01,7.352314762720971730e-01
8.311996291545307169e-01,3.274682116238288310e-01,7.050374339274434465e-01
8.182459031182601761e-01,3.222227142018558865e-01,6.492431048336334554e-01
8.472224555371585808e-01,3.349537846806351915e-01,7.662680214989264771e-01
8.447782867511631766e-01,3.282037080500892490e-01,7.537906168118650996e-01
8.357678641230863459e-01,3.265300176917228514e-01,7.187945284510868227e-01
8.273645767332555856e-01,3.281942679605177049e-01,6.899544196795365236e-01
8.393575793652725547e-01,3.233089809804497450e-01,7.339417471479181554e-01
8.235796860810163933e-01,3.276672488503671321e-01,6.736091731081428335e-01
8.234816359127803409e-01,3.288834312356037626e-01,6.772606785021779707e-01
8.556786283252316716e-01,3.139379103039111607e-01,7.804901538118652615e-01
8.489758439752038699e-01,3.252311762520967986e-01,7.665275355139624658e-01
8.418469619814112903e-01,3.244982224445402963e-01,7.407380777262836391e-01
8.303752574657069507e-01,3.244545100820821482e-01,6.999678289479240867e-01
8.202375747368202408e-01,3.319532061379283361e-01,6.650136914711988201e-01
8.396852409211196244e-01,3.233038811802813606e-01,7.321095540413489200e-01
8.293249062960655893e-01,3.238709557135844852e-01,6.966916530807781838e-01
8.246780213865974041e-01,3.267679283142262969e-01,6.790809579675362029e-01
8.266235953277737414e-01,3.238776759380935788e-01,6.844109970223554162e-01
8.386131003351456892e-01,3.237082982833484612e-01,7.294208432299238432e-01
8.407789511069069244e-01,3.252574304241396264e-01,7.377885712359205650e-01
8.315569038420858039e-01,3.277485433617141064e-01,7.066478468045404027e-01
8.182459031182601761e-01,3.222227142018558865e-01,6.492431048336334554e-01
8.428225937462450190e-01,3.338287722925747381e-01,7.497723817628832998e-01
8.447782867511631766e-01,3.282037080500892490e-01,7.537906168118650996e-01
8.362739975317275976e-01,3.260280676404981315e-01,7.206848224440818296e-01
8.246632941322352695e-01,3.292664761239967874e-01,6.807119852410259409e-01
8.388791233679258053e-01,3.228769503698434296e-01,7.321897967002720664e-01
8.162402512320536818e-01,3.296556716681220967e-01,6.469500645731389721e-01
8.336537194542795737e-01,3.314843583874987898e-01,7.153971094719033808e-01
8.556786283252316716e-01,3.139379103039111607e-01,7.804901538118652615e-01
8.498011271079469742e-01,3.254236053572351905e-01,7.693342247115472210e-01
8.470045581546654656e-01,3.249710692766630826e-01,7.590452021895803814e-01
8.289774874808358840e-01,3.243786563147060265e-01,6.949219889505530157e-01
8.244361360922937143e-01,3.305604811159576495e-01,6.798395443611940925e-01
8.384968272012068846e-01,3.237755929854807535e-01,7.280433982500327250e-01
8.265651685676158600e-01,3.230971923207899832e-01,6.864946502358710845e-01
8.246780213865974041e-01,3.267679283142262969e-01,6.790809579675362029e-01
8.266235953277737414e-01,3.238776759380935788e-01,6.844109970223554162e-01
8.494447548015867655e-01,3.242577111416329871e-01,7.680134995499450223e-01
8.410904484699954775e-01,3.250359988925639598e-01,7.386488279206541163e-01
8.267855692645734722e-01,3.283426383943426341e-01,6.880512186891436510e-01
8.182459031182601761e-01,3.222227142018558865e-01,6.492431048336334554e-01
8.367866396236938176e-01,3.317639221355055401e-01,7.265420057583213964e-01
8.447782867511631766e-01,3.282037080500892490e-01,7.537906168118650996e-01
8.340335298592432833e-01,3.265745987206368217e-01,7.129791696013764168e-01
8.241331486928967776e-01,3.291572645524938334e-01,6.787078704214694058e-01
8.388791233679258053e-01,3.228769503698434296e-01,7.321897967002720664e-01
8.162402512320536818e-01,3.296556716681220967e-01,6.469500645731389721e-01
8.336537194542795737e-01,3.314843583874987898e-01,7.153971094719033808e-01
8.422457955058483270e-01,3.181639660562211591e-01,7.371210078628067652e-01
8.555430192435554693e-01,3.262014359403008767e-01,7.899682158520600073e-01
8.470045581546654656e-01,3.249710692766630826e-01,7.590452021895803814e-01
8.298910768347952382e-01,3.227264724876028890e-01,6.977857192292434840e-01
8.249148460012517559e-01,3.317177739947222981e-01,6.825294919391532433e-01
8.388622511955295957e-01,3.238269410739231247e-01,7.293749874938361133e-01
8.265651685676158600e-01,3.230971923207899832e-01,6.864946502358710845e-01
8.273166298751989389e-01,3.281544291003925529e-01,6.897569081733240237e-01
8.281379490775546692e-01,3.233441368015246287e-01,6.906096734900739609e-01
8.514413037407485563e-01,3.236740473498095905e-01,7.753512871022369968e-01
8.410904484699954775e-01,3.250359988925639598e-01,7.386488279206541163e-01
8.267855692645734722e-01,3.283426383943426341e-01,6.880512186891436510e-01
8.221422870838214214e-01,3.250150451999886392e-01,6.669500397382918111e-01
8.382612282211571175e-01,3.345433671234688822e-01,7.338063741480380653e-01
8.447782867511631766e-01,3.282037080500892490e-01,7.537906168118650996e-01
8.340335298592432833e-01,3.265745987206368217e-01,7.129791696013764168e-01
8.241331486928967776e-01,3.291572645524938334e-01,6.787078704214694058e-01
8.381964133351369473e-01,3.242572407524972333e-01,7.293876586724601374e-01
8.158628835778509725e-01,3.297087803319305177e-01,6.455409976969064267e-01
8.336537194542795737e-01,3.314843583874987898e-01,7.153971094719033808e-01
8.422457955058483270e-01,3.181639660562211591e-01,7.371210078628067652e-01
8.555430192435554693e-01,3.262014359403008767e-01,7.899682158520600073e-01
8.470045581546654656e-01,3.249710692766630826e-01,7.590452021895803814e-01
8.311405564647649236e-01,3.256347476389162554e-01,7.036340220283722191e-01
8.249148460012517559e-01,3.317177739947222981e-01,6.825294919391532433e-01
8.388622511955295957e-01,3.238269410739231247e-01,7.293749874938361133e-01
8.265651685676158600e-01,3.230971923207899832e-01,6.864946502358710845e-01
8.275769222169303552e-01,3.282435308591902245e-01,6.907648661769555387e-01
8.281379490775546692e-01,3.233441368015246287e-01,6.906096734900739609e-01
8.514413037407485563e-01,3.236740473498095905e-01,7.753512871022369968e-01
8.369692027469307627e-01,3.267383921799522084e-01,7.243506542457075481e-01
8.235715145716329122e-01,3.268724230366408245e-01,6.752542957658944633e-01
8.226650887593963679e-01,3.256944613555403101e-01,6.699876800038609970e-01
8.368765861555848007e-01,3.352117347023473304e-01,7.293066062476730727e-01
8.447782867511631766e-01,3.282037080500892490e-01,7.537906168118650996e-01
8.319868563023357089e-01,3.256302219617898674e-01,7.051435292544800948e-01
8.315750788753784040e-01,3.264022080833646755e-01,7.042684011945968825e-01
8.313699570985068066e-01,3.259861192809624941e-01,7.037216342555504545e-01
8.183968641591747861e-01,3.292717042247645387e-01,6.549455623667334025e-01
8.355208716581805639e-01,3.358303214813164184e-01,7.241364848074884897e-01
8.422457955058483270e-01,3.181639660562211591e-01,7.371210078628067652e-01
8.555430192435554693e-01,3.262014359403008767e-01,7.899682158520600073e-01
8.485897118625311819e-01,3.226693600915989113e-01,7.627865813770769998e-01
8.287373832959888942e-01,3.279828436207170572e-01,6.954875075466471213e-01
8.249148460012517559e-01,3.317177739947222981e-01,6.825294919391532433e-01
8.446542032366405328e-01,3.215602214886955079e-01,7.491908006963506894e-01
8.265651685676158600e-01,3.230971923207899832e-01,6.864946502358710845e-01
8.244373223755103730e-01,3.294722344810108172e-01,6.800234574866498294e-01
8.256166831182509824e-01,3.214207287812395064e-01,6.796732298006352702e-01
8.523306015842958550e-01,3.236348901639440334e-01,7.784374097044211016e-01
8.364896663128588150e-01,3.277079099785669691e-01,7.223824287720825854e-01
8.235715145716329122e-01,3.268724230366408245e-01,6.752542957658944633e-01
8.226650887593963679e-01,3.256944613555403101e-01,6.699876800038609970e-01
8.367777520226665766e-01,3.351455466411772388e-01,7.288940716302779732e-01
8.447471195993403459e-01,3.265350048779681602e-01,7.526352403883260767e-01
8.331626768257737181e-01,3.290239498176503741e-01,7.114627737091024917e-01
8.323824256556764389e-01,3.257578604899541985e-01,7.069035700732639871e-01
8.304280863838504612e-01,3.261984619449308509e-01,7.007615698255017511e-01
8.183968641591747861e-01,3.292717042247645387e-01,6.549455623667334025e-01
8.353894775950209128e-01,3.369319343410148160e-01,7.243743809895005770e-01
8.405951509977048763e-01,3.194548658209561687e-01,7.319215705251869153e-01
8.555430192435554693e-01,3.262014359403008767e-01,7.899682158520600073e-01
8.505420778991665820e-01,3.207032319865050773e-01,7.685605547882770061e-01
8.289627844668926437e-01,3.284568104500122931e-01,6.966297373405816451e-01
8.249861747720903526e-01,3.319583064761959523e-01,6.829183587474690897e-01
8.446542032366405328e-01,3.215602214886955079e-01,7.491908006963506894e-01
8.265651685676158600e-01,3.230971923207899832e-01,6.864946502358710845e-01
8.244373223755103730e-01,3.294722344810108172e-01,6.800234574866498294e-01
8.256166831182509824e-01,3.214207287812395064e-01,6.796732298006352702e-01
8.523306015842958550e-01,3.236348901639440334e-01,7.784374097044211016e-01
8.364896663128588150e-01,3.277079099785669691e-01,7.223824287720825854e-01
8.227176788998183943e-01,3.243085610094639248e-01,6.705510805908904137e-01
8.226650887593963679e-01,3.256944613555403101e-01,6.699876800038609970e-01
8.364446359410202536e-01,3.344340660899473572e-01,7.272274400538093486e-01
8.420139123191379138e-01,3.269302849118447818e-01,7.428634513611820367e-01
8.350002712548413308e-01,3.309226256466553107e-01,7.186537856936948687e-01
8.323824256556764389e-01,3.257578604899541985e-01,7.069035700732639871e-01
8.304280863838504612e-01,3.261984619449308509e-01,7.007615698255017511e-01
8.205900791374998171e-01,3.293445142576884033e-01,6.640510330499214131e-01
8.367370731980972032e-01,3.346960502519620295e-01,7.279840397505559224e-01
8.405541541177320441e-01,3.194336014940813984e-01,7.317471493758950229e-01
8.555430192435554693e-01,3.262014359403008767e-01,7.899682158520600073e-01
8.499628071991333078e-01,3.197537205549131345e-01,7.653616188675665954e-01
8.284115110533226689e-01,3.272976092317719243e-01,6.938361364242301432e-01
8.286789246469212777e-01,3.308342640979693994e-01,6.958178049815297861e-01
8.446542032366405328e-01,3.215602214886955079e-01,7.491908006963506894e-01
8.256775449540990630e-01,3.233766575164320756e-01,6.828164366154205744e-01
8.244373223755103730e-01,3.294722344810108172e-01,6.800234574866498294e-01
8.256166831182509824e-01,3.214207287812395064e-01,6.796732298006352702e-01
8.397399924779437308e-01,3.239213166802545341e-01,7.325670776112048754e-01
8.364460400369584381e-01,3.264756623986193595e-01,7.213946736180667507e-01
8.227176788998183943e-01,3.243085610094639248e-01,6.705510805908904137e-01
8.226650887593963679e-01,3.256944613555403101e-01,6.699876800038609970e-01
8.371966930698593323e-01,3.320348755778824157e-01,7.284460373271123279e-01
8.420139123191379138e-01,3.269302849118447818e-01,7.428634513611820367e-01
8.337533837385395774e-01,3.307514163888186642e-01,7.140937263255899836e-01
8.323824256556764389e-01,3.257578604899541985e-01,7.069035700732639871e-01
8.299079359696928115e-01,3.275770162312196532e-01,6.992914362885055413e-01
8.203474499956883159e-01,3.285206256138545888e-01,6.615906850310677711e-01
8.367370731980972032e-01,3.346960502519620295e-01,7.279840397505559224e-01
8.384877133338329847e-01,3.228725639908393563e-01,7.263830874634112922e-01
8.520479780938127190e-01,3.263426433783127023e-01,7.775846221699529437e-01
8.499628071991333078e-01,3.197537205549131345e-01,7.653616188675665954e-01
8.284115110533226689e-01,3.272976092317719243e-01,6.938361364242301432e-01
8.217309047506818898e-01,3.321696998783470467e-01,6.715071295847518940e-01
8.431521946542632762e-01,3.205886962716696931e-01,7.434227371072261725e-01
8.256775449540990630e-01,3.233766575164320756e-01,6.828164366154205744e-01
8.244373223755103730e-01,3.294722344810108172e-01,6.800234574866498294e-01
8.242325281586071473e-01,3.236026685179643758e-01,6.753714106806415485e-01
8.443457558220233139e-01,3.227716585986029618e-01,7.486321770053456781e-01
8.365113033888907923e-01,3.263720286605880649e-01,7.215716305853813184e-01
8.227176788998183943e-01,3.243085610094639248e-01,6.705510805908904137e-01
8.200970446587056983e-01,3.276703315726895993e-01,6.590514835561105400e-01
8.363063637679332141e-01,3.315547799997792255e-01,7.249385164979941232e-01
8.434202318101634566e-01,3.272361996454168365e-01,7.480326107788124457e-01
8.319288505846554882e-01,3.290852746512576421e-01,7.070274074498602568e-01
8.401087202934365283e-01,3.221457805914614836e-01,7.330434026741567966e-01
8.299079359696928115e-01,3.275770162312196532e-01,6.992914362885055413e-01
8.203474499956883159e-01,3.285206256138545888e-01,6.615906850310677711e-01
8.368915140932422503e-01,3.344540091770440982e-01,7.284031552477221449e-01
8.362467210574766607e-01,3.208900323803310917e-01,7.165470544572654088e-01
8.520479780938127190e-01,3.263426433783127023e-01,7.775846221699529437e-01
8.591116171205156471e-01,3.162704238715181582e-01,7.959484078319708500e-01
8.284115110533226689e-01,3.272976092317719243e-01,6.938361364242301432e-01
8.217309047506818898e-01,3.321696998783470467e-01,6.715071295847518940e-01
8.425377248707640598e-01,3.215729927297812929e-01,7.417636258576938424e-01
8.256775449540990630e-01,3.233766575164320756e-01,6.828164366154205744e-01
8.244373223755103730e-01,3.294722344810108172e-01,6.800234574866498294e-01
8.221949884549881737e-01,3.239272560638833953e-01,6.680426726444855801e-01
8.465020604067869936e-01,3.230901793207437978e-01,7.565655883101125578e-01
8.365113033888907923e-01,3.263720286605880649e-01,7.215716305853813184e-01
8.227176788998183943e-01,3.243085610094639248e-01,6.705510805908904137e-01
8.200970446587056983e-01,3.276703315726895993e-01,6.590514835561105400e-01
8.402430505574126629e-01,3.340097715566180958e-01,7.407244706117867006e-01
8.380357326232129589e-01,3.275359463616282496e-01,7.278596432255388660e-01
8.288493188808666590e-01,3.275219710105802817e-01,6.948143213189621470e-01
8.410509914025962042e-01,3.224521647172556293e-01,7.370682694288368531e-01
8.299363531945287420e-01,3.275823221917374406e-01,6.993950328546244544e-01
8.138462088005372630e-01,3.291567918921998737e-01,6.359594758792171953e-01
8.289154831746833318e-01,3.315934756060537891e-01,6.961923075955953610e-01
8.313616134284608217e-01,3.169251220205014374e-01,6.959844424283804232e-01
8.520479780938127190e-01,3.263426433783127023e-01,7.775846221699529437e-01
8.457496546154097405e-01,3.214511537391136486e-01,7.517279826299357870e-01
8.321122853445515055e-01,3.293040229717340561e-01,7.091913106599668781e-01
8.223077300225073438e-01,3.300330198783935631e-01,6.723468022218848095e-01
8.420099708881045864e-01,3.213083097537742794e-01,7.397758056574064156e-01
8.236923573758145878e-01,3.249040740472978195e-01,6.743623756684475890e-01
8.244373223755103730e-01,3.294722344810108172e-01,6.800234574866498294e-01
8.210316635825363196e-01,3.232965472379873417e-01,6.632158297452571682e-01
8.465020604067869936e-01,3.230901793207437978e-01,7.565655883101125578e-01
8.429859200695356547e-01,3.263597828974245108e-01,7.449139902945279834e-01
8.227176788998183943e-01,3.243085610094639248e-01,6.705510805908904137e-01
8.121012273177016239e-01,3.241131549777181986e-01,6.253753123863475816e-01
8.363277549147034584e-01,3.328857613916768599e-01,7.256879971597752776e-01
8.380357326232129589e-01,3.275359463616282496e-01,7.278596432255388660e-01
8.251360245820817951e-01,3.261074494659438883e-01,6.790494238642144076e-01
8.410509914025962042e-01,3.224521647172556293e-01,7.370682694288368531e-01
8.299363531945287420e-01,3.275823221917374406e-01,6.993950328546244544e-01
8.147148854453885036e-01,3.293164954708039383e-01,6.394071195390291784e-01
8.289154831746833318e-01,3.315934756060537891e-01,6.961923075955953610e-01
8.313616134284608217e-01,3.169251220205014374e-01,6.959844424283804232e-01
8.520479780938127190e-01,3.263426433783127023e-01,7.775846221699529437e-01
8.460204966060508314e-01,3.220411504620626642e-01,7.534693657603840355e-01
8.325657585143855233e-01,3.289376907214239254e-01,7.105925723825414764e-01
8.223077300225073438e-01,3.300330198783935631e-01,6.723468022218848095e-01
8.420099708881045864e-01,3.213083097537742794e-01,7.397758056574064156e-01
8.236923573758145878e-01,3.249040740472978195e-01,6.743623756684475890e-01
8.244373223755103730e-01,3.294722344810108172e-01,6.800234574866498294e-01
8.210316635825363196e-01,3.232965472379873417e-01,6.632158297452571682e-01
8.465020604067869936e-01,3.230901793207437978e-01,7.565655883101125578e-01
8.469937894056455141e-01,3.266621786216017398e-01,7.595697414049712437e-01
8.233442830457361472e-01,3.237733309627434108e-01,6.723947606788398534e-01
8.140180999672335105e-01,3.252249586430114858e-01,6.341969790019957864e-01
8.363277549147034584e-01,3.328857613916768599e-01,7.256879971597752776e-01
8.496441312767396559e-01,3.256929262664716718e-01,7.688321179332521238e-01
8.250435317352564635e-01,3.260303516294155157e-01,6.787491341375018195e-01
8.402320431039901338e-01,3.221624398162715730e-01,7.340510066936219991e-01
8.287508594428457664e-01,3.279897538435866400e-01,6.952188639414469407e-01
8.151216438523729568e-01,3.289288509311122377e-01,6.409402417772296356e-01
8.328299558133374081e-01,3.322211376670533012e-01,7.118454560873448411e-01
8.228865546289620969e-01,3.135889356446491250e-01,6.621086600238607067e-01
8.520479780938127190e-01,3.263426433783127023e-01,7.775846221699529437e-01
8.460204966060508314e-01,3.220411504620626642e-01,7.534693657603840355e-01
8.297019478496662215e-01,3.304056037651315059e-01,7.014663435917709577e-01
8.232643570171904734e-01,3.286334080279113556e-01,6.745855037735575266e-01
8.420099708881045864e-01,3.213083097537742794e-01,7.397758056574064156e-01
8.235375118480340317e-01,3.244010478411636367e-01,6.734870557864381935e-01
8.244373223755103730e-01,3.294722344810108172e-01,6.800234574866498294e-01
8.210316635825363196e-01,3.232965472379873417e-01,6.632158297452571682e-01
8.464722144618784805e-01,3.228733735301675956e-01,7.563832484685044655e-01
8.470846843826207451e-01,3.273224544950212866e-01,7.601250522103562002e-01
8.233442830457361472e-01,3.237733309627434108e-01,6.723947606788398534e-01
8.140180999672335105e-01,3.252249586430114858e-01,6.341969790019957864e-01
8.363277549147034584e-01,3.328857613916768599e-01,7.256879971597752776e-01
8.494081199868448451e-01,3.254831331612099699e-01,7.679058408864072316e-01
8.249982209475654749e-01,3.259813316671560934e-01,6.785908168954778441e-01
8.440970935048900392e-01,3.217108942568224217e-01,7.487737383234099875e-01
8.290688157963852500e-01,3.278804782930789807e-01,6.963389368541161861e-01
8.151216438523729568e-01,3.289288509311122377e-01,6.409402417772296356e-01
8.282989497669167589e-01,3.376074130550454355e-01,6.980597943264570393e-01
8.228865546289620969e-01,3.135889356446491250e-01,6.621086600238607067e-01
8.520479780938127190e-01,3.263426433783127023e-01,7.775846221699529437e-01
8.460204966060508314e-01,3.220411504620626642e-01,7.534693657603840355e-01
8.272439069634739406e-01,3.297289329897153953e-01,6.912025344979978447e-01
8.219878323983160762e-01,3.282819952794319707e-01,6.692552405280487449e-01
8.420099708881045864e-01,3.213083097537742794e-01,7.397758056574064156e-01
8.250259530648463846e-01,3.206734626760816553e-01,6.775516436298588685e-01
8.244373223755103730e-01,3.294722344810108172e-01,6.800234574866498294e-01
8.210316635825363196e-01,3.232965472379873417e-01,6.632158297452571682e-01
8.464722144618784805e-01,3.228733735301675956e-01,7.563832484685044655e-01
8.465176359467579958e-01,3.277713519309952139e-01,7.582261039285479454e-01
8.233442830457361472e-01,3.237733309627434108e-01,6.723947606788398534e-01
8.140180999672335105e-01,3.252249586430114858e-01,6.341969790019957864e-01
8.406717802949954521e-01,3.310776782371023241e-01,7.400287767802131711e-01
8.491289256435345933e-01,3.252848310500647822e-01,7.669000890172781304e-01
8.249982209475654749e-01,3.259813316671560934e-01,6.785908168954778441e-01
8.440970935048900392e-01,3.217108942568224217e-01,7.487737383234099875e-01
8.333242499243282975e-01,3.303075340627038003e-01,7.138766413375118303e-01
8.151216438523729568e-01,3.289288509311122377e-01,6.409402417772296356e-01
8.364352524424225610e-01,3.304606427909943522e-01,7.234993932733693178e-01
8.228865546289620969e-01,3.135889356446491250e-01,6.621086600238607067e-01
8.520479780938127190e-01,3.263426433783127023e-01,7.775846221699529437e-01
8.448992564743369460e-01,3.230260260193986710e-01,7.499636088568394365e-01
8.272439069634739406e-01,3.297289329897153953e-01,6.912025344979978447e-01
8.227139737946547182e-01,3.284818937695190844e-01,6.722873205511973316e-01
8.427507157625069301e-01,3.210983719316932161e-01,7.424986205523463889e-01
8.257268119350568147e-01,3.203836735325618079e-01,6.803119912653142753e-01
8.244373223755103730e-01,3.294722344810108172e-01,6.800234574866498294e-01
8.210316635825363196e-01,3.232965472379873417e-01,6.632158297452571682e-01
8.464722144618784805e-01,3.228733735301675956e-01,7.563832484685044655e-01
8.555900223344518052e-01,3.275824896861682101e-01,7.911321175630243729e-01
8.233442830457361472e-01,3.237733309627434108e-01,6.723947606788398534e-01
8.140180999672335105e-01,3.252249586430114858e-01,6.341969790019957864e-01
8.407874643336064047e-01,3.307613312833391772e-01,7.403241227549671732e-01
8.567996461084885773e-01,3.263155385241680029e-01,7.949586172780802595e-01
8.251543207580597228e-01,3.250098025978271354e-01,6.781921085800528548e-01
8.386842755132559724e-01,3.222488259519240561e-01,7.288523158639865773e-01
8.321137644453029392e-01,3.301923451331467141e-01,7.093626398649297560e-01
8.151216438523729568e-01,3.289288509311122377e-01,6.409402417772296356e-01
8.334665087189504495e-01,3.302243053706541698e-01,7.130677217627237052e-01
8.228865546289620969e-01,3.135889356446491250e-01,6.621086600238607067e-01
8.520479780938127190e-01,3.263426433783127023e-01,7.775846221699529437e-01
8.448992564743369460e-01,3.230260260193986710e-01,7.499636088568394365e-01
8.272439069634739406e-01,3.297289329897153953e-01,6.912025344979978447e-01
8.227139737946547182e-01,3.284818937695190844e-01,6.722873205511973316e-01
8.424688401650135550e-01,3.209701351888098464e-01,7.411848714347106792e-01
8.281473069959630617e-01,3.214207454499171668e-01,6.895654554247606649e-01
8.214663468033623905e-01,3.321431942881994392e-01,6.705640881206086368e-01
8.210316635825363196e-01,3.232965472379873417e-01,6.632158297452571682e-01
8.414324949524596420e-01,3.197376331919297709e-01,7.372201375974283266e-01
8.555900223344518052e-01,3.275824896861682101e-01,7.911321175630243729e-01
8.317000344049618743e-01,3.229429273726978633e-01,7.031474024728759931e-01
8.140180999672335105e-01,3.252249586430114858e-01,6.341969790019957864e-01
8.407874643336064047e-01,3.307613312833391772e-01,7.403241227549671732e-01
8.542869410455398160e-01,3.261034540241747326e-01,7.857036706508693236e-01
8.234383958225612865e-01,3.255131578433689832e-01,6.716322788300334024e-01
8.386842755132559724e-01,3.222488259519240561e-01,7.288523158639865773e-01
8.321137644453029392e-01,3.301923451331467141e-01,7.093626398649297560e-01
8.121600461299726126e-01,3.300857350535596479e-01,6.299436707807224423e-01
8.359411641368019730e-01,3.264417362885971841e-01,7.205539573211828808e-01
8.228865546289620969e-01,3.135889356446491250e-01,6.621086600238607067e-01
8.520479780938127190e-01,3.263426433783127023e-01,7.775846221699529437e-01
8.449398427055165861e-01,3.230102349160207109e-01,7.501011302892777177e-01
8.272439069634739406e-01,3.297289329897153953e-01,6.912025344979978447e-01
8.267451961450056341e-01,3.263239371845939041e-01,6.861375643138643010e-01
8.363891493571674607e-01,3.211614255367102877e-01,7.192717085548958611e-01
8.281473069959630617e-01,3.214207454499171668e-01,6.895654554247606649e-01
