# sigma8,om0,ode0
8.346952685944486472e-01,3.096937648800350829e-01,7.157319176635789093e-01
8.320682482755479281e-01,3.098195345183570315e-01,6.989821271669365288e-01
8.230718124529194935e-01,3.075785676933093793e-01,6.364358204078914838e-01
8.220365597720016293e-01,3.127346335147714318e-01,6.441975157124615325e-01
8.267439349168425045e-01,3.093726738388157815e-01,6.694146998075019006e-01
8.278025651850723365e-01,3.063421286305260671e-01,6.660909121570617319e-01
8.249268799497874172e-01,3.090085483861436111e-01,6.545255631460994428e-01
8.232228488669274258e-01,3.085560098421410435e-01,6.430968200500983833e-01
8.081049049941206874e-01,3.085864279855509706e-01,5.440599315119322155e-01
8.185300372359792798e-01,3.065309062050311506e-01,6.048896779024746095e-01
8.360517692290196923e-01,3.083392745059078122e-01,7.228540597482502328e-01
8.126449080124990010e-01,3.077875168254881055e-01,5.674877364278430036e-01
8.413661183277224564e-01,3.053564295760707314e-01,7.396312086463993074e-01
8.162486212288067033e-01,3.108075488754121762e-01,6.052170090734034780e-01
8.355272913510999322e-01,3.073656760717111136e-01,7.134973799304314968e-01
8.156154218237934295e-01,3.083630247817251702e-01,5.922007128808358667e-01
8.262726950307188734e-01,3.104417750715189328e-01,6.637162414953593492e-01
8.199382836472193237e-01,3.099051629811089281e-01,6.238641694903634960e-01
8.118433384455853163e-01,3.068626326156574380e-01,5.618720693508160169e-01
8.349323697772630393e-01,3.084734841389993321e-01,7.151509884780089532e-01
8.364946864280716765e-01,3.095851184282241153e-01,7.265123317657518065e-01
8.320682482755479281e-01,3.098195345183570315e-01,6.989821271669365288e-01
8.257091878007439822e-01,3.077870069934404151e-01,6.543095478400736686e-01
8.279635884242576571e-01,3.157236583394079643e-01,6.897197074626746360e-01
8.248057397206663977e-01,3.092909154027743690e-01,6.563795788416807442e-01
8.253519169742691286e-01,3.067484999507232302e-01,6.512327227287253439e-01
8.249311504583898280e-01,3.089985942133446906e-01,6.544602042637981398e-01
8.232228488669274258e-01,3.085560098421410435e-01,6.430968200500983833e-01
8.118941196884431610e-01,3.099443932250783296e-01,5.724587546684518635e-01
8.179479330468871767e-01,3.064619658424239113e-01,6.009766020872358006e-01
8.332878357058169927e-01,3.083859691648946910e-01,7.056707191164685034e-01
8.153880277448414260e-01,3.077325462931685407e-01,5.856266625831161310e-01
8.413661183277224564e-01,3.053564295760707314e-01,7.396312086463993074e-01
8.176018682667728354e-01,3.104765833560534372e-01,6.120561753003199712e-01
8.350881644383317814e-01,3.073390413126735887e-01,7.108102958312154662e-01
8.156154218237934295e-01,3.083630247817251702e-01,5.922007128808358667e-01
8.195769466977063100e-01,3.126977373508448843e-01,6.300388242024125285e-01
8.199382836472193237e-01,3.099051629811089281e-01,6.238641694903634960e-01
8.137133063343214845e-01,3.085371827166387693e-01,5.802712617316452270e-01
8.349323697772630393e-01,3.084734841389993321e-01,7.151509884780089532e-01
8.337814195804620354e-01,3.097478403048922746e-01,7.102513918021002848e-01
8.298829722891488681e-01,3.091210612754158316e-01,6.836305016807027179e-01
8.257091878007439822e-01,3.077870069934404151e-01,6.543095478400736686e-01
8.246318237899639136e-01,3.143170615481634123e-01,6.656594888198666959e-01
8.248057397206663977e-01,3.092909154027743690e-01,6.563795788416807442e-01
8.253256749608512965e-01,3.067437750113967687e-01,6.510576429050540792e-01
8.249311504583898280e-01,3.089985942133446906e-01,6.544602042637981398e-01
8.233912962010306869e-01,3.085996509403040600e-01,6.442173082512184790e-01
8.149857106400046902e-01,3.097201072110104536e-01,5.919045122230253142e-01
8.181567175931443447e-01,3.065378060708225383e-01,6.025756572153547763e-01
8.326160660393181479e-01,3.087766169179594899e-01,7.037529517258498402e-01
8.153880277448414260e-01,3.077325462931685407e-01,5.856266625831161310e-01
8.382751785953103107e-01,3.065156022275226100e-01,7.266371316459748764e-01
8.162931487068666447e-01,3.107966587278718773e-01,6.054420461993486047e-01
8.350881644383317814e-01,3.073390413126735887e-01,7.108102958312154662e-01
8.156672302138706643e-01,3.085066700147981456e-01,5.936985133679092419e-01
8.195769466977063100e-01,3.126977373508448843e-01,6.300388242024125285e-01
8.182701368393503483e-01,3.101877175258492825e-01,6.142905692018947317e-01
8.253488484333835196e-01,3.075795120375548475e-01,6.496082496924098226e-01
8.349323697772630393e-01,3.084734841389993321e-01,7.151509884780089532e-01
8.294278644836028391e-01,3.119219643741739656e-01,6.890336996819127480e-01
8.295448587080341829e-01,3.091636728086598618e-01,6.811411345870400647e-01
8.256999958294710673e-01,3.077620029846761529e-01,6.542316067292800463e-01
8.249987583546393166e-01,3.141338179113738471e-01,6.674477984767616112e-01
8.247188365897691886e-01,3.095647580187793069e-01,6.574630630311775192e-01
8.239304592402164618e-01,3.059435540086197780e-01,6.411095195140503744e-01
8.250526162462160640e-01,3.088032317471597898e-01,6.544240893560809846e-01
8.227394896295077142e-01,3.089393268016623062e-01,6.424222853649883547e-01
8.141676339399460671e-01,3.090464984683256588e-01,5.834339456983229644e-01
8.181567175931443447e-01,3.065378060708225383e-01,6.025756572153547763e-01
8.310967821369250608e-01,3.092334955611371616e-01,6.951639754007457039e-01
8.153880277448414260e-01,3.077325462931685407e-01,5.856266625831161310e-01
8.382751785953103107e-01,3.065156022275226100e-01,7.266371316459748764e-01
8.161279264353411556e-01,3.102373305961509398e-01,6.018249134297170011e-01
8.361474341397870935e-01,3.064813921453193868e-01,7.148855725279059659e-01
8.142901940163286278e-01,3.095957283251402070e-01,5.887882059245004296e-01
8.195769466977063100e-01,3.126977373508448843e-01,6.300388242024125285e-01
8.195012865443959127e-01,3.105301941896114748e-01,6.235505560578801232e-01
8.255870712936571598e-01,3.078331201144771101e-01,6.519107764166103269e-01
8.303321558140669412e-01,3.081189745015889825e-01,6.847966947574000152e-01
8.294175587820329376e-01,3.121649347417719267e-01,6.897289341764700765e-01
8.386468183543082100e-01,3.116583498178183698e-01,7.442015254309898298e-01
8.257423303176429918e-01,3.078237916685000464e-01,6.547632355944401628e-01
8.262782442656199100e-01,3.149725281293833112e-01,6.776644771873651107e-01
8.247188365897691886e-01,3.095647580187793069e-01,6.574630630311775192e-01
8.232862243395223656e-01,3.060098607368528789e-01,6.368099057680924879e-01
8.264831661434112187e-01,3.089050677764783037e-01,6.640665182448258763e-01
8.251034499128000466e-01,3.087556775127234809e-01,6.574281319388134426e-01
8.141676339399460671e-01,3.090464984683256588e-01,5.834339456983229644e-01
8.194707863818307958e-01,3.064025578842416442e-01,6.113457319518880162e-01
8.284839294040634572e-01,3.087968960765011261e-01,6.762260100770965954e-01
8.131973651968702477e-01,3.062425592128973917e-01,5.654289417109423788e-01
8.382751785953103107e-01,3.065156022275226100e-01,7.266371316459748764e-01
8.163804531670754150e-01,3.103907347161943830e-01,6.041940552723497060e-01
8.361474341397870935e-01,3.064813921453193868e-01,7.148855725279059659e-01
8.142901940163286278e-01,3.095957283251402070e-01,5.887882059245004296e-01
8.195769466977063100e-01,3.126977373508448843e-01,6.300388242024125285e-01
8.194013233982184730e-01,3.106004914954269003e-01,6.231922128673339500e-01
8.228357541609326864e-01,3.081852891047395238e-01,6.355037989296262735e-01
8.303321558140669412e-01,3.081189745015889825e-01,6.847966947574000152e-01
8.294175587820329376e-01,3.121649347417719267e-01,6.897289341764700765e-01
8.386468183543082100e-01,3.116583498178183698e-01,7.442015254309898298e-01
8.258415744641969258e-01,3.078590174303403870e-01,6.555401744060851410e-01
8.252217573352079727e-01,3.146138980726529977e-01,6.701560984859245007e-01
8.245222737343361752e-01,3.099782516889732498e-01,6.574809151305389676e-01
8.224343917064393938e-01,3.079482481304751107e-01,6.372038466881896346e-01
8.214603510265875430e-01,3.101647259940512602e-01,6.376543042859974531e-01
8.236194782275435555e-01,3.081357287297917247e-01,6.452873434125199203e-01
8.174738725741099721e-01,3.088253077385484380e-01,6.041098814649974447e-01
8.194707863818307958e-01,3.064025578842416442e-01,6.113457319518880162e-01
8.284839294040634572e-01,3.087968960765011261e-01,6.762260100770965954e-01
8.131973651968702477e-01,3.062425592128973917e-01,5.654289417109423788e-01
8.382751785953103107e-01,3.065156022275226100e-01,7.266371316459748764e-01
8.165039397560819312e-01,3.103560386360352252e-01,6.048436739197111667e-01
8.361474341397870935e-01,3.064813921453193868e-01,7.148855725279059659e-01
8.233514448791642293e-01,3.084320921690370532e-01,6.408659420189926070e-01
8.195769466977063100e-01,3.126977373508448843e-01,6.300388242024125285e-01
8.194013233982184730e-01,3.106004914954269003e-01,6.231922128673339500e-01
8.224951817653071151e-01,3.084247905886672303e-01,6.342829310045230429e-01
8.337482551825583510e-01,3.073434518045929376e-01,7.040493027633349943e-01
8.294175587820329376e-01,3.121649347417719267e-01,6.897289341764700765e-01
8.386468183543082100e-01,3.116583498178183698e-01,7.442015254309898298e-01
8.284476319030348312e-01,3.077907673990412651e-01,6.695651113254189601e-01
8.252217573352079727e-01,3.146138980726529977e-01,6.701560984859245007e-01
8.251954795151006383e-01,3.097775034428467689e-01,6.606662768406518227e-01
8.226407444619521225e-01,3.080571213709427658e-01,6.380278811988780996e-01
8.293917197447014944e-01,3.108540172280530589e-01,6.868246940279501001e-01
8.236194782275435555e-01,3.081357287297917247e-01,6.452873434125199203e-01
8.212660637585547097e-01,3.084800116284246441e-01,6.273973634877764161e-01
8.201352771707007827e-01,3.067500779865307559e-01,6.164005203824023393e-01
8.284839294040634572e-01,3.087968960765011261e-01,6.762260100770965954e-01
8.109979289635738109e-01,3.056326549172584395e-01,5.485370487824607899e-01
8.382751785953103107e-01,3.065156022275226100e-01,7.266371316459748764e-01
8.165039397560819312e-01,3.103560386360352252e-01,6.048436739197111667e-01
8.352251340848261263e-01,3.072602968605518403e-01,7.114379650016492418e-01
8.233514448791642293e-01,3.084320921690370532e-01,6.408659420189926070e-01
8.210881411991414192e-01,3.126153709483302512e-01,6.390856625593913654e-01
8.158646278893920689e-01,3.126670622488146867e-01,6.046666366075843513e-01
8.235116328431689725e-01,3.083271170081393620e-01,6.405846853025127796e-01
8.337482551825583510e-01,3.073434518045929376e-01,7.040493027633349943e-01
8.294175587820329376e-01,3.121649347417719267e-01,6.897289341764700765e-01
8.386468183543082100e-01,3.116583498178183698e-01,7.442015254309898298e-01
8.284476319030348312e-01,3.077907673990412651e-01,6.695651113254189601e-01
8.278715558225956395e-01,3.142619007503147377e-01,6.854957932486187566e-01
8.253235414342885434e-01,3.096531217163293048e-01,6.607210394968728862e-01
8.226407444619521225e-01,3.080571213709427658e-01,6.380278811988780996e-01
8.347016563218836449e-01,3.133545951199078194e-01,7.250352742152994523e-01
8.236194782275435555e-01,3.081357287297917247e-01,6.452873434125199203e-01
8.212660637585547097e-01,3.084800116284246441e-01,6.273973634877764161e-01
8.201352771707007827e-01,3.067500779865307559e-01,6.164005203824023393e-01
8.254859170658804812e-01,3.094954123712730376e-01,6.607904756020628323e-01
8.109979289635738109e-01,3.056326549172584395e-01,5.485370487824607899e-01
8.367005989804227051e-01,3.064646340817406278e-01,7.163563018822435291e-01
8.165039397560819312e-01,3.103560386360352252e-01,6.048436739197111667e-01
8.345965185457376867e-01,3.072982806011811396e-01,7.076116327165038467e-01
8.254114882527650021e-01,3.078532808940893650e-01,6.517030912238682694e-01
8.263500390798564910e-01,3.107478960970784243e-01,6.658899848530562826e-01
8.158646278893920689e-01,3.126670622488146867e-01,6.046666366075843513e-01
8.235412581153560563e-01,3.082745423905760007e-01,6.418765118124717395e-01
8.353472749427987010e-01,3.068883835532623117e-01,7.121601568774368340e-01
8.294175587820329376e-01,3.121649347417719267e-01,6.897289341764700765e-01
8.380100660243489097e-01,3.115419098648609109e-01,7.399223486060404475e-01
8.259812068646561478e-01,3.081870864909930785e-01,6.555814175965175572e-01
8.273961013097113071e-01,3.143894571580865271e-01,6.829434112072255703e-01
8.255512921777216073e-01,3.098559236895167546e-01,6.627837773948677125e-01
8.226407444619521225e-01,3.080571213709427658e-01,6.380278811988780996e-01
8.347043143471644111e-01,3.133279735924944798e-01,7.249822670896235444e-01
8.258790624664701374e-01,3.091941399259341416e-01,6.615327250780632662e-01
8.212684420020954779e-01,3.084792800141517577e-01,6.274157546385497053e-01
8.201352771707007827e-01,3.067500779865307559e-01,6.164005203824023393e-01
8.254859170658804812e-01,3.094954123712730376e-01,6.607904756020628323e-01
8.172255390085575444e-01,3.066943721084389174e-01,5.930286874536760955e-01
8.366571960886322046e-01,3.064763637538922003e-01,7.161412518644483249e-01
8.218817995345660821e-01,3.093198559782058821e-01,6.345366676990991106e-01
8.345965185457376867e-01,3.072982806011811396e-01,7.076116327165038467e-01
8.276782922072178916e-01,3.085169588813232444e-01,6.675759750619038035e-01
8.220778322678453653e-01,3.125158179617259502e-01,6.450599480762618798e-01
8.155212307034964692e-01,3.126797848970924165e-01,6.025113719019382641e-01
8.207523320362053454e-01,3.085208253236346732e-01,6.252934205176198246e-01
8.353472749427987010e-01,3.068883835532623117e-01,7.121601568774368340e-01
8.294175587820329376e-01,3.121649347417719267e-01,6.897289341764700765e-01
8.380100660243489097e-01,3.115419098648609109e-01,7.399223486060404475e-01
8.239395951479412394e-01,3.077725287239660434e-01,6.420482037818293630e-01
8.273961013097113071e-01,3.143894571580865271e-01,6.829434112072255703e-01
8.251979041468827658e-01,3.089874888810486553e-01,6.589220373525812580e-01
8.224605294405257228e-01,3.081741340539259078e-01,6.371288579367434535e-01
8.361887386969792946e-01,3.140057395482995783e-01,7.352975608240686078e-01
8.258790624664701374e-01,3.091941399259341416e-01,6.615327250780632662e-01
8.232235450062883597e-01,3.089503304398257821e-01,6.428873380463964171e-01
8.188465312278957464e-01,3.067383608708262321e-01,6.082878553093226115e-01
8.261774588215544668e-01,3.091867784009605935e-01,6.629308283734051122e-01
8.172255390085575444e-01,3.066943721084389174e-01,5.930286874536760955e-01
8.366571960886322046e-01,3.064763637538922003e-01,7.161412518644483249e-01
8.228440743617857489e-01,3.098624452562405152e-01,6.431148141098934623e-01
8.345965185457376867e-01,3.072982806011811396e-01,7.076116327165038467e-01
8.275436125697469558e-01,3.085770661863295183e-01,6.671591355392877398e-01
8.220778322678453653e-01,3.125158179617259502e-01,6.450599480762618798e-01
8.155212307034964692e-01,3.126797848970924165e-01,6.025113719019382641e-01
8.207523320362053454e-01,3.085208253236346732e-01,6.252934205176198246e-01
8.353472749427987010e-01,3.068883835532623117e-01,7.121601568774368340e-01
8.325680412009148768e-01,3.120487339313585129e-01,7.095115646502818674e-01
8.380100660243489097e-01,3.115419098648609109e-01,7.399223486060404475e-01
8.286123426237841372e-01,3.085228878957066434e-01,6.761640670445464574e-01
8.272653976715789170e-01,3.136954024271197405e-01,6.805033560737244747e-01
8.251979041468827658e-01,3.089874888810486553e-01,6.589220373525812580e-01
8.224605294405257228e-01,3.081741340539259078e-01,6.371288579367434535e-01
8.361887386969792946e-01,3.140057395482995783e-01,7.352975608240686078e-01
8.212983351613744043e-01,3.104839103883004769e-01,6.376929664898206562e-01
8.230247975497101409e-01,3.095688376385865581e-01,6.432642219747001233e-01
8.188696456485202724e-01,3.068272643247114684e-01,6.087554922473241703e-01
8.264295564477376344e-01,3.092569677818927665e-01,6.648993629625334911e-01
8.201260420212896918e-01,3.075286530265979312e-01,6.170019822770659301e-01
8.375211559843095399e-01,3.063405338473408346e-01,7.201343686046819403e-01
8.193396335366726069e-01,3.086349473819569034e-01,6.182640021288265952e-01
8.345965185457376867e-01,3.072982806011811396e-01,7.076116327165038467e-01
8.315991461026290832e-01,3.076869739024566397e-01,6.886042760898108961e-01
8.226626110063911534e-01,3.133446294633385198e-01,6.507825785379932615e-01
8.153271371984975868e-01,3.126846387709898978e-01,6.012518165970542894e-01
8.229231279213773398e-01,3.094337405839096000e-01,6.414356810738048864e-01
8.341081601160277303e-01,3.068771176774102716e-01,7.043599200403766192e-01
8.325680412009148768e-01,3.120487339313585129e-01,7.095115646502818674e-01
8.375732483665865313e-01,3.109988700486616686e-01,7.357876789335288104e-01
8.233902422247576514e-01,3.070799726636929128e-01,6.414175250795282057e-01
8.251807244250620732e-01,3.143427711857406659e-01,6.690991128855154901e-01
8.250867181850102261e-01,3.089054694129202416e-01,6.577921919118543403e-01
8.222994024664126433e-01,3.077354024169871582e-01,6.356287549125451131e-01
8.361887386969792946e-01,3.140057395482995783e-01,7.352975608240686078e-01
8.212983351613744043e-01,3.104839103883004769e-01,6.376929664898206562e-01
8.233361044296355624e-01,3.102581738004603906e-01,6.469946728423093818e-01
8.235846959141268631e-01,3.069684790108088146e-01,6.383934040192520420e-01
8.241703582269123141e-01,3.082294905832943521e-01,6.484803588055391144e-01
8.213357796666146404e-01,3.083526020285388136e-01,6.275695394793743276e-01
8.375211559843095399e-01,3.063405338473408346e-01,7.201343686046819403e-01
8.195149811638881010e-01,3.086740339487438201e-01,6.193978392401509048e-01
8.345965185457376867e-01,3.072982806011811396e-01,7.076116327165038467e-01
8.333437752553353173e-01,3.073325245064068567e-01,6.966940341987153396e-01
8.226365460943990682e-01,3.126777279217534677e-01,6.490214924918150663e-01
8.153271371984975868e-01,3.126846387709898978e-01,6.012518165970542894e-01
8.229231279213773398e-01,3.094337405839096000e-01,6.414356810738048864e-01
8.341081601160277303e-01,3.068771176774102716e-01,7.043599200403766192e-01
8.325680412009148768e-01,3.120487339313585129e-01,7.095115646502818674e-01
8.375732483665865313e-01,3.109988700486616686e-01,7.357876789335288104e-01
8.233902422247576514e-01,3.070799726636929128e-01,6.414175250795282057e-01
8.251807244250620732e-01,3.143427711857406659e-01,6.690991128855154901e-01
8.261422818272591284e-01,3.091309473962208787e-01,6.670557785179999088e-01
8.222994024664126433e-01,3.077354024169871582e-01,6.356287549125451131e-01
8.361887386969792946e-01,3.140057395482995783e-01,7.352975608240686078e-01
8.212983351613744043e-01,3.104839103883004769e-01,6.376929664898206562e-01
8.227313900446245887e-01,3.117286782537276868e-01,6.459177635414388163e-01
8.172871881939721694e-01,3.070231519484805105e-01,5.989173687570519267e-01
8.239888180539950424e-01,3.086709479710113557e-01,6.481570618813345952e-01
8.171352783045011670e-01,3.067538625582807432e-01,5.971034418168759128e-01
8.375211559843095399e-01,3.063405338473408346e-01,7.201343686046819403e-01
8.186496669062887088e-01,3.083152968171758990e-01,6.131483853702364151e-01
8.352565006159946570e-01,3.071867413722772500e-01,7.110691119941007221e-01
8.329907954382891333e-01,3.094785263874443859e-01,7.025263546028499562e-01
8.224220774821363600e-01,3.125373684532835039e-01,6.473289934513679622e-01
8.134293297752687169e-01,3.127240317314646800e-01,5.889267504541861875e-01
8.261681059240973957e-01,3.097804142309641962e-01,6.623344961185383406e-01
8.356871620328359951e-01,3.065972119824884601e-01,7.131297017336150068e-01
8.351308372888953668e-01,3.124045838213608262e-01,7.258435276814467763e-01
8.372966943517653471e-01,3.097597322581572277e-01,7.306527692890014691e-01
8.233902422247576514e-01,3.070799726636929128e-01,6.414175250795282057e-01
8.251807244250620732e-01,3.143427711857406659e-01,6.690991128855154901e-01
8.261422818272591284e-01,3.091309473962208787e-01,6.670557785179999088e-01
8.222994024664126433e-01,3.077354024169871582e-01,6.356287549125451131e-01
8.362133352836956801e-01,3.140137197578432016e-01,7.354688613821731558e-01
8.212983351613744043e-01,3.104839103883004769e-01,6.376929664898206562e-01
8.225457195108921704e-01,3.118339343277368725e-01,6.450308402092136406e-01
8.172871881939721694e-01,3.070231519484805105e-01,5.989173687570519267e-01
8.239888180539950424e-01,3.086709479710113557e-01,6.481570618813345952e-01
8.169010350707081036e-01,3.066883395872395668e-01,5.953585091984249233e-01
8.373016684413698840e-01,3.065406202741168817e-01,7.199871079216407788e-01
8.195657127903100969e-01,3.091426042834827803e-01,6.206446372158186398e-01
8.367005458428494746e-01,3.070886079693700976e-01,7.195837969944509638e-01
8.335710585229161307e-01,3.088584621915070327e-01,7.048082145420407896e-01
8.220623953615511237e-01,3.123019736757873255e-01,6.444905284772444176e-01
8.134293297752687169e-01,3.127240317314646800e-01,5.889267504541861875e-01
8.261681059240973957e-01,3.097804142309641962e-01,6.623344961185383406e-01
8.356871620328359951e-01,3.065972119824884601e-01,7.131297017336150068e-01
8.351308372888953668e-01,3.124045838213608262e-01,7.258435276814467763e-01
8.372966943517653471e-01,3.097597322581572277e-01,7.306527692890014691e-01
8.233902422247576514e-01,3.070799726636929128e-01,6.414175250795282057e-01
8.251002545922503373e-01,3.147601107332567150e-01,6.697005992688975784e-01
8.300912606863097842e-01,3.083670760620952356e-01,6.867021933230318398e-01
8.222994024664126433e-01,3.077354024169871582e-01,6.356287549125451131e-01
8.339181871418387404e-01,3.131431433634451200e-01,7.188176074702655738e-01
8.195346589884128230e-01,3.109085028919726379e-01,6.278627449809630612e-01
8.225457195108921704e-01,3.118339343277368725e-01,6.450308402092136406e-01
8.216593841765880146e-01,3.074820605975843724e-01,6.288931797759055309e-01
8.266156413207862430e-01,3.069008821316726587e-01,6.583735658835500049e-01
8.169010350707081036e-01,3.066883395872395668e-01,5.953585091984249233e-01
8.373016684413698840e-01,3.065406202741168817e-01,7.199871079216407788e-01
8.195657127903100969e-01,3.091426042834827803e-01,6.206446372158186398e-01
8.367005458428494746e-01,3.070886079693700976e-01,7.195837969944509638e-01
8.329263498031876933e-01,3.095473924448750025e-01,7.022729248795236412e-01
8.233282629187470558e-01,3.131304235622618948e-01,6.544802402736874525e-01
8.134293297752687169e-01,3.127240317314646800e-01,5.889267504541861875e-01
8.284645672939139338e-01,3.105466574251991574e-01,6.789317326240871253e-01
8.353472715549334904e-01,3.069604160557285466e-01,7.117930968628489730e-01
8.351308372888953668e-01,3.124045838213608262e-01,7.258435276814467763e-01
8.312659681000357237e-01,3.088813194031099219e-01,6.914078978266431363e-01
8.249027395312221733e-01,3.055780879155164942e-01,6.467348965722610199e-01
8.251002545922503373e-01,3.147601107332567150e-01,6.697005992688975784e-01
8.332353218955241836e-01,3.075706594115531489e-01,7.012159091067277084e-01
8.243535814891082003e-01,3.066779873855288163e-01,6.468882846665220399e-01
8.293792905114355518e-01,3.100750947947288338e-01,6.846834494343938537e-01
8.195346589884128230e-01,3.109085028919726379e-01,6.278627449809630612e-01
8.221452975304917032e-01,3.119936324084984225e-01,6.429262028478445190e-01
8.215741712733664048e-01,3.076329510793180955e-01,6.287012463812767793e-01
8.179136089833045631e-01,3.070339449374361873e-01,6.056249976378683675e-01
8.169010350707081036e-01,3.066883395872395668e-01,5.953585091984249233e-01
8.328313755735552437e-01,3.078600915489864698e-01,6.961470372008803364e-01
8.250120854233187195e-01,3.083249699430025137e-01,6.519361240014781567e-01
8.374685750106583004e-01,3.054173425863367930e-01,7.197952923355909194e-01
8.329263498031876933e-01,3.095473924448750025e-01,7.022729248795236412e-01
8.233282629187470558e-01,3.131304235622618948e-01,6.544802402736874525e-01
8.191684322659955608e-01,3.118929058986444902e-01,6.232825640360156738e-01
8.284218903784485999e-01,3.105732792966344191e-01,6.787323889153071832e-01
8.353920515178552275e-01,3.067666820138078010e-01,7.115729857751754706e-01
8.351308372888953668e-01,3.124045838213608262e-01,7.258435276814467763e-01
8.312659681000357237e-01,3.088813194031099219e-01,6.914078978266431363e-01
8.249027395312221733e-01,3.055780879155164942e-01,6.467348965722610199e-01
8.251002545922503373e-01,3.147601107332567150e-01,6.697005992688975784e-01
8.332353218955241836e-01,3.075706594115531489e-01,7.012159091067277084e-01
8.243535814891082003e-01,3.066779873855288163e-01,6.468882846665220399e-01
8.293792905114355518e-01,3.100750947947288338e-01,6.846834494343938537e-01
8.195624806406365259e-01,3.110634614222345107e-01,6.288439338719262750e-01
8.155465761926283808e-01,3.148256051395044719e-01,6.098237740964596032e-01
8.190992323741090875e-01,3.084833029920193703e-01,6.125065125994475501e-01
8.179136089833045631e-01,3.070339449374361873e-01,6.056249976378683675e-01
8.163209809837667086e-01,3.053568878389696373e-01,5.882148723595931328e-01
8.328313755735552437e-01,3.078600915489864698e-01,6.961470372008803364e-01
8.259964792670436706e-01,3.087194584304970291e-01,6.593175647408506812e-01
8.354364834472161050e-01,3.060022576618722789e-01,7.090826655611994767e-01
8.329263498031876933e-01,3.095473924448750025e-01,7.022729248795236412e-01
8.233282629187470558e-01,3.131304235622618948e-01,6.544802402736874525e-01
8.191684322659955608e-01,3.118929058986444902e-01,6.232825640360156738e-01
8.284218903784485999e-01,3.105732792966344191e-01,6.787323889153071832e-01
8.355514815142447427e-01,3.067335460718181306e-01,7.124596887203971107e-01
8.351308372888953668e-01,3.124045838213608262e-01,7.258435276814467763e-01
8.291608607151036425e-01,3.088166575849376483e-01,6.785881349796508699e-01
8.248291115633743509e-01,3.055289467132150660e-01,6.461654253092958822e-01
8.275257352251428333e-01,3.126935766542833228e-01,6.797675798757671917e-01
8.329071412694367682e-01,3.075438405697501487e-01,6.993229819115840407e-01
8.263700580996022893e-01,3.070096317059453073e-01,6.616174578024353048e-01
8.302088508826636071e-01,3.104075349234610148e-01,6.909038771209186081e-01
8.195624806406365259e-01,3.110634614222345107e-01,6.288439338719262750e-01
8.155465761926283808e-01,3.148256051395044719e-01,6.098237740964596032e-01
8.190992323741090875e-01,3.084833029920193703e-01,6.125065125994475501e-01
8.179136089833045631e-01,3.070339449374361873e-01,6.056249976378683675e-01
8.163209809837667086e-01,3.053568878389696373e-01,5.882148723595931328e-01
8.339165861870438956e-01,3.075981005540352475e-01,7.016514927280776970e-01
8.259964792670436706e-01,3.087194584304970291e-01,6.593175647408506812e-01
8.359095117714528955e-01,3.053341859958130233e-01,7.103659439359599759e-01
8.392612604639176910e-01,3.088287262105489650e-01,7.370806659822413121e-01
8.233282629187470558e-01,3.131304235622618948e-01,6.544802402736874525e-01
8.191684322659955608e-01,3.118929058986444902e-01,6.232825640360156738e-01
8.280923187578669298e-01,3.104833179348813754e-01,6.764180921176343730e-01
8.328708687002586153e-01,3.076073290094289425e-01,6.982519108157423382e-01
8.351308372888953668e-01,3.124045838213608262e-01,7.258435276814467763e-01
8.303078797913634457e-01,3.085815083177393947e-01,6.846468883088918655e-01
8.242330780340432206e-01,3.063592211620730921e-01,6.446350497291740700e-01
8.275257352251428333e-01,3.126935766542833228e-01,6.797675798757671917e-01
8.329071412694367682e-01,3.075438405697501487e-01,6.993229819115840407e-01
8.263700580996022893e-01,3.070096317059453073e-01,6.616174578024353048e-01
8.303001250677977119e-01,3.104883261682272466e-01,6.916002142794607233e-01
8.213141352878278179e-01,3.104253071465006841e-01,6.371403728716579229e-01
8.155465761926283808e-01,3.148256051395044719e-01,6.098237740964596032e-01
8.190992323741090875e-01,3.084833029920193703e-01,6.125065125994475501e-01
8.179136089833045631e-01,3.070339449374361873e-01,6.056249976378683675e-01
8.163209809837667086e-01,3.053568878389696373e-01,5.882148723595931328e-01
8.386855078056144608e-01,3.082055344925224150e-01,7.323961215693800542e-01
8.259964792670436706e-01,3.087194584304970291e-01,6.593175647408506812e-01
8.308469398890817592e-01,3.058123588291502548e-01,6.809004274845773530e-01
8.401952789031597035e-01,3.080201124673374591e-01,7.396217359725331120e-01
8.249743764311661121e-01,3.127718301880340612e-01,6.639267285452452594e-01
8.191684322659955608e-01,3.118929058986444902e-01,6.232825640360156738e-01
8.280923187578669298e-01,3.104833179348813754e-01,6.764180921176343730e-01
8.328708687002586153e-01,3.076073290094289425e-01,6.982519108157423382e-01
8.351308372888953668e-01,3.124045838213608262e-01,7.258435276814467763e-01
8.284037096919670828e-01,3.078214128440461272e-01,6.735107941916114171e-01
8.242330780340432206e-01,3.063592211620730921e-01,6.446350497291740700e-01
8.290549108601986683e-01,3.134576240906953859e-01,6.919735907304578326e-01
8.370614111285319403e-01,3.078833265031105659e-01,7.232845743005007488e-01
8.269319299507006393e-01,3.072339164223952257e-01,6.649034341013309035e-01
8.296028707892403320e-01,3.115258911382493556e-01,6.911149225344518365e-01
8.213141352878278179e-01,3.104253071465006841e-01,6.371403728716579229e-01
