# sigma8,om0
8.216687229902179812e-01,3.311700791281707024e-01
8.218253478617363328e-01,3.316228735987880039e-01
8.213625447710964922e-01,3.320076571615716565e-01
8.237478102172435257e-01,3.253330234084873540e-01
8.188534737076893499e-01,3.375476043394463055e-01
8.221836101499930827e-01,3.301894002840107256e-01
8.201183144463458641e-01,3.340154698486379470e-01
8.201813408593600085e-01,3.344380611792411861e-01
8.215998787604066322e-01,3.333657408058796068e-01
8.225585748934410857e-01,3.300681058198382534e-01
8.178865903147859440e-01,3.407845271352531458e-01
8.229983360479542487e-01,3.293771040087529189e-01
8.189279869834606984e-01,3.388054088024217703e-01
8.223746836896381751e-01,3.309469196005719871e-01
8.213238857909312962e-01,3.328172222971548799e-01
8.192976503889122242e-01,3.369502361998231721e-01
8.222701050958408642e-01,3.314050348295813908e-01
8.185905358216319927e-01,3.385373572897100169e-01
8.216455894867108478e-01,3.315573133883120693e-01
8.202210343846034757e-01,3.346417572348718839e-01
8.220333231804578533e-01,3.307185661557288103e-01
8.228930721741162246e-01,3.293405888005301874e-01
8.230024781787155241e-01,3.283867376165091612e-01
8.231751942457365967e-01,3.267028300750905445e-01
8.187936892059348715e-01,3.376654536794859163e-01
8.221836101499930827e-01,3.301894002840107256e-01
8.201183144463458641e-01,3.340154698486379470e-01
8.203005124307989337e-01,3.340992775723741204e-01
8.215998787604066322e-01,3.333657408058796068e-01
8.225585748934410857e-01,3.300681058198382534e-01
8.197349069281053557e-01,3.364996255641197753e-01
8.242610943716767169e-01,3.257755036161447126e-01
8.189279869834606984e-01,3.388054088024217703e-01
8.223746836896381751e-01,3.309469196005719871e-01
8.223840740699294161e-01,3.303598126088760911e-01
8.192976503889122242e-01,3.369502361998231721e-01
8.222701050958408642e-01,3.314050348295813908e-01
8.196895106015383847e-01,3.360415150055292011e-01
8.221490602641891021e-01,3.304789902217998288e-01
8.206099166338246542e-01,3.335966858794190415e-01
8.215849941340630513e-01,3.315315961854591875e-01
8.234955559184765628e-01,3.273440223414231243e-01
8.229301129802354398e-01,3.290922672499624890e-01
8.234532988456604308e-01,3.264653370057894466e-01
8.187936892059348715e-01,3.376654536794859163e-01
8.220399561763344076e-01,3.302358698043206808e-01
8.197262873474390199e-01,3.352045298461885925e-01
8.211343018198632437e-01,3.326107677156417419e-01
8.215998787604066322e-01,3.333657408058796068e-01
8.222483117134056219e-01,3.308830068721184126e-01
8.199069571580756000e-01,3.360919783620581747e-01
8.242610943716767169e-01,3.257755036161447126e-01
8.189279869834606984e-01,3.388054088024217703e-01
8.220203856415425614e-01,3.311573681657923318e-01
8.223523471126299444e-01,3.304063375256332535e-01
8.199249787708163817e-01,3.359735061224477515e-01
8.222701050958408642e-01,3.314050348295813908e-01
8.194754053597357313e-01,3.365499213197071793e-01
8.221490602641891021e-01,3.304789902217998288e-01
8.214466268341684696e-01,3.314981736498853193e-01
8.209743026218966344e-01,3.324271239695968938e-01
8.234854976629554235e-01,3.273646307929811150e-01
8.231825156694810852e-01,3.285977392064539648e-01
8.234532988456604308e-01,3.264653370057894466e-01
8.180012618866382423e-01,3.392818838352023025e-01
8.220884443500454664e-01,3.303439176810522571e-01
8.197454755918450742e-01,3.347678333574599652e-01
8.211343018198632437e-01,3.326107677156417419e-01
8.216543308185791927e-01,3.331515848229790189e-01
8.222757637141417941e-01,3.308405606206653027e-01
8.201848261866931944e-01,3.354737841442232971e-01
8.242610943716767169e-01,3.257755036161447126e-01
8.202478171382441285e-01,3.353936707367888848e-01
8.219994352847348473e-01,3.312678193152484574e-01
8.223523471126299444e-01,3.304063375256332535e-01
8.197532370132259993e-01,3.361514304025670641e-01
8.222701050958408642e-01,3.314050348295813908e-01
8.195664528263960635e-01,3.363449386235474736e-01
8.226608779515133252e-01,3.296592036556665328e-01
8.209974212688141426e-01,3.323060328812351139e-01
8.208036447808474412e-01,3.326339636946342160e-01
8.236580201529031253e-01,3.269367967456058288e-01
8.234006959069515297e-01,3.280268434247759490e-01
8.234532988456604308e-01,3.264653370057894466e-01
8.175034643989202987e-01,3.401434440887142752e-01
8.222326019774690575e-01,3.300846620549743315e-01
8.197200281570936609e-01,3.349920131328882333e-01
8.224799894716290360e-01,3.294057220120760188e-01
8.216463208011880459e-01,3.331432546059221456e-01
8.226240773143516094e-01,3.299693472508847258e-01
8.202085730886427006e-01,3.354435822630904007e-01
8.243795496184740390e-01,3.255474035581880643e-01
8.199967574664805969e-01,3.369756211474386753e-01
8.220412116013120496e-01,3.310459400605765268e-01
8.223523471126299444e-01,3.304063375256332535e-01
8.217053834891919761e-01,3.326875268063251290e-01
8.219726041290414953e-01,3.322311532449726545e-01
8.195664528263960635e-01,3.363449386235474736e-01
8.218127340166212491e-01,3.316883278806164737e-01
8.214421815710521990e-01,3.315983471455138942e-01
8.206236170120049245e-01,3.330257206775777412e-01
8.237504992846628182e-01,3.266655557956336664e-01
8.238156093874725583e-01,3.276223892622692202e-01
8.238981171104706736e-01,3.260245130136721903e-01
8.182051443333153706e-01,3.385427647901362302e-01
8.222967251208501693e-01,3.297592821229039517e-01
8.197947487621378704e-01,3.348349241141943544e-01
8.227152428832611442e-01,3.286950172529347625e-01
8.216463208011880459e-01,3.331432546059221456e-01
8.229265013561637421e-01,3.292839664262104393e-01
8.202085730886427006e-01,3.354435822630904007e-01
8.243795496184740390e-01,3.255474035581880643e-01
8.199967574664805969e-01,3.369756211474386753e-01
8.220693912368659539e-01,3.309476536016110471e-01
8.234754903082005528e-01,3.272741085265520877e-01
8.225162852001698388e-01,3.305223890106186446e-01
8.215244364034127722e-01,3.321578582185994444e-01
8.188088670386630685e-01,3.385130030811506763e-01
8.218046457523169313e-01,3.316646024087492872e-01
8.216418424397888831e-01,3.311870481071170769e-01
8.210562953142026554e-01,3.320812966736289562e-01
8.248397644937626172e-01,3.241456471222552427e-01
8.223538550005943248e-01,3.307919340720290036e-01
8.233243899182088876e-01,3.271692689718427305e-01
8.181382592535841880e-01,3.386548171183148548e-01
8.221820704014650705e-01,3.298458163310367675e-01
8.197947487621378704e-01,3.348349241141943544e-01
8.225078127583241860e-01,3.294185032761594578e-01
8.216062022786432273e-01,3.333563291086568681e-01
8.233345547161808886e-01,3.284180559575888281e-01
8.202085730886427006e-01,3.354435822630904007e-01
8.234751679565592841e-01,3.278291278203940284e-01
8.199967574664805969e-01,3.369756211474386753e-01
8.223013573159717593e-01,3.302492807021406573e-01
8.234754903082005528e-01,3.272741085265520877e-01
8.224751693709440037e-01,3.306465156954064843e-01
8.226747131486087383e-01,3.292856055179686492e-01
8.203534379487543715e-01,3.348333848760239873e-01
8.218046457523169313e-01,3.316646024087492872e-01
8.205616872417212937e-01,3.327871798960118088e-01
8.210562953142026554e-01,3.320812966736289562e-01
8.248397644937626172e-01,3.241456471222552427e-01
8.220690907396051017e-01,3.316850505644874936e-01
8.234697020633178211e-01,3.267317823164698209e-01
8.197418051171901920e-01,3.356920102093738367e-01
8.218765051420839907e-01,3.308427539426635478e-01
8.193486475023581406e-01,3.360260252256342395e-01
8.224444131871133656e-01,3.296736233736421995e-01
8.220463371694964883e-01,3.314340194394093664e-01
8.238283955676193315e-01,3.276399257708184076e-01
8.206879636651673859e-01,3.343085416272352228e-01
8.248986349041113053e-01,3.245608855361345468e-01
8.199967574664805969e-01,3.369756211474386753e-01
8.234756781807714976e-01,3.279379748353648538e-01
8.241894737688957306e-01,3.254886732863958576e-01
8.224751693709440037e-01,3.306465156954064843e-01
8.229235831646268817e-01,3.287791641468795212e-01
8.200017460616787490e-01,3.362104595726541634e-01
8.218046457523169313e-01,3.316646024087492872e-01
8.205422640727073613e-01,3.329059261895713773e-01
8.207895300415941620e-01,3.326322794662621707e-01
8.238497400732909259e-01,3.262221770146114808e-01
8.215849270597316290e-01,3.320390440331217330e-01
8.234715006908794876e-01,3.270928789901284550e-01
8.197418051171901920e-01,3.356920102093738367e-01
8.218921143331722190e-01,3.308171410515385324e-01
8.192468486632401570e-01,3.362611842463902323e-01
8.224207882432283956e-01,3.289263093819452810e-01
8.216306510465376522e-01,3.324051181950196665e-01
8.231986773843078531e-01,3.282154123689653979e-01
8.196613150996331365e-01,3.372852799108949640e-01
8.253385170302516283e-01,3.237804553189974066e-01
8.199711025079404747e-01,3.369993041509087850e-01
8.234947127154286228e-01,3.279088405370326753e-01
8.241894737688957306e-01,3.254886732863958576e-01
8.224252068462477583e-01,3.302531280590916829e-01
8.229235831646268817e-01,3.287791641468795212e-01
8.207495836865983385e-01,3.344634101840707197e-01
8.202489088831360631e-01,3.351341053429216510e-01
8.204196314626721609e-01,3.338208139453451295e-01
8.207792466901144834e-01,3.331036656735503754e-01
8.238497400732909259e-01,3.262221770146114808e-01
8.223499962604667868e-01,3.296609459236581330e-01
8.257725782575909834e-01,3.217875484206844106e-01
8.197418051171901920e-01,3.356920102093738367e-01
8.238770479166532823e-01,3.263171875404132227e-01
8.199552637889777618e-01,3.354136826452364661e-01
8.226864904190850369e-01,3.284577035858045058e-01
8.216306510465376522e-01,3.324051181950196665e-01
8.233080645469541547e-01,3.281021318942483056e-01
8.196613150996331365e-01,3.372852799108949640e-01
8.259224955199792051e-01,3.225375662900024087e-01
8.199375958376604601e-01,3.371608222028485424e-01
8.243493009944625749e-01,3.262858204573964027e-01
8.248001162575046008e-01,3.239014006413389879e-01
8.204975799827123328e-01,3.354085922390223629e-01
8.229217177010578199e-01,3.287943054648406194e-01
8.206314064749974380e-01,3.346074820363313385e-01
8.202489088831360631e-01,3.351341053429216510e-01
8.205030182797674598e-01,3.335906176691778025e-01
8.207792466901144834e-01,3.331036656735503754e-01
8.226564066232544548e-01,3.293313838962358964e-01
8.222917750363905043e-01,3.297590900978097928e-01
8.257725782575909834e-01,3.217875484206844106e-01
8.206665745850668658e-01,3.334200982049127515e-01
8.225532351403247455e-01,3.293183438513789252e-01
8.199552637889777618e-01,3.354136826452364661e-01
8.230832911626447812e-01,3.274828699607905680e-01
8.213472679367442852e-01,3.334861736563042856e-01
8.236586679766068064e-01,3.274739957250464295e-01
8.196613150996331365e-01,3.372852799108949640e-01
8.259224955199792051e-01,3.225375662900024087e-01
8.189204173632738115e-01,3.402902431033968944e-01
8.243493009944625749e-01,3.262858204573964027e-01
8.262363644278895025e-01,3.201602214456337192e-01
8.187542120291412262e-01,3.397845923104220178e-01
8.211267082236635151e-01,3.332060243303027747e-01
8.203916719369714894e-01,3.354037197737840259e-01
8.201101878032415193e-01,3.359767120302150079e-01
8.205030182797674598e-01,3.335906176691778025e-01
8.203958354414310206e-01,3.338913315035285101e-01
8.228109156966233462e-01,3.286623220096585585e-01
8.223847875311534050e-01,3.296035970653080072e-01
8.257725782575909834e-01,3.217875484206844106e-01
8.206665745850668658e-01,3.334200982049127515e-01
8.247865113049285268e-01,3.240610061531355446e-01
8.199095103479386859e-01,3.355419154074107402e-01
8.230832911626447812e-01,3.274828699607905680e-01
8.215175391426826623e-01,3.328973625479050846e-01
8.237884895867261248e-01,3.274719934414213052e-01
8.205468733556005034e-01,3.351796657968339477e-01
8.248425400881179703e-01,3.247561866212975712e-01
8.191064573780323377e-01,3.395582804585927650e-01
8.236684441560613301e-01,3.278833203978061550e-01
8.250512378069123631e-01,3.229363873500778470e-01
8.187542120291412262e-01,3.397845923104220178e-01
8.211267082236635151e-01,3.332060243303027747e-01
8.203916719369714894e-01,3.354037197737840259e-01
8.205675379569010719e-01,3.343185819970057593e-01
8.207129508187499534e-01,3.332121070188794887e-01
8.203958354414310206e-01,3.338913315035285101e-01
8.229653347460337276e-01,3.282676495725757038e-01
8.227931673985091621e-01,3.287232217007201029e-01
8.248428462310939402e-01,3.244810242924139332e-01
8.201250930102382819e-01,3.355505231360149110e-01
8.248100806633259507e-01,3.243534443727842387e-01
8.205120566136140381e-01,3.343855853861331662e-01
8.224103030739265963e-01,3.294514114643684044e-01
8.230736250488229766e-01,3.290190228778441806e-01
8.241256829924935579e-01,3.271460644819827457e-01
8.207012666836305259e-01,3.349567784065944354e-01
8.248425400881179703e-01,3.247561866212975712e-01
8.191064573780323377e-01,3.395582804585927650e-01
8.236684441560613301e-01,3.278833203978061550e-01
8.251336992617405164e-01,3.226413821656081149e-01
8.187542120291412262e-01,3.397845923104220178e-01
8.211267082236635151e-01,3.332060243303027747e-01
8.199491322651959457e-01,3.368342652877909793e-01
8.204428217825874281e-01,3.346333080598754006e-01
8.201814383029700783e-01,3.343897392688524040e-01
8.204105038281014339e-01,3.338572319914092090e-01
8.224326475461892771e-01,3.296983963770355741e-01
8.224562970593766176e-01,3.295600776495825057e-01
8.247007455842938484e-01,3.250090825005074735e-01
8.201680851416395246e-01,3.355633119567619227e-01
8.228358994145448246e-01,3.294480783298228133e-01
8.200534635396313776e-01,3.355292155983344848e-01
8.230063260393331026e-01,3.279143908949261887e-01
8.233550028334314375e-01,3.283957231989653169e-01
8.241256829924935579e-01,3.271460644819827457e-01
8.204998583520802802e-01,3.354765280327844934e-01
8.237812557971810890e-01,3.273758567049714907e-01
8.209548181416047585e-01,3.346142693816879232e-01
8.239428189061404062e-01,3.273676363208767870e-01
8.251543653747221985e-01,3.225745242914718758e-01
8.190260822303316868e-01,3.391339744464988981e-01
8.210067684855528736e-01,3.334905760015817178e-01
8.201668568340197973e-01,3.354293817992048399e-01
8.204428217825874281e-01,3.346333080598754006e-01
8.201814383029700783e-01,3.343897392688524040e-01
8.194376337360635976e-01,3.359007292892411956e-01
8.202958258610204556e-01,3.352913510159103438e-01
8.242636755501857593e-01,3.257637094681002377e-01
8.243640785101085111e-01,3.257882297981883890e-01
8.206124100555151069e-01,3.344707014811253432e-01
8.226694649900858636e-01,3.297451315381378367e-01
8.200534635396313776e-01,3.355292155983344848e-01
8.229415576709587787e-01,3.284972483731974369e-01
8.234625355682456682e-01,3.281384369333642526e-01
8.240671547535425301e-01,3.272631893693683791e-01
8.207066057005721893e-01,3.349638880960333354e-01
8.238014197692893337e-01,3.273084728722902570e-01
8.211538228722629063e-01,3.340437397279251153e-01
8.239428189061404062e-01,3.273676363208767870e-01
8.233449976188182973e-01,3.277618279092879283e-01
8.191979558046753596e-01,3.386388823875901011e-01
8.208845766503735097e-01,3.337804706725610027e-01
8.205272455751032590e-01,3.345791124257062599e-01
8.207007257760702279e-01,3.339999821030155691e-01
8.201814383029700783e-01,3.343897392688524040e-01
8.194376337360635976e-01,3.359007292892411956e-01
8.210792410568196198e-01,3.332795812544678271e-01
8.242636755501857593e-01,3.257637094681002377e-01
8.233979990257670467e-01,3.282103656444546602e-01
8.206124100555151069e-01,3.344707014811253432e-01
8.226694649900858636e-01,3.297451315381378367e-01
8.200854930918927144e-01,3.352440272088930695e-01
8.226658156774214747e-01,3.292054737941169096e-01
8.234533791861521346e-01,3.281531318943778919e-01
8.242553413796760431e-01,3.268235373215653272e-01
8.207163266308861171e-01,3.349397845844881982e-01
8.237963063132347497e-01,3.273184756153612596e-01
8.211538228722629063e-01,3.340437397279251153e-01
8.237440319037426795e-01,3.277137228210157405e-01
8.242213741750525902e-01,3.253687581867208967e-01
8.189635003445088213e-01,3.392100693879303019e-01
8.213693265350604511e-01,3.328385098670318398e-01
8.208747081522905775e-01,3.339829462395789150e-01
8.214697055744454302e-01,3.323493899364731163e-01
8.201814383029700783e-01,3.343897392688524040e-01
8.194376337360635976e-01,3.359007292892411956e-01
8.200687083012022649e-01,3.353658573465309600e-01
8.242636755501857593e-01,3.257637094681002377e-01
8.226879966129839739e-01,3.297343646145734497e-01
8.209707322975277055e-01,3.336162281748575320e-01
8.236363436681518602e-01,3.275633414667382670e-01
8.201665600200582773e-01,3.351220072972604380e-01
8.223444499486599613e-01,3.296679769152135453e-01
8.234533791861521346e-01,3.281531318943778919e-01
8.245517587619008992e-01,3.262730395468330657e-01
8.207163266308861171e-01,3.349397845844881982e-01
8.237963063132347497e-01,3.273184756153612596e-01
8.220479013572599136e-01,3.318803946196658416e-01
8.237604497894575051e-01,3.277366495954644465e-01
8.242213741750525902e-01,3.253687581867208967e-01
8.174028229075173124e-01,3.431806784511058916e-01
8.220079043319779011e-01,3.313860992029462049e-01
8.208747081522905775e-01,3.339829462395789150e-01
8.213132136920366921e-01,3.327790360011029236e-01
8.209702273077770229e-01,3.329234450135318268e-01
8.194376337360635976e-01,3.359007292892411956e-01
8.208081328906201568e-01,3.337760880254495022e-01
8.242636755501857593e-01,3.257637094681002377e-01
8.224442191050456152e-01,3.302742479603658632e-01
8.209707322975277055e-01,3.336162281748575320e-01
8.236363436681518602e-01,3.275633414667382670e-01
8.201665600200582773e-01,3.351220072972604380e-01
8.223444499486599613e-01,3.296679769152135453e-01
8.229364115452808548e-01,3.288593319207006038e-01
8.245517587619008992e-01,3.262730395468330657e-01
8.207860280461286573e-01,3.345186938776489316e-01
8.237963063132347497e-01,3.273184756153612596e-01
8.230916081099035608e-01,3.300099036262045815e-01
8.249473063501218117e-01,3.253087438627910166e-01
8.239827122951789429e-01,3.258968041589415665e-01
8.174028229075173124e-01,3.431806784511058916e-01
8.226733605652511994e-01,3.300604859198124630e-01
8.208747081522905775e-01,3.339829462395789150e-01
8.208881499407910676e-01,3.337137922247136457e-01
8.214516779890106424e-01,3.320213344912664177e-01
8.199033974967421257e-01,3.349224003281966455e-01
8.213537147521328130e-01,3.325972187699283711e-01
8.239740576334722011e-01,3.263720470406615837e-01
8.224232794135295510e-01,3.303278469637415671e-01
8.209352033111172453e-01,3.336827547233047753e-01
8.227118324265708660e-01,3.296626579189943507e-01
8.201665600200582773e-01,3.351220072972604380e-01
8.245727405138850719e-01,3.248715285195022950e-01
8.233198124669944828e-01,3.278178314475274635e-01
8.238236472905761110e-01,3.276231332367140481e-01
8.219062490911793750e-01,3.315561501614605611e-01
8.234043501392140918e-01,3.281651205972155871e-01
8.230893170133115611e-01,3.300178519457901416e-01
8.249473063501218117e-01,3.253087438627910166e-01
8.239949772275509954e-01,3.258628982914008598e-01
8.201729012507708028e-01,3.359043120802640003e-01
8.236939557233776688e-01,3.280986130910942267e-01
8.209241626941875536e-01,3.338148081425441061e-01
8.213681299816817383e-01,3.331247022758271892e-01
8.211732340408440800e-01,3.323062794884261151e-01
8.199033974967421257e-01,3.349224003281966455e-01
8.213537147521328130e-01,3.325972187699283711e-01
8.232177316246120924e-01,3.282681955199233115e-01
8.224459247985672627e-01,3.302782132872855159e-01
8.208164161939740522e-01,3.338358740526454760e-01
8.226019905336366955e-01,3.298982575618315538e-01
8.201665600200582773e-01,3.351220072972604380e-01
8.249713934310861640e-01,3.234071777372923284e-01
8.233198124669944828e-01,3.278178314475274635e-01
8.238236472905761110e-01,3.276231332367140481e-01
8.203478744828731628e-01,3.356992345651130250e-01
8.231682445981373109e-01,3.284703127946638213e-01
8.223775315742405390e-01,3.313424399528289155e-01
8.248722210595336168e-01,3.254245019448115950e-01
8.241250379654277980e-01,3.254863086592995058e-01
8.201729012507708028e-01,3.359043120802640003e-01
8.236939557233776688e-01,3.280986130910942267e-01
8.207489765586944985e-01,3.343113830578787193e-01
8.213136145506522157e-01,3.333399370520539473e-01
8.218024266380954401e-01,3.297197434794336135e-01
8.200512775672244015e-01,3.347464175332149905e-01
8.215917025624915881e-01,3.321120642690135183e-01
8.232758276160585531e-01,3.274766343126584989e-01
8.216378436080045145e-01,3.320598340190671349e-01
8.213077979755079028e-01,3.332511114200922830e-01
8.222044275657844903e-01,3.298006919662646030e-01
8.201692344175475213e-01,3.354519422960500763e-01
8.245512751576394850e-01,3.243779277536968375e-01
8.233366564499416951e-01,3.278113223830696477e-01
8.238236472905761110e-01,3.276231332367140481e-01
8.194326784112084816e-01,3.378257303457739558e-01
8.229481697931620987e-01,3.290481539712375447e-01
8.227659223099301755e-01,3.299125392324218642e-01
8.248722210595336168e-01,3.254245019448115950e-01
8.241250379654277980e-01,3.254863086592995058e-01
8.201729012507708028e-01,3.359043120802640003e-01
8.236939557233776688e-01,3.280986130910942267e-01
8.222300419014439976e-01,3.304398563691600121e-01
8.211177208527850047e-01,3.342048881816954697e-01
8.218024266380954401e-01,3.297197434794336135e-01
8.200512775672244015e-01,3.347464175332149905e-01
8.218652778651015511e-01,3.309041169505910762e-01
8.232758276160585531e-01,3.274766343126584989e-01
8.220785532788410510e-01,3.310468980512307757e-01
8.213077979755079028e-01,3.332511114200922830e-01
8.225020021470953457e-01,3.288325318085003612e-01
8.195057725062406817e-01,3.369843681145938685e-01
8.237855384899388511e-01,3.262384442859722067e-01
8.233366564499416951e-01,3.278113223830696477e-01
8.238386225788986161e-01,3.268409003593054640e-01
8.194326784112084816e-01,3.378257303457739558e-01
8.230281390584502921e-01,3.288931768152947299e-01
8.227231728613880746e-01,3.299596048651271540e-01
8.227294940720055738e-01,3.303095535918325609e-01
8.247782341302017928e-01,3.240015213840097830e-01
8.193056441795881772e-01,3.382961030171511840e-01
8.236939557233776688e-01,3.280986130910942267e-01
8.219687737677039419e-01,3.306943007751627084e-01
8.222795532518019090e-01,3.317083268879532643e-01
8.218024266380954401e-01,3.297197434794336135e-01
8.188161661682487047e-01,3.382918052594995895e-01
8.217448364698739516e-01,3.306703107192258684e-01
8.228800187567951729e-01,3.284384068358501274e-01
8.221624752943667014e-01,3.311030811692684539e-01
8.215283469744625311e-01,3.316765167328813435e-01
8.226121775198285135e-01,3.293939790801632683e-01
8.195057725062406817e-01,3.369843681145938685e-01
8.238548024937180081e-01,3.259957439220589337e-01
8.233366564499416951e-01,3.278113223830696477e-01
8.237895477983989689e-01,3.269651657071641071e-01
8.196315967023988236e-01,3.372909643106527522e-01
8.230281390584502921e-01,3.288931768152947299e-01
8.225787539518663039e-01,3.303783076708490807e-01
8.229539303343594847e-01,3.296014744652674411e-01
8.247782341302017928e-01,3.240015213840097830e-01
8.200814664272234600e-01,3.360815478833052983e-01
8.256563822416229659e-01,3.239146186174066133e-01
8.220081011011309835e-01,3.306602810495625766e-01
8.214954146964756898e-01,3.332124722306252784e-01
8.218115203433301597e-01,3.297546822716558856e-01
8.188161661682487047e-01,3.382918052594995895e-01
8.215109991610013429e-01,3.310902942267808235e-01
8.227525920402213311e-01,3.280471718422033334e-01
8.221624752943667014e-01,3.311030811692684539e-01
8.213219334262265026e-01,3.320595825421157610e-01
8.222580993474498667e-01,3.298202760672724332e-01
8.195011164445790142e-01,3.370379625181696426e-01
8.237531409067370136e-01,3.262152900367916719e-01
8.238483271707000011e-01,3.276047060223789553e-01
8.250355938934099687e-01,3.247092997585848684e-01
8.196315967023988236e-01,3.372909643106527522e-01
8.229639896569472812e-01,3.286962205461206876e-01
8.231394020926855459e-01,3.291651293482535379e-01
8.228541828775635114e-01,3.288314384698519666e-01
8.228704201516475747e-01,3.289083945517092822e-01
8.206734101833415007e-01,3.341622890292174630e-01
8.256563822416229659e-01,3.239146186174066133e-01
8.220201469058431298e-01,3.306198066217498899e-01
8.220639210120647133e-01,3.319684406175901215e-01
8.214703846609314741e-01,3.300679913192521853e-01
8.188161661682487047e-01,3.382918052594995895e-01
8.205705123354701813e-01,3.326399222266157030e-01
8.227525920402213311e-01,3.280471718422033334e-01
8.221624752943667014e-01,3.311030811692684539e-01
8.219082978958797137e-01,3.301584134048911046e-01
8.222792710257702531e-01,3.297851545608625479e-01
8.180637765105837067e-01,3.405558065483102470e-01
8.237531409067370136e-01,3.262152900367916719e-01
8.235449796593813376e-01,3.283465371481608108e-01
8.250254519164650358e-01,3.247288185730363708e-01
8.196315967023988236e-01,3.372909643106527522e-01
8.229720681937835458e-01,3.284679779888219353e-01
8.228121121598739318e-01,3.297889347051661257e-01
8.227975576644108724e-01,3.284454810454258133e-01
8.229387918479902364e-01,3.294081331698118231e-01
8.212918059863310027e-01,3.326865952810851290e-01
8.256563822416229659e-01,3.239146186174066133e-01
8.220187721468045217e-01,3.306216199001487666e-01
8.226166525159176457e-01,3.300859458740421637e-01
8.214703846609314741e-01,3.300679913192521853e-01
8.202177876435714499e-01,3.346050487773078452e-01
8.205705123354701813e-01,3.326399222266157030e-01
8.224110960689627881e-01,3.289011165163946426e-01
8.220739281058619952e-01,3.312964080786496845e-01
8.219082978958797137e-01,3.301584134048911046e-01
8.222792710257702531e-01,3.297851545608625479e-01
8.180637765105837067e-01,3.405558065483102470e-01
8.237531409067370136e-01,3.262152900367916719e-01
8.235449796593813376e-01,3.283465371481608108e-01
8.251526064748713196e-01,3.244460290820845305e-01
8.196315967023988236e-01,3.372909643106527522e-01
8.227231004160080463e-01,3.285207520351556831e-01
8.228121121598739318e-01,3.297889347051661257e-01
8.227975576644108724e-01,3.284454810454258133e-01
8.236599165675700940e-01,3.280308386018542799e-01
8.211101341986348778e-01,3.332203963793362034e-01
8.256563822416229659e-01,3.239146186174066133e-01
8.221303401386645948e-01,3.305216599776094610e-01
8.226166525159176457e-01,3.300859458740421637e-01
8.214703846609314741e-01,3.300679913192521853e-01
8.202177876435714499e-01,3.346050487773078452e-01
8.200658956465401994e-01,3.340821704455117502e-01
8.225158721214257396e-01,3.287733840369636007e-01
8.214644192004346701e-01,3.323828807953765896e-01
8.211340534707309846e-01,3.318132649383047639e-01
8.217606140035608187e-01,3.312554792528888958e-01
8.189144560409982176e-01,3.386609350615087388e-01
8.237531409067370136e-01,3.262152900367916719e-01
8.235970813609516661e-01,3.283354930779710523e-01
8.246826636985790104e-01,3.249417506423568636e-01
8.201962555419788359e-01,3.356902304945584836e-01
8.229640251465758505e-01,3.278452647561064248e-01
8.227569149076350286e-01,3.295997111056561124e-01
8.232309990068662486e-01,3.270967428171594471e-01
8.236599165675700940e-01,3.280308386018542799e-01
8.211101341986348778e-01,3.332203963793362034e-01
8.256563822416229659e-01,3.239146186174066133e-01
8.233508245732785724e-01,3.278534275492486771e-01
8.221671796211045269e-01,3.311266735145335649e-01
8.225055343524894091e-01,3.284160717962751885e-01
8.212363403555348329e-01,3.327153423787424513e-01
8.203558367894909775e-01,3.339528392115018729e-01
8.225158721214257396e-01,3.287733840369636007e-01
8.211043476068299318e-01,3.336189582496936756e-01
8.216507083008558476e-01,3.308128166435292949e-01
8.222960361993715273e-01,3.296381189067850714e-01
8.197599292055905984e-01,3.360525695752290543e-01
8.234113447766084892e-01,3.273793804022707699e-01
8.235970813609516661e-01,3.283354930779710523e-01
8.245032629663042734e-01,3.253574771206071414e-01
8.204051707571922147e-01,3.350832176453868994e-01
8.221919211268317040e-01,3.302423964415159841e-01
8.225409494029156665e-01,3.299749289564719024e-01
8.227084755211879763e-01,3.283254634831783703e-01
8.240523330304408978e-01,3.267869000992169037e-01
8.207579251902858974e-01,3.342990392430122970e-01
8.246133709871980022e-01,3.256909855868116987e-01
8.238278997471703002e-01,3.273277827650751259e-01
8.223643307397016100e-01,3.306643645919568053e-01
8.224579691618699728e-01,3.285494341631659543e-01
8.212363403555348329e-01,3.327153423787424513e-01
8.203558367894909775e-01,3.339528392115018729e-01
8.225158721214257396e-01,3.287733840369636007e-01
8.209331722531034714e-01,3.342065802649652473e-01
8.217590017105709244e-01,3.306986790147046773e-01
8.222557426303435113e-01,3.297062952217573173e-01
8.198671390815535087e-01,3.356748065832272920e-01
8.232974532904889786e-01,3.275191565404558802e-01
8.234533928855077844e-01,3.285585410031639508e-01
8.245032629663042734e-01,3.253574771206071414e-01
8.204700097950411442e-01,3.349234569230054026e-01
8.223797299412431983e-01,3.299278798164483328e-01
8.225776738786396702e-01,3.298396555382051565e-01
8.231331424188874646e-01,3.267495249539366098e-01
8.243101070545000297e-01,3.260828734704715459e-01
8.213469323443712833e-01,3.323195013111612250e-01
8.246133709871980022e-01,3.256909855868116987e-01
8.238278997471703002e-01,3.273277827650751259e-01
8.223320059826180195e-01,3.307445652856709772e-01
8.225841920684224817e-01,3.281613131833550079e-01
8.227472797084366407e-01,3.293123575222241528e-01
8.210124017949774755e-01,3.326260227749751608e-01
