# sigma8,om0
8.271101220788134034e-01,3.146047320136399206e-01
8.286394101860720118e-01,3.123142381542979851e-01
8.274673102381101542e-01,3.149531681045860121e-01
8.290051329143556247e-01,3.123769465286613811e-01
8.290486574536904962e-01,3.116616117787111562e-01
8.280307518224461205e-01,3.137100432259467553e-01
8.284782935964952744e-01,3.128705294839143058e-01
8.275557861275545379e-01,3.145232309203727095e-01
8.270750534900855877e-01,3.156536780965885081e-01
8.300007639459726638e-01,3.099222522292562898e-01
8.303119854657292631e-01,3.096608094931705413e-01
8.279752732935705684e-01,3.142444771529974146e-01
8.292800920630050143e-01,3.110217256388762563e-01
8.272872055602172869e-01,3.135707379249926263e-01
8.276875947361602703e-01,3.149029333200755731e-01
8.295240853913098400e-01,3.117562736861573813e-01
8.278362726073257294e-01,3.126231205227747445e-01
8.284604562658528515e-01,3.113578310961804818e-01
8.263717525796918650e-01,3.165790303666319860e-01
8.267026551658769318e-01,3.153859399714525891e-01
8.271101220788134034e-01,3.146047320136399206e-01
8.285409717071327007e-01,3.126003384947048658e-01
8.282511591807036888e-01,3.135618726904074727e-01
8.281636340131907081e-01,3.129617059166605042e-01
8.291831708781876031e-01,3.113410962223414069e-01
8.280353344534606697e-01,3.136263768272264385e-01
8.286648526793956027e-01,3.127608564449550488e-01
8.275557861275545379e-01,3.145232309203727095e-01
8.279646629271936176e-01,3.138338014828457312e-01
8.300007639459726638e-01,3.099222522292562898e-01
8.300584986272852017e-01,3.099951214775786279e-01
8.285305453661441222e-01,3.128730193271636040e-01
8.292800920630050143e-01,3.110217256388762563e-01
8.272872055602172869e-01,3.135707379249926263e-01
8.280109363773157094e-01,3.140718194474735880e-01
8.295240853913098400e-01,3.117562736861573813e-01
8.273998153272412726e-01,3.136868415082186834e-01
8.286951062454905870e-01,3.117968721605210991e-01
8.263717525796918650e-01,3.165790303666319860e-01
8.262720179072143845e-01,3.159399389769462219e-01
8.271101220788134034e-01,3.146047320136399206e-01
8.286190299389643021e-01,3.123836336924293855e-01
8.282033728465389988e-01,3.136296558475659135e-01
8.284705061712577256e-01,3.126898008740198187e-01
8.297613137511330450e-01,3.099907011471358942e-01
8.280353344534606697e-01,3.136263768272264385e-01
8.287134463520717809e-01,3.124480638741857219e-01
8.275557861275545379e-01,3.145232309203727095e-01
8.280637568804046778e-01,3.135936806453475389e-01
8.298181246343259154e-01,3.102032466441290159e-01
8.300584986272852017e-01,3.099951214775786279e-01
8.287717735507947880e-01,3.123888680586915934e-01
8.291837496226297510e-01,3.111792459162149860e-01
8.274347116201962171e-01,3.133994990828345428e-01
8.280791904276249005e-01,3.137324895208825071e-01
8.301548413990358366e-01,3.112258916298860645e-01
8.276812501130348387e-01,3.134310694429563449e-01
8.284903973277034650e-01,3.125598611417715889e-01
8.270448252395110611e-01,3.153770357050101336e-01
8.262720179072143845e-01,3.159399389769462219e-01
8.281507307369797566e-01,3.133768217207784090e-01
8.288144772859227238e-01,3.117977379410736827e-01
8.288318295984677953e-01,3.127624773347925657e-01
8.284027562117092236e-01,3.126694850132394343e-01
8.297613137511330450e-01,3.099907011471358942e-01
8.280353344534606697e-01,3.136263768272264385e-01
8.292654831188391862e-01,3.113550031878134505e-01
8.273091575054382085e-01,3.149844772166956464e-01
8.279485265748555145e-01,3.137825294915079777e-01
8.290253575381572038e-01,3.117353225226842106e-01
8.300584986272852017e-01,3.099951214775786279e-01
8.287441070281446054e-01,3.127718442723473324e-01
8.291837496226297510e-01,3.111792459162149860e-01
8.275148538335098669e-01,3.133064624996746983e-01
8.280765872912481118e-01,3.137090769879002927e-01
8.305963317974710547e-01,3.106898882174519150e-01
8.277487012715681880e-01,3.134815806846117381e-01
8.290855889670039058e-01,3.119190186750930294e-01
8.265320830654596662e-01,3.161631275280018527e-01
8.276089399545085712e-01,3.143168124445276934e-01
8.279993169883662629e-01,3.136267289622609034e-01
8.282735602384411200e-01,3.124256850839066679e-01
8.288082447737692426e-01,3.127577334918586471e-01
8.284027562117092236e-01,3.126694850132394343e-01
8.294453078606348617e-01,3.106258494912899071e-01
8.272321979439188899e-01,3.153377615520411292e-01
8.292866176535981237e-01,3.113228018485485471e-01
8.270919846702909917e-01,3.153453992042917209e-01
8.283386561477641408e-01,3.130706884358504527e-01
8.290253575381572038e-01,3.117353225226842106e-01
8.300584986272852017e-01,3.099951214775786279e-01
8.291360244464698326e-01,3.122215716647429029e-01
8.289900234549066882e-01,3.114535750894595334e-01
8.275592291341284934e-01,3.137829895586819462e-01
8.280765872912481118e-01,3.137090769879002927e-01
8.306312972966114483e-01,3.106479921275519529e-01
8.273764308888645891e-01,3.142305031269803650e-01
8.279272283910570351e-01,3.128715315233787653e-01
8.265320830654596662e-01,3.161631275280018527e-01
8.267252237232239898e-01,3.155293179052878760e-01
8.279993169883662629e-01,3.136267289622609034e-01
8.282023004511334108e-01,3.125690433966618609e-01
8.288082447737692426e-01,3.127577334918586471e-01
8.287563368646043704e-01,3.119059630394889759e-01
8.294198695625083495e-01,3.106757142723037268e-01
8.265891723725832252e-01,3.163902680593228545e-01
8.292866176535981237e-01,3.113228018485485471e-01
8.275263497178838579e-01,3.145619969776076164e-01
8.278019004416311555e-01,3.136422790957813511e-01
8.297991416850570845e-01,3.106546175269753740e-01
8.298081889094592878e-01,3.102618788173209796e-01
8.298509941108678234e-01,3.107502084555121002e-01
8.289990501940412981e-01,3.114401334122679499e-01
8.275592291341284934e-01,3.137829895586819462e-01
8.279129114120258315e-01,3.139627899947530776e-01
8.306312972966114483e-01,3.106479921275519529e-01
8.271212999642301167e-01,3.146165710791098968e-01
8.279587236761559721e-01,3.132014749476011994e-01
8.264767709561048337e-01,3.163083088688681266e-01
8.267079411695030799e-01,3.156386840910557767e-01
8.280867385694565819e-01,3.134538573625803570e-01
8.281868429915667518e-01,3.126495875535187374e-01
8.278960117997137269e-01,3.147734407555163871e-01
8.287563368646043704e-01,3.119059630394889759e-01
8.294675958638484392e-01,3.106971803587645353e-01
8.259801726308292347e-01,3.174784434756475204e-01
8.292563416232089368e-01,3.113535186772626306e-01
8.275207452226037708e-01,3.146947835018575335e-01
8.285563839044227663e-01,3.122653955203636422e-01
8.292524148967179709e-01,3.113632475534983124e-01
8.296364463321600491e-01,3.105637944515258209e-01
8.298509941108678234e-01,3.107502084555121002e-01
8.289936587366277809e-01,3.114493538671471717e-01
8.275592291341284934e-01,3.137829895586819462e-01
8.271258018389463507e-01,3.157909239114717881e-01
8.300295898351610635e-01,3.109499510709274883e-01
8.277874286716920826e-01,3.135122450364038471e-01
8.279587236761559721e-01,3.132014749476011994e-01
8.276953535008649832e-01,3.139761473020930560e-01
8.267307058944954878e-01,3.155938407740243035e-01
8.269450669278974875e-01,3.153201309690214504e-01
8.280776189947083310e-01,3.128844829055545396e-01
8.278960117997137269e-01,3.147734407555163871e-01
8.287563368646043704e-01,3.119059630394889759e-01
8.282961728466029516e-01,3.127930120444740170e-01
8.259801726308292347e-01,3.174784434756475204e-01
8.295147580505792817e-01,3.112592400293132111e-01
8.275413675574369021e-01,3.146033391161220383e-01
8.285222264367722023e-01,3.124444880243572586e-01
8.292524148967179709e-01,3.113632475534983124e-01
8.296785565366046056e-01,3.104761320091814492e-01
8.299295199941594259e-01,3.106520315567248836e-01
8.288727367542665370e-01,3.114934701066617850e-01
8.275592291341284934e-01,3.137829895586819462e-01
8.270838015957612255e-01,3.159056166326336679e-01
8.295670077587692370e-01,3.114417928941515257e-01
8.275737221996545268e-01,3.139812445896972837e-01
8.282291662265394150e-01,3.127778969752175176e-01
8.276404696351207235e-01,3.142526686426438953e-01
8.275704033308974861e-01,3.141360576459700238e-01
8.265759219757562448e-01,3.157638670328894448e-01
8.281644103332272966e-01,3.126062890940918271e-01
8.281393460318411393e-01,3.144519849251992683e-01
8.286320053224429660e-01,3.122892585343379768e-01
8.285717469716040728e-01,3.123809760976017369e-01
8.259801726308292347e-01,3.174784434756475204e-01
8.297206563453637385e-01,3.111776104096365403e-01
8.276662272658908970e-01,3.145697185148449981e-01
8.285093826825041807e-01,3.124502958489894788e-01
8.296632675296314874e-01,3.106566305515802706e-01
8.296785565366046056e-01,3.104761320091814492e-01
8.295604656262002274e-01,3.111219735309503354e-01
8.290178877093188348e-01,3.110996410176575799e-01
8.269312631246097389e-01,3.147676201169943844e-01
8.270838015957612255e-01,3.159056166326336679e-01
8.295670077587692370e-01,3.114417928941515257e-01
8.275080347817943549e-01,3.142392599283015953e-01
8.282086433504370904e-01,3.127235098437551875e-01
8.281654198351775520e-01,3.132327480263045194e-01
8.277662127316708363e-01,3.137880673188492842e-01
8.265759219757562448e-01,3.157638670328894448e-01
8.281644103332272966e-01,3.126062890940918271e-01
8.287946040205186327e-01,3.130610866920073287e-01
8.288635629353546808e-01,3.120517450039280716e-01
8.286153952468624517e-01,3.125141810133775788e-01
8.270035861487355922e-01,3.154757975196462172e-01
8.288096686588051210e-01,3.125061879046263646e-01
8.282425252124970827e-01,3.132644354947809462e-01
8.282224721834923198e-01,3.128445867342150022e-01
8.286427193169263461e-01,3.122117963261242801e-01
8.294825383296954291e-01,3.107851915429467593e-01
8.294486298398252577e-01,3.117336056558389634e-01
8.298357598216222764e-01,3.096558470996346180e-01
8.267032260760345252e-01,3.151672995259185428e-01
8.269604929909692981e-01,3.161856537182781146e-01
8.301831417915608302e-01,3.101501082886278238e-01
8.273215812645768885e-01,3.145651066902545590e-01
8.281180951604451002e-01,3.128163870331802654e-01
8.282324148447655077e-01,3.130803467087529546e-01
8.271630869198164371e-01,3.146928359621656290e-01
8.258354524660046492e-01,3.169542840189426558e-01
8.281727498318480762e-01,3.126644235139151018e-01
8.289403125339894762e-01,3.125845274695637777e-01
8.288635629353546808e-01,3.120517450039280716e-01
8.285396888581508801e-01,3.126941823613157423e-01
8.273518672945286978e-01,3.150223951698798985e-01
8.290173115021204353e-01,3.123973554268523745e-01
8.282425252124970827e-01,3.132644354947809462e-01
8.281839104687236386e-01,3.128341684563592517e-01
8.287693945490057779e-01,3.118785997359954654e-01
8.295039206399099641e-01,3.107425575302374399e-01
8.294496449569098706e-01,3.117323782550776579e-01
8.294520651333440187e-01,3.105248943770850256e-01
8.277359696939010636e-01,3.135234917902222085e-01
8.254341424704759733e-01,3.190442829013019344e-01
8.302327736495574984e-01,3.100852263250608032e-01
8.275693949670018812e-01,3.140676746070687475e-01
8.284106403802140584e-01,3.123138530659279044e-01
8.283661895271375863e-01,3.129472892740767231e-01
8.271630869198164371e-01,3.146928359621656290e-01
8.256924988037553925e-01,3.171826084973383697e-01
8.282903293253428556e-01,3.126245147370128596e-01
8.289403125339894762e-01,3.125845274695637777e-01
8.292419685648726446e-01,3.115921207690857120e-01
8.285846833156064184e-01,3.126285428677717526e-01
8.273684993694823131e-01,3.149980784932250311e-01
8.290173115021204353e-01,3.123973554268523745e-01
8.282424676762808469e-01,3.132645830506348705e-01
8.280237544652502280e-01,3.130836699461855832e-01
8.287693945490057779e-01,3.118785997359954654e-01
8.295201216243741626e-01,3.107170024339458991e-01
8.291019047456262836e-01,3.124637790651077496e-01
8.284845678636696409e-01,3.125763238913085162e-01
8.276994186602468773e-01,3.135889414614415061e-01
8.254341424704759733e-01,3.190442829013019344e-01
8.301380634708620532e-01,3.102261140976337317e-01
8.282348956639081772e-01,3.128153454661545818e-01
8.284106403802140584e-01,3.123138530659279044e-01
8.282961349251938277e-01,3.131329680631079193e-01
8.272614383333636301e-01,3.145052878224850468e-01
8.256924988037553925e-01,3.171826084973383697e-01
8.282685276934680374e-01,3.125317518459427291e-01
8.289403125339894762e-01,3.125845274695637777e-01
8.292419685648726446e-01,3.115921207690857120e-01
8.285787729339827434e-01,3.126388750876146205e-01
8.276601365291771373e-01,3.144196230923961277e-01
8.289604674508411764e-01,3.125346534277161914e-01
8.281112307473263989e-01,3.135087540518563531e-01
8.286002777333227876e-01,3.121444734602757398e-01
8.289132943002022191e-01,3.116492970479605717e-01
8.297147558763623421e-01,3.103289110822550212e-01
8.288393720508022700e-01,3.128271406091362450e-01
8.290356597706571851e-01,3.115695420027267404e-01
8.276634867661215589e-01,3.136408517567638721e-01
8.254341424704759733e-01,3.190442829013019344e-01
8.301380634708620532e-01,3.102261140976337317e-01
8.284185407610559215e-01,3.125500360117127174e-01
8.284254469811623833e-01,3.122843912248309817e-01
8.281819524934415089e-01,3.138822606653899894e-01
8.272614383333636301e-01,3.145052878224850468e-01
8.266288480578275477e-01,3.155871225931790591e-01
8.276190736071499243e-01,3.135209760585575545e-01
8.291626167496338740e-01,3.124634642434084841e-01
8.291546948589818555e-01,3.118253017111450309e-01
8.285787729339827434e-01,3.126388750876146205e-01
8.275618419845185425e-01,3.145859714419892983e-01
8.289604674508411764e-01,3.125346534277161914e-01
8.281112307473263989e-01,3.135087540518563531e-01
8.289103770231036616e-01,3.115976663846489192e-01
8.288947775149558828e-01,3.117924330297951463e-01
8.297147558763623421e-01,3.103289110822550212e-01
8.287252701803735633e-01,3.131027360030630424e-01
8.290659972690418433e-01,3.115170202879044004e-01
8.274034082942439694e-01,3.141038499229980574e-01
8.267278335689952629e-01,3.166139612410909798e-01
8.301380634708620532e-01,3.102261140976337317e-01
8.284205852936231684e-01,3.125355944447998358e-01
8.284664939520846039e-01,3.122113183859710484e-01
8.281819524934415089e-01,3.138822606653899894e-01
8.267174607296666755e-01,3.154644993153400967e-01
8.256332405325266244e-01,3.174599714199968226e-01
8.277661364718550407e-01,3.133146658627709025e-01
8.291626167496338740e-01,3.124634642434084841e-01
8.292696902625686928e-01,3.119639943328788023e-01
8.287396489342582218e-01,3.123946521555434619e-01
8.275643839911579480e-01,3.145797902531210499e-01
8.292078601546459815e-01,3.122115057130757099e-01
8.281385683470875447e-01,3.134602881220536763e-01
8.292301639344544784e-01,3.111178075304067980e-01
8.288947775149558828e-01,3.117924330297951463e-01
8.290337294508420829e-01,3.116794088400327567e-01
8.287803319020992099e-01,3.130222519974455442e-01
8.288976221609002382e-01,3.117197656678244999e-01
8.274034082942439694e-01,3.141038499229980574e-01
8.267278335689952629e-01,3.166139612410909798e-01
8.301380634708620532e-01,3.102261140976337317e-01
8.284636453471948547e-01,3.124754660107693094e-01
8.284664939520846039e-01,3.122113183859710484e-01
8.276829940811550879e-01,3.145826649892657922e-01
8.250925824350697768e-01,3.174587756354954049e-01
8.256332405325266244e-01,3.174599714199968226e-01
8.277522308907879767e-01,3.133231417813432951e-01
8.291626167496338740e-01,3.124634642434084841e-01
8.290401153827974268e-01,3.124234438440485206e-01
8.287765277213701154e-01,3.123173075819747346e-01
8.275643839911579480e-01,3.145797902531210499e-01
8.292015938200872904e-01,3.122015733137514237e-01
8.284715992413347330e-01,3.126728602602892315e-01
8.291532357424287181e-01,3.112414940139977548e-01
8.288947775149558828e-01,3.117924330297951463e-01
8.297050316478835619e-01,3.103543069710120172e-01
8.286979510304433028e-01,3.128611839395299965e-01
8.290333432455463392e-01,3.114136319116826424e-01
8.264830992630531892e-01,3.155173228972720234e-01
8.267278335689952629e-01,3.166139612410909798e-01
8.301380634708620532e-01,3.102261140976337317e-01
8.284636453471948547e-01,3.124754660107693094e-01
8.284103030790537225e-01,3.122987852180493240e-01
8.275290985050192116e-01,3.149013362135065219e-01
8.251878361739888312e-01,3.174095650108456623e-01
8.256332405325266244e-01,3.174599714199968226e-01
8.276839528402860635e-01,3.135424812236526915e-01
8.294798480331160295e-01,3.120433972583167570e-01
8.285571455870662794e-01,3.131427488909502843e-01
8.287765277213701154e-01,3.123173075819747346e-01
8.274314779426829025e-01,3.148662526534564132e-01
8.280165602407441039e-01,3.139478629401675769e-01
8.280690530873346944e-01,3.128494631951572735e-01
8.291699859285852625e-01,3.112826193145600828e-01
8.278153105882253282e-01,3.141942857635006692e-01
8.297050316478835619e-01,3.103543069710120172e-01
8.286979510304433028e-01,3.128611839395299965e-01
8.290333432455463392e-01,3.114136319116826424e-01
8.264830992630531892e-01,3.155173228972720234e-01
8.267278335689952629e-01,3.166139612410909798e-01
8.302225902003816937e-01,3.102010911691573392e-01
8.286769164834099088e-01,3.124562198645349786e-01
8.284759875508688198e-01,3.121767102615315426e-01
8.275290985050192116e-01,3.149013362135065219e-01
8.251878361739888312e-01,3.174095650108456623e-01
8.258648637889552946e-01,3.169305156872174734e-01
8.281495956182873819e-01,3.120466296799798700e-01
8.292769110518597442e-01,3.121593464885043523e-01
8.285571455870662794e-01,3.131427488909502843e-01
8.282197274935780840e-01,3.133023546924470493e-01
8.268667533783248258e-01,3.157308994400164770e-01
8.273449909045332840e-01,3.153887548302449217e-01
8.282447439114569709e-01,3.127755098011411050e-01
8.291048927955219083e-01,3.113495011023000858e-01
8.287015065962588523e-01,3.131098346197439541e-01
8.297050316478835619e-01,3.103543069710120172e-01
8.293405410464923522e-01,3.118541651027700312e-01
8.289354996076588877e-01,3.117579215154180350e-01
8.266417160842333134e-01,3.156056233505716846e-01
8.267278335689952629e-01,3.166139612410909798e-01
8.293829003891339813e-01,3.117148628491406281e-01
8.286510506249948893e-01,3.126044834505744552e-01
8.284023844720904695e-01,3.121422776077024674e-01
8.274121895637589486e-01,3.152706981781346340e-01
8.251878361739888312e-01,3.174095650108456623e-01
8.273154883852257280e-01,3.149020633067749486e-01
8.281495956182873819e-01,3.120466296799798700e-01
8.290208277243439339e-01,3.121337415029481477e-01
8.285571455870662794e-01,3.131427488909502843e-01
8.287993956504375870e-01,3.122768514429034026e-01
8.268667533783248258e-01,3.157308994400164770e-01
8.273449909045332840e-01,3.153887548302449217e-01
8.275579119170697329e-01,3.139880979424613527e-01
8.291847098814034700e-01,3.115204372739074357e-01
8.286889469915642570e-01,3.130692086258475282e-01
8.297050316478835619e-01,3.103543069710120172e-01
8.293946328368125842e-01,3.119700080134776288e-01
8.290346732697733145e-01,3.117814865833286597e-01
8.266417160842333134e-01,3.156056233505716846e-01
8.272328052822859323e-01,3.155130259013294025e-01
8.297059615420341316e-01,3.112763148433337346e-01
8.287027155448559723e-01,3.123083391599755232e-01
8.285680923165720246e-01,3.120105628249558172e-01
8.258133091625365907e-01,3.183886265415992733e-01
8.252189155722283731e-01,3.174582140233089822e-01
8.273154883852257280e-01,3.149020633067749486e-01
8.281495956182873819e-01,3.120466296799798700e-01
8.290194540707103155e-01,3.121686896566884806e-01
8.281754095449750386e-01,3.139470463027533853e-01
8.290705266251291450e-01,3.124011094944452172e-01
8.268667533783248258e-01,3.157308994400164770e-01
8.269423801728463808e-01,3.160900394823495385e-01
8.275579119170697329e-01,3.139880979424613527e-01
8.291847098814034700e-01,3.115204372739074357e-01
8.287020090129662009e-01,3.130468804887285850e-01
8.296596384252227230e-01,3.105905896968412239e-01
8.301905814121177674e-01,3.106655283688308233e-01
8.294798704787910149e-01,3.115629090723416317e-01
8.259457133173262466e-01,3.168344023072517390e-01
8.255578064061175336e-01,3.182581805590031787e-01
8.289440242032872774e-01,3.126684596637283597e-01
8.287027155448559723e-01,3.123083391599755232e-01
8.286487716503679879e-01,3.120036097238981787e-01
8.258133091625365907e-01,3.183886265415992733e-01
8.252189155722283731e-01,3.174582140233089822e-01
8.276611506424149667e-01,3.143687842738312477e-01
8.282737119885899002e-01,3.120359330910888462e-01
8.286071955227153341e-01,3.131849362947885518e-01
8.281754095449750386e-01,3.139470463027533853e-01
8.290705266251291450e-01,3.124011094944452172e-01
8.263146775750480622e-01,3.165722392369579863e-01
8.285105322222230395e-01,3.134712182970466610e-01
8.266975755170662410e-01,3.155532189178646418e-01
8.278294955214855477e-01,3.140380356923991312e-01
8.288404269682805303e-01,3.127401280538146811e-01
8.298822893636912390e-01,3.101909143020236126e-01
8.300126566541283779e-01,3.108901854509290574e-01
8.294798704787910149e-01,3.115629090723416317e-01
8.254669382920130083e-01,3.171830413560310924e-01
8.255578064061175336e-01,3.182581805590031787e-01
8.292243869002761114e-01,3.123079685792618521e-01
8.287027155448559723e-01,3.123083391599755232e-01
8.286487716503679879e-01,3.120036097238981787e-01
8.269353847382675538e-01,3.161137337582283768e-01
8.267298450918267871e-01,3.153677459304098374e-01
8.277842034381067693e-01,3.142065636681185548e-01
8.282737119885899002e-01,3.120359330910888462e-01
8.286194617843761767e-01,3.128364079049758550e-01
8.281754095449750386e-01,3.139470463027533853e-01
8.290705266251291450e-01,3.124011094944452172e-01
8.263146775750480622e-01,3.165722392369579863e-01
8.276920847744709819e-01,3.144014597934167710e-01
8.265650058839227876e-01,3.157804766075084091e-01
8.274548931505939509e-01,3.145394768069466052e-01
8.289131066885261356e-01,3.126063242934591369e-01
8.294855234730177385e-01,3.107739750119036248e-01
8.299585345419594473e-01,3.109831810418682840e-01
8.294798704787910149e-01,3.115629090723416317e-01
8.264271409668054735e-01,3.160358218304872291e-01
8.266990175283613906e-01,3.164061170154786051e-01
8.292629178852286564e-01,3.122451810697728924e-01
8.281826972648459462e-01,3.128071293691251364e-01
8.284508433817261430e-01,3.122944719162700222e-01
8.269353847382675538e-01,3.161137337582283768e-01
8.257561598836935524e-01,3.166018181331039516e-01
8.289686017867271550e-01,3.120511851413521609e-01
8.282737119885899002e-01,3.120359330910888462e-01
8.298503257796835397e-01,3.110964376920142826e-01
8.273968228962383931e-01,3.152917259937409455e-01
8.290705266251291450e-01,3.124011094944452172e-01
8.263146775750480622e-01,3.165722392369579863e-01
8.278917931222602444e-01,3.137524728615470604e-01
8.265855595656099730e-01,3.157436579118014230e-01
8.272362717711588820e-01,3.150598478506120292e-01
8.291018674867530747e-01,3.123511582787296681e-01
8.286055165560566316e-01,3.121392566168120775e-01
8.298512184812966153e-01,3.111545497518520831e-01
8.295887816008806759e-01,3.113398952230052030e-01
8.256377284823197549e-01,3.171851586660723310e-01
8.266990175283613906e-01,3.164061170154786051e-01
8.292672427385123779e-01,3.122423351539322378e-01
8.281826972648459462e-01,3.128071293691251364e-01
8.285661263026302681e-01,3.121957833690493511e-01
8.273662025926180608e-01,3.153655234638964022e-01
8.256318445142533102e-01,3.167527427831762221e-01
8.289686017867271550e-01,3.120511851413521609e-01
8.280495021309158821e-01,3.125272777211439146e-01
8.298503257796835397e-01,3.110964376920142826e-01
8.275350095972761055e-01,3.154913040136760882e-01
8.290705266251291450e-01,3.124011094944452172e-01
8.263663495407291837e-01,3.164557042353019489e-01
8.277044107339195378e-01,3.139672980910219735e-01
8.270478020707813238e-01,3.149188346645152015e-01
8.272362717711588820e-01,3.150598478506120292e-01
8.301094314347631231e-01,3.103318956159965558e-01
8.286055165560566316e-01,3.121392566168120775e-01
8.298512184812966153e-01,3.111545497518520831e-01
8.297741281306569849e-01,3.108196964877827373e-01
8.262342406964663377e-01,3.162767379520234901e-01
8.270626519294250745e-01,3.155861207866049178e-01
8.292672427385123779e-01,3.122423351539322378e-01
8.281826972648459462e-01,3.128071293691251364e-01
8.286887788421803958e-01,3.118717822103899140e-01
8.273662025926180608e-01,3.153655234638964022e-01
8.256318445142533102e-01,3.167527427831762221e-01
8.290037840356424548e-01,3.119968161513458904e-01
8.280495021309158821e-01,3.125272777211439146e-01
8.298503257796835397e-01,3.110964376920142826e-01
8.278066097911248589e-01,3.145268658038192222e-01
8.280902969065514485e-01,3.138708483975313768e-01
8.263663495407291837e-01,3.164557042353019489e-01
8.281567445922647375e-01,3.132835552743429841e-01
8.276609507495417128e-01,3.141247018638949617e-01
8.269369528359069577e-01,3.156982934142168462e-01
8.286410876399341596e-01,3.128156686855584900e-01
8.284544643164767352e-01,3.124191290282596345e-01
8.298512184812966153e-01,3.111545497518520831e-01
8.280139726988411386e-01,3.133407898341428188e-01
8.267607141411736915e-01,3.155573409956563546e-01
8.270626519294250745e-01,3.155861207866049178e-01
8.307723127001478414e-01,3.094194325545745472e-01
8.279114751780922710e-01,3.136033724027860736e-01
8.286375779382437745e-01,3.119668547566395445e-01
8.272361996965699182e-01,3.155858193502295572e-01
8.256318445142533102e-01,3.167527427831762221e-01
8.283823116092612349e-01,3.130474871734482134e-01
8.280690048327382646e-01,3.126648114501301423e-01
8.297466506118345020e-01,3.112932309019587063e-01
8.274291945513457813e-01,3.153861143661332300e-01
8.280902969065514485e-01,3.138708483975313768e-01
8.266033025285803859e-01,3.159281380413191953e-01
8.283483811677734288e-01,3.129063033096196600e-01
8.273764550920957861e-01,3.148196177207225332e-01
8.269746616524678018e-01,3.158594735560916189e-01
8.285100310850483929e-01,3.129254102402903026e-01
8.284544643164767352e-01,3.124191290282596345e-01
8.315706986287474400e-01,3.085021763226328262e-01
8.278821246843713899e-01,3.135381254911052684e-01
8.268541694821823773e-01,3.153444495677337756e-01
8.270626519294250745e-01,3.155861207866049178e-01
8.307723127001478414e-01,3.094194325545745472e-01
8.279070750378916266e-01,3.136091099310810426e-01
8.277191188135990529e-01,3.137820948123494769e-01
8.270357341359444447e-01,3.163345672004378994e-01
8.256318445142533102e-01,3.167527427831762221e-01
8.283646564621743869e-01,3.130259230175218566e-01
8.280690048327382646e-01,3.126648114501301423e-01
8.299989071937529106e-01,3.109756599707624858e-01
8.275461246771980139e-01,3.150706565322770603e-01
8.280902969065514485e-01,3.138708483975313768e-01
8.272271047633352747e-01,3.147623033995245456e-01
8.286239922076172881e-01,3.125860170723537279e-01
8.271924418025886627e-01,3.150487311075295671e-01
8.272824963713493185e-01,3.156130524037004115e-01
8.296278992759142934e-01,3.111929906747558094e-01
8.284544643164767352e-01,3.124191290282596345e-01
8.315706986287474400e-01,3.085021763226328262e-01
8.279343525230172807e-01,3.135323749756478429e-01
8.262150183431568040e-01,3.164675666924566255e-01
8.270626519294250745e-01,3.155861207866049178e-01
8.306517142057096015e-01,3.096620978599594620e-01
8.279060934649420389e-01,3.136063173291218642e-01
8.277965841837902072e-01,3.135475438776129664e-01
8.270357341359444447e-01,3.163345672004378994e-01
8.256318445142533102e-01,3.167527427831762221e-01
8.261367406159830784e-01,3.163631757053479987e-01
8.280923689066170823e-01,3.125297845750160675e-01
8.299989071937529106e-01,3.109756599707624858e-01
8.278925162047634512e-01,3.143902829692525880e-01
8.279117507114837071e-01,3.141580199820688812e-01
8.259279699433371702e-01,3.165884825155013127e-01
8.286015916977703677e-01,3.125639653777924076e-01
8.267664338033896554e-01,3.161072858259850737e-01
8.277690450926598054e-01,3.147405447012351920e-01
8.293917272425689324e-01,3.113985960733208214e-01
8.284544643164767352e-01,3.124191290282596345e-01
8.296784827647513128e-01,3.113164290817555524e-01
8.286044595681436586e-01,3.119535880080379076e-01
8.260590696784650966e-01,3.167494884067291183e-01
8.270626519294250745e-01,3.155861207866049178e-01
8.306333982601207255e-01,3.096901927757942374e-01
8.279060934649420389e-01,3.136063173291218642e-01
8.277965841837902072e-01,3.135475438776129664e-01
8.268906749431300662e-01,3.163580744841121284e-01
8.256318445142533102e-01,3.167527427831762221e-01
8.261593803916454926e-01,3.163933680552621919e-01
8.280923689066170823e-01,3.125297845750160675e-01
8.295905812139474644e-01,3.113085090176730407e-01
8.282908046696675353e-01,3.136674396094770723e-01
8.279117507114837071e-01,3.141580199820688812e-01
8.267094252278792688e-01,3.154899996646586269e-01
8.283829094046375463e-01,3.125492866625775856e-01
8.257103707551296523e-01,3.177975775323482743e-01
8.277690450926598054e-01,3.147405447012351920e-01
8.294248341291782234e-01,3.113625478440783523e-01
8.284895713199983414e-01,3.121513510828387017e-01
8.288986666312803120e-01,3.124126077964854975e-01
8.290827560374233185e-01,3.116407067273044840e-01
8.260728943090367427e-01,3.167004085812352154e-01
8.265499555819176836e-01,3.165874550097267925e-01
8.306333982601207255e-01,3.096901927757942374e-01
8.273510545143395456e-01,3.144430789456201802e-01
8.278631737184616313e-01,3.133184173773671533e-01
8.268906749431300662e-01,3.163580744841121284e-01
8.256318445142533102e-01,3.167527427831762221e-01
8.261593803916454926e-01,3.163933680552621919e-01
8.278325692338988073e-01,3.127630086615088567e-01
