# sigma8,om0,ode0
8.307699971286361951e-01,3.115871865208610925e-01,7.328810011896506049e-01
8.235981005577300840e-01,3.132853648581437334e-01,6.530995674306631082e-01
8.258975599075546459e-01,3.140650242980596030e-01,6.907631771015513289e-01
8.279410084733763719e-01,3.126352030911215829e-01,6.995314547233612013e-01
8.245242956970031400e-01,3.129566638033278725e-01,6.526225672502805608e-01
8.278217503762710372e-01,3.123479105188877725e-01,6.912122855130411470e-01
8.297589453064475595e-01,3.141371796356881574e-01,7.420320284217075679e-01
8.264142228290694003e-01,3.135193912243934289e-01,6.810157443038616920e-01
8.231117771003469974e-01,3.149369594507284154e-01,6.522887072062701908e-01
8.349667264713430681e-01,3.097649731364965353e-01,7.659510307078556401e-01
8.330030670858384889e-01,3.105147639809989202e-01,7.495806718472415309e-01
8.302620353641828599e-01,3.114856913783564663e-01,7.249164508636222193e-01
8.283734427304998427e-01,3.114444973563408881e-01,6.864676217396824542e-01
8.271961795559285013e-01,3.135255451593226272e-01,7.071445940625810112e-01
8.320800701387597309e-01,3.114610778404147129e-01,7.428212065476210713e-01
8.216002878969361767e-01,3.130368109824048228e-01,6.065208653858005228e-01
8.318001302805460018e-01,3.139094629754726751e-01,7.831270621337736992e-01
8.280132650072478118e-01,3.115002999324957278e-01,6.975804667733098707e-01
8.272941637630605305e-01,3.138331687645389834e-01,7.091256638746166185e-01
8.252483176769398465e-01,3.137730569880419207e-01,6.859953448496397543e-01
8.307699971286361951e-01,3.115871865208610925e-01,7.328810011896506049e-01
8.235981005577300840e-01,3.132853648581437334e-01,6.530995674306631082e-01
8.270057094151254118e-01,3.143301725308466077e-01,7.124869767618373650e-01
8.260800146875824090e-01,3.120207136179315444e-01,6.592189396787672129e-01
8.245242956970031400e-01,3.129566638033278725e-01,6.526225672502805608e-01
8.275405479342082815e-01,3.124473997630332622e-01,6.880444936762416530e-01
8.288786538676532478e-01,3.143182334391048660e-01,7.339246855792024293e-01
8.264142228290694003e-01,3.135193912243934289e-01,6.810157443038616920e-01
8.247270820533353364e-01,3.142435930292055146e-01,6.663397860490924973e-01
8.349667264713430681e-01,3.097649731364965353e-01,7.659510307078556401e-01
8.289185173884604518e-01,3.123550993006750653e-01,7.084977634609905817e-01
8.302620353641828599e-01,3.114856913783564663e-01,7.249164508636222193e-01
8.272232265386861849e-01,3.123015340976179055e-01,6.862937981273032895e-01
8.269472701756173105e-01,3.130354935571728614e-01,6.994884546414322779e-01
8.336221336690172734e-01,3.111987170232177746e-01,7.593955867492245826e-01
8.216002878969361767e-01,3.130368109824048228e-01,6.065208653858005228e-01
8.318398717573352030e-01,3.139225853831466573e-01,7.839879349067979675e-01
8.300641453176165196e-01,3.095288773285665429e-01,7.055371856255930885e-01
8.257805828458049113e-01,3.136464807984414294e-01,6.889184185029670893e-01
8.244889544987199503e-01,3.140862349327517844e-01,6.797478814001689518e-01
8.288001167018135273e-01,3.120191166288304729e-01,7.075676685183405201e-01
8.240013398771610653e-01,3.133355330734433064e-01,6.625010315825055063e-01
8.277198615925924763e-01,3.145565678582796787e-01,7.232523947410328669e-01
8.260800146875824090e-01,3.120207136179315444e-01,6.592189396787672129e-01
8.220511188385655199e-01,3.135569947204500663e-01,6.217677903460190336e-01
8.275405479342082815e-01,3.124473997630332622e-01,6.880444936762416530e-01
8.288786538676532478e-01,3.143182334391048660e-01,7.339246855792024293e-01
8.264142228290694003e-01,3.135193912243934289e-01,6.810157443038616920e-01
8.247270820533353364e-01,3.142435930292055146e-01,6.663397860490924973e-01
8.349667264713430681e-01,3.097649731364965353e-01,7.659510307078556401e-01
8.311448074910725570e-01,3.118077667238700612e-01,7.325884446459108856e-01
8.291134884993861531e-01,3.115837847869324384e-01,7.131308125192524772e-01
8.255833637453036111e-01,3.126796341733060758e-01,6.657411929409353668e-01
8.269472701756173105e-01,3.130354935571728614e-01,6.994884546414322779e-01
8.334020862018511888e-01,3.113351562858451271e-01,7.583442578741927953e-01
8.216002878969361767e-01,3.130368109824048228e-01,6.065208653858005228e-01
8.295085268837881776e-01,3.137493370496327594e-01,7.397418563539790437e-01
8.296503551306145807e-01,3.112005794405132142e-01,7.154457083017239372e-01
8.257805828458049113e-01,3.136464807984414294e-01,6.889184185029670893e-01
8.225231141684621328e-01,3.149264808752055833e-01,6.639619449621514402e-01
8.288001167018135273e-01,3.120191166288304729e-01,7.075676685183405201e-01
8.247981250554925481e-01,3.133962469383561045e-01,6.686149828066109135e-01
8.272220268219455663e-01,3.144731707153911038e-01,7.144424448697881402e-01
8.252746233050389790e-01,3.121367188110214519e-01,6.449052648306278224e-01
8.217675522425905710e-01,3.135594386446372561e-01,6.179171508336741558e-01
8.266719707842360432e-01,3.126043814303684498e-01,6.773495600899568370e-01
8.291309904340508075e-01,3.140514340887577416e-01,7.347239391300105504e-01
8.260178631208555666e-01,3.133909117245922138e-01,6.725062862596039581e-01
8.223722430294475583e-01,3.157469864154137662e-01,6.481731920022409943e-01
8.340930532211021653e-01,3.100363536059217995e-01,7.566206171637873679e-01
8.330868842445423583e-01,3.114449866537020162e-01,7.563374466834846821e-01
8.300813719716420014e-01,3.115499748098373156e-01,7.236555600605322214e-01
8.276489817110638247e-01,3.124944027436485916e-01,6.964527779553733033e-01
8.271968461279970430e-01,3.128682382094845615e-01,7.010602280969067124e-01
8.304307579953074114e-01,3.119032128092210643e-01,7.224807651400708686e-01
8.216002878969361767e-01,3.130368109824048228e-01,6.065208653858005228e-01
8.293549312255162898e-01,3.129073443764013307e-01,7.293951635856681381e-01
8.296503551306145807e-01,3.112005794405132142e-01,7.154457083017239372e-01
8.257805828458049113e-01,3.136464807984414294e-01,6.889184185029670893e-01
8.230032156434848867e-01,3.146892658855866554e-01,6.662663235946858498e-01
8.301574254838833822e-01,3.113002609364171058e-01,7.130767860541181724e-01
8.247981250554925481e-01,3.133962469383561045e-01,6.686149828066109135e-01
8.282010617519354190e-01,3.150346620521068952e-01,7.317784730337170140e-01
8.243426996055354117e-01,3.131839896964503378e-01,6.536693793687873288e-01
8.217675522425905710e-01,3.135594386446372561e-01,6.179171508336741558e-01
8.266719707842360432e-01,3.126043814303684498e-01,6.773495600899568370e-01
8.291309904340508075e-01,3.140514340887577416e-01,7.347239391300105504e-01
8.260178631208555666e-01,3.133909117245922138e-01,6.725062862596039581e-01
8.239983504635544076e-01,3.149713610225797766e-01,6.631675299915316124e-01
8.357376400398673910e-01,3.091980235836417346e-01,7.719514267165910049e-01
8.306572932056264236e-01,3.118840970450400540e-01,7.264214918326482584e-01
8.300813719716420014e-01,3.115499748098373156e-01,7.236555600605322214e-01
8.226815812042511666e-01,3.143891853377731027e-01,6.500725113006480260e-01
8.271968461279970430e-01,3.128682382094845615e-01,7.010602280969067124e-01
8.304307579953074114e-01,3.119032128092210643e-01,7.224807651400708686e-01
8.214724978873469974e-01,3.130224474229175158e-01,6.040394983032383314e-01
8.293549312255162898e-01,3.129073443764013307e-01,7.293951635856681381e-01
8.298746912431586020e-01,3.114025597837576931e-01,7.174680193080554824e-01
8.258389415420032131e-01,3.136180326805526053e-01,6.893897771842790734e-01
8.230032156434848867e-01,3.146892658855866554e-01,6.662663235946858498e-01
8.291338555267103727e-01,3.112496929276666324e-01,6.979612592058359599e-01
8.249180514862535230e-01,3.133957223723347618e-01,6.689975814541215815e-01
8.282010617519354190e-01,3.150346620521068952e-01,7.317784730337170140e-01
8.244620421727352211e-01,3.132396109274512841e-01,6.575858198812527533e-01
8.227328139956826547e-01,3.133714693281687835e-01,6.296143237119823377e-01
8.272498214276905459e-01,3.122864105646081523e-01,6.821875134641794958e-01
8.291309904340508075e-01,3.140514340887577416e-01,7.347239391300105504e-01
8.259738749854900197e-01,3.134211390839752309e-01,6.721469410976638192e-01
8.239983504635544076e-01,3.149713610225797766e-01,6.631675299915316124e-01
8.324493606325288342e-01,3.105054618014986834e-01,7.412551857761230378e-01
8.308270977129886825e-01,3.118697683986674241e-01,7.293753512072687073e-01
8.300813719716420014e-01,3.115499748098373156e-01,7.236555600605322214e-01
8.226815812042511666e-01,3.143891853377731027e-01,6.500725113006480260e-01
8.271968461279970430e-01,3.128682382094845615e-01,7.010602280969067124e-01
8.360829906637082809e-01,3.108251421630338074e-01,7.906681583016172965e-01
8.198105147883510968e-01,3.130672198748474799e-01,5.758709092533503826e-01
8.288546558431956202e-01,3.143557179754514763e-01,7.408751860209107365e-01
8.331310058053796874e-01,3.105048421950903914e-01,7.575246120499053992e-01
8.259928242662113451e-01,3.135854424646373206e-01,6.914573565200432537e-01
8.231600956670892533e-01,3.146211428437816759e-01,6.675679329233463744e-01
8.295007904256772591e-01,3.111280636888349993e-01,7.018791959585605200e-01
8.227253653000670131e-01,3.142774447264171100e-01,6.475555431513233540e-01
8.282010617519354190e-01,3.150346620521068952e-01,7.317784730337170140e-01
8.244620421727352211e-01,3.132396109274512841e-01,6.575858198812527533e-01
8.227328139956826547e-01,3.133714693281687835e-01,6.296143237119823377e-01
8.280999019908672487e-01,3.114079027978429171e-01,6.759185148960240586e-01
8.338103475409794907e-01,3.149537073053232383e-01,8.169167498635139246e-01
8.254862743254708368e-01,3.136432648550104840e-01,6.660323567930023225e-01
8.253480902314592749e-01,3.142122019391275223e-01,6.765890014687917509e-01
8.324493606325288342e-01,3.105054618014986834e-01,7.412551857761230378e-01
8.293698354128253847e-01,3.121833901513344500e-01,7.129393316177791151e-01
8.300813719716420014e-01,3.115499748098373156e-01,7.236555600605322214e-01
8.226815812042511666e-01,3.143891853377731027e-01,6.500725113006480260e-01
8.271968461279970430e-01,3.128682382094845615e-01,7.010602280969067124e-01
8.360829906637082809e-01,3.108251421630338074e-01,7.906681583016172965e-01
8.210980933981594232e-01,3.136600777911749405e-01,6.091478808624013475e-01
8.291788184201211998e-01,3.140638078587816295e-01,7.421372718870391516e-01
8.321278764895034818e-01,3.107750632624487475e-01,7.450007701909184821e-01
8.259928242662113451e-01,3.135854424646373206e-01,6.914573565200432537e-01
8.231600956670892533e-01,3.146211428437816759e-01,6.675679329233463744e-01
8.296288783409223599e-01,3.099601567157677651e-01,6.858636016569648053e-01
8.220972018178415164e-01,3.146528336680157190e-01,6.439275489875745384e-01
8.272111452574909540e-01,3.160900327218119088e-01,7.295702587530144001e-01
8.242682341916658384e-01,3.133647452041903869e-01,6.567679759672703232e-01
8.237889610094890624e-01,3.130213844554972091e-01,6.408913028527603029e-01
8.280999019908672487e-01,3.114079027978429171e-01,6.759185148960240586e-01
8.338103475409794907e-01,3.149537073053232383e-01,8.169167498635139246e-01
8.255706844257415522e-01,3.136625662482902532e-01,6.666743777681265470e-01
8.264255319982793946e-01,3.136686750724047568e-01,6.863274016343923201e-01
8.334922601820689003e-01,3.100876463169420783e-01,7.510601888080089550e-01
8.297559558783859091e-01,3.120918779673707566e-01,7.170684806866408634e-01
8.300813719716420014e-01,3.115499748098373156e-01,7.236555600605322214e-01
8.226815812042511666e-01,3.143891853377731027e-01,6.500725113006480260e-01
8.261094556697360369e-01,3.133485225984538602e-01,6.924238652264591565e-01
8.363923519412977958e-01,3.107405122377982498e-01,7.937099297829519617e-01
8.192619895105975880e-01,3.138311305444774768e-01,5.815669475716100933e-01
8.291788184201211998e-01,3.140638078587816295e-01,7.421372718870391516e-01
8.342603427673176419e-01,3.097982111251866844e-01,7.636117811320646265e-01
8.259928242662113451e-01,3.135854424646373206e-01,6.914573565200432537e-01
8.254964370398470974e-01,3.131014019535786619e-01,6.715174420479169681e-01
8.290829672645556592e-01,3.097821387727414666e-01,6.729449705063260678e-01
8.220972018178415164e-01,3.146528336680157190e-01,6.439275489875745384e-01
8.272111452574909540e-01,3.160900327218119088e-01,7.295702587530144001e-01
8.242682341916658384e-01,3.133647452041903869e-01,6.567679759672703232e-01
8.236638202248057761e-01,3.129317311322594164e-01,6.367458188040060474e-01
8.278971797108222175e-01,3.115163393488639132e-01,6.748221293971212731e-01
8.343105123917889943e-01,3.150843728086514806e-01,8.253072225067430434e-01
8.291094523115314363e-01,3.127070322810889813e-01,7.082159730146473375e-01
8.252438743216617967e-01,3.135822096017784055e-01,6.633584277220503367e-01
8.334922601820689003e-01,3.100876463169420783e-01,7.510601888080089550e-01
8.297545179598255771e-01,3.120926101660483898e-01,7.170536228431166892e-01
8.301570349648111913e-01,3.115402700791372603e-01,7.244954491622673798e-01
8.226815812042511666e-01,3.143891853377731027e-01,6.500725113006480260e-01
8.266930133917169687e-01,3.130943402437164069e-01,6.975205200495607771e-01
8.363923519412977958e-01,3.107405122377982498e-01,7.937099297829519617e-01
8.192619895105975880e-01,3.138311305444774768e-01,5.815669475716100933e-01
8.293544111661099727e-01,3.138829900306751575e-01,7.432587367659577726e-01
8.342603427673176419e-01,3.097982111251866844e-01,7.636117811320646265e-01
8.259928242662113451e-01,3.135854424646373206e-01,6.914573565200432537e-01
8.254964370398470974e-01,3.131014019535786619e-01,6.715174420479169681e-01
8.289012771882252606e-01,3.098877365120190630e-01,6.717313059595541036e-01
8.220554405220049654e-01,3.146410972662408989e-01,6.432281766575983495e-01
8.259721035506963904e-01,3.149411904011509833e-01,6.989756653655649909e-01
8.242842999962027850e-01,3.133762550630335153e-01,6.573001808484109088e-01
8.254940176287397513e-01,3.124021214822849113e-01,6.580328047471879493e-01
8.278971797108222175e-01,3.115163393488639132e-01,6.748221293971212731e-01
8.319763357540219673e-01,3.146637309021728113e-01,7.877451950013300008e-01
8.291094523115314363e-01,3.127070322810889813e-01,7.082159730146473375e-01
8.252438743216617967e-01,3.135822096017784055e-01,6.633584277220503367e-01
8.334922601820689003e-01,3.100876463169420783e-01,7.510601888080089550e-01
8.297545179598255771e-01,3.120926101660483898e-01,7.170536228431166892e-01
8.301570349648111913e-01,3.115402700791372603e-01,7.244954491622673798e-01
8.241233300708431520e-01,3.144317712666624964e-01,6.714275061661157951e-01
8.288523112868125819e-01,3.121394774379577797e-01,7.145235937162326412e-01
8.349336387030729112e-01,3.110580524142990688e-01,7.772760139477665753e-01
8.192619895105975880e-01,3.138311305444774768e-01,5.815669475716100933e-01
8.294792814975898709e-01,3.140857886005677391e-01,7.491230775448344259e-01
8.342603427673176419e-01,3.097982111251866844e-01,7.636117811320646265e-01
8.260127323061539073e-01,3.135798314565972911e-01,6.915644052925322693e-01
8.254964370398470974e-01,3.131014019535786619e-01,6.715174420479169681e-01
8.289012771882252606e-01,3.098877365120190630e-01,6.717313059595541036e-01
8.245732379893241371e-01,3.153711376901970898e-01,6.988047684039737639e-01
8.257151482676763354e-01,3.151347064100656903e-01,6.977475538532839083e-01
8.245854419235721933e-01,3.134173851992946847e-01,6.626229570855206585e-01
8.254922341099802940e-01,3.118866324713869265e-01,6.480923264558230423e-01
8.279448637347013307e-01,3.115474489177099682e-01,6.768041867599126071e-01
8.319763357540219673e-01,3.146637309021728113e-01,7.877451950013300008e-01
8.291094523115314363e-01,3.127070322810889813e-01,7.082159730146473375e-01
8.252438743216617967e-01,3.135822096017784055e-01,6.633584277220503367e-01
8.334922601820689003e-01,3.100876463169420783e-01,7.510601888080089550e-01
8.297545179598255771e-01,3.120926101660483898e-01,7.170536228431166892e-01
8.307165520782251456e-01,3.114987258220644484e-01,7.336595819951295949e-01
8.237114216993211002e-01,3.135717444080844407e-01,6.463625472225132951e-01
8.279257626746368004e-01,3.125492063639681017e-01,7.072276229544591786e-01
8.306686981584856522e-01,3.131090850950927207e-01,7.414963465595576508e-01
8.192619895105975880e-01,3.138311305444774768e-01,5.815669475716100933e-01
8.289603736978200521e-01,3.151707954497326991e-01,7.556084240632395810e-01
8.342603427673176419e-01,3.097982111251866844e-01,7.636117811320646265e-01
8.259125045311711544e-01,3.134869545163985749e-01,6.876727125881968439e-01
8.254964370398470974e-01,3.131014019535786619e-01,6.715174420479169681e-01
8.289893339552630858e-01,3.098157204518310337e-01,6.719171452480618978e-01
8.234828645261825786e-01,3.160584499581787221e-01,6.926184065718149485e-01
8.256399879433286015e-01,3.155274186886565801e-01,6.993092217898225771e-01
8.245854419235721933e-01,3.134173851992946847e-01,6.626229570855206585e-01
8.280031009369769324e-01,3.111029753245446172e-01,6.749028897217183021e-01
8.279448637347013307e-01,3.115474489177099682e-01,6.768041867599126071e-01
8.338297122282450902e-01,3.147850994637833022e-01,8.177998990314667704e-01
8.291094523115314363e-01,3.127070322810889813e-01,7.082159730146473375e-01
8.252438743216617967e-01,3.135822096017784055e-01,6.633584277220503367e-01
8.318951677219854624e-01,3.108038975715862184e-01,7.377041302492626240e-01
8.303361990571814788e-01,3.117424268855444325e-01,7.226650077699263708e-01
8.307165520782251456e-01,3.114987258220644484e-01,7.336595819951295949e-01
8.232402594231789106e-01,3.130939594482521349e-01,6.334273028248650350e-01
8.279257626746368004e-01,3.125492063639681017e-01,7.072276229544591786e-01
8.306686981584856522e-01,3.131090850950927207e-01,7.414963465595576508e-01
8.255469709285755409e-01,3.142427032416913457e-01,6.834853969419216746e-01
8.281198134941486488e-01,3.148656082439218462e-01,7.376541344770637387e-01
8.342603427673176419e-01,3.097982111251866844e-01,7.636117811320646265e-01
8.220021202768756918e-01,3.151053269625727071e-01,6.502404581669251060e-01
8.254946458986810454e-01,3.130711315871911316e-01,6.711706730651705310e-01
8.290493121052066039e-01,3.112594259754158377e-01,6.900420730458785012e-01
8.251419680510592158e-01,3.147479993868931292e-01,6.980739001677155331e-01
8.294472021579694099e-01,3.151823315762682376e-01,7.543928088560759582e-01
8.245854419235721933e-01,3.134173851992946847e-01,6.626229570855206585e-01
8.298965042500501266e-01,3.094017049872900271e-01,6.828247916331067202e-01
8.279448637347013307e-01,3.115474489177099682e-01,6.768041867599126071e-01
8.338297122282450902e-01,3.147850994637833022e-01,8.177998990314667704e-01
8.292692156253280711e-01,3.128661089579881094e-01,7.125251781401060747e-01
8.252438743216617967e-01,3.135822096017784055e-01,6.633584277220503367e-01
8.318951677219854624e-01,3.108038975715862184e-01,7.377041302492626240e-01
8.303361990571814788e-01,3.117424268855444325e-01,7.226650077699263708e-01
8.307165520782251456e-01,3.114987258220644484e-01,7.336595819951295949e-01
8.232440492551943434e-01,3.130937096031722877e-01,6.334755950691428605e-01
8.279236690342171023e-01,3.126590075934908008e-01,7.105622931512656226e-01
8.306686981584856522e-01,3.131090850950927207e-01,7.414963465595576508e-01
8.260905886037869239e-01,3.138556938125683371e-01,6.889111319734350092e-01
8.281198134941486488e-01,3.148656082439218462e-01,7.376541344770637387e-01
8.342603427673176419e-01,3.097982111251866844e-01,7.636117811320646265e-01
8.223198359012795500e-01,3.149981171560635174e-01,6.528321095503368809e-01
8.254946458986810454e-01,3.130711315871911316e-01,6.711706730651705310e-01
8.290493121052066039e-01,3.112594259754158377e-01,6.900420730458785012e-01
8.251419680510592158e-01,3.147479993868931292e-01,6.980739001677155331e-01
8.294472021579694099e-01,3.151823315762682376e-01,7.543928088560759582e-01
8.262255833514701164e-01,3.133342626488709870e-01,6.838884617165177371e-01
8.298965042500501266e-01,3.094017049872900271e-01,6.828247916331067202e-01
8.282608666844847312e-01,3.113479404581469545e-01,6.798203173797103815e-01
8.314827075957387237e-01,3.148181919035518694e-01,7.848566736881347206e-01
8.281012426126357351e-01,3.130738891592736439e-01,6.982591983689582227e-01
8.252438743216617967e-01,3.135822096017784055e-01,6.633584277220503367e-01
8.317066821080959516e-01,3.111581621195450009e-01,7.382869235288674892e-01
8.310691998828455551e-01,3.114639414742470525e-01,7.263421847268186626e-01
8.309447787449791845e-01,3.108364206140974972e-01,7.299317878053485087e-01
8.237954626951703441e-01,3.119574828700181768e-01,6.219269172764991804e-01
8.279236690342171023e-01,3.126590075934908008e-01,7.105622931512656226e-01
8.316304198650028567e-01,3.128238930522557193e-01,7.490524074551314637e-01
8.227357007260821531e-01,3.132568433082352222e-01,6.292153917090037574e-01
8.281198134941486488e-01,3.148656082439218462e-01,7.376541344770637387e-01
8.342603427673176419e-01,3.097982111251866844e-01,7.636117811320646265e-01
8.223198359012795500e-01,3.149981171560635174e-01,6.528321095503368809e-01
8.246118108729576512e-01,3.134003452772864406e-01,6.648051983205713888e-01
8.277059079986021084e-01,3.122465406563018631e-01,6.871144594359054336e-01
8.251419680510592158e-01,3.147479993868931292e-01,6.980739001677155331e-01
8.294472021579694099e-01,3.151823315762682376e-01,7.543928088560759582e-01
8.232857938582983648e-01,3.148902757310014788e-01,6.552060964021247935e-01
8.298218317950729617e-01,3.103624251493228847e-01,6.947191487662798259e-01
8.260342749745880342e-01,3.110950736741754930e-01,6.415396043781711466e-01
8.314827075957387237e-01,3.148181919035518694e-01,7.848566736881347206e-01
8.281012426126357351e-01,3.130738891592736439e-01,6.982591983689582227e-01
8.253600042651436652e-01,3.136264179247306161e-01,6.658735343108538318e-01
8.319344468251603786e-01,3.110368661077460573e-01,7.405456844984814602e-01
8.307498992202344557e-01,3.116306117937662767e-01,7.226130484084949401e-01
8.309447787449791845e-01,3.108364206140974972e-01,7.299317878053485087e-01
8.224922254114038767e-01,3.120187373759757965e-01,6.030586855259474355e-01
8.296061241348410276e-01,3.113955235169307834e-01,7.181156429185429069e-01
8.316304198650028567e-01,3.128238930522557193e-01,7.490524074551314637e-01
8.227357007260821531e-01,3.132568433082352222e-01,6.292153917090037574e-01
8.281198134941486488e-01,3.148656082439218462e-01,7.376541344770637387e-01
8.342603427673176419e-01,3.097982111251866844e-01,7.636117811320646265e-01
8.253838059010313311e-01,3.149379520032297153e-01,6.969797651366453906e-01
8.239676444956528512e-01,3.137626554872129936e-01,6.621545852993695469e-01
8.303616672795794962e-01,3.110513048399572988e-01,7.118161008878679530e-01
8.251372258262930082e-01,3.147442745853299972e-01,6.980953551808265489e-01
8.278209574511375957e-01,3.145632530764134183e-01,7.191721013061826984e-01
8.234091747349040480e-01,3.141803038278498938e-01,6.471498567496518639e-01
8.296868554513338045e-01,3.103054516878520630e-01,6.904866484942965288e-01
8.252436745914428773e-01,3.110052877581478969e-01,6.279471948530809255e-01
8.314827075957387237e-01,3.148181919035518694e-01,7.848566736881347206e-01
8.281012426126357351e-01,3.130738891592736439e-01,6.982591983689582227e-01
8.244234301353545735e-01,3.138863797397450917e-01,6.551093422510153585e-01
8.321206533785246995e-01,3.109377018799190928e-01,7.423923098250317931e-01
8.352224317499274964e-01,3.121385427772350729e-01,7.995071342879273013e-01
8.309447787449791845e-01,3.108364206140974972e-01,7.299317878053485087e-01
8.222744790590360564e-01,3.117989100742135089e-01,5.959860923302759961e-01
8.296061241348410276e-01,3.113955235169307834e-01,7.181156429185429069e-01
8.310342823846493809e-01,3.120514271237613824e-01,7.310888947789608849e-01
8.227357007260821531e-01,3.132568433082352222e-01,6.292153917090037574e-01
8.287596900194879046e-01,3.130035412337044409e-01,7.183940458104809412e-01
8.344160852440408727e-01,3.097494431580863350e-01,7.651938364147808924e-01
8.253838059010313311e-01,3.149379520032297153e-01,6.969797651366453906e-01
8.240499078159525537e-01,3.137546063073351488e-01,6.623743080322535004e-01
8.300170903638171005e-01,3.111782859545234592e-01,7.011110335116608194e-01
8.244967755008349997e-01,3.145352557334125110e-01,6.792139336687815776e-01
8.278209574511375957e-01,3.145632530764134183e-01,7.191721013061826984e-01
8.208530407947830509e-01,3.147830538646977927e-01,6.193066272451575038e-01
8.302559003047204067e-01,3.105456452960907443e-01,7.083303863672348877e-01
8.252436745914428773e-01,3.110052877581478969e-01,6.279471948530809255e-01
8.314827075957387237e-01,3.148181919035518694e-01,7.848566736881347206e-01
8.292899804354355586e-01,3.136870904365006152e-01,7.287021261488630941e-01
8.244234301353545735e-01,3.138863797397450917e-01,6.551093422510153585e-01
8.272094270882320854e-01,3.126137795425753541e-01,6.887428223446815378e-01
8.352224317499274964e-01,3.121385427772350729e-01,7.995071342879273013e-01
8.303418964945517011e-01,3.113108053270023934e-01,7.232166130695381057e-01
8.222744790590360564e-01,3.117989100742135089e-01,5.959860923302759961e-01
8.296061241348410276e-01,3.113955235169307834e-01,7.181156429185429069e-01
8.311576419558291962e-01,3.119167881795298358e-01,7.321638730411554885e-01
8.227231501453380336e-01,3.132681107022545763e-01,6.292217381096818496e-01
8.278597136239969068e-01,3.135550901986644545e-01,7.125570618772636422e-01
8.319575547726141274e-01,3.110437353949006556e-01,7.391344622015306731e-01
8.252449315593115564e-01,3.150544644016048390e-01,6.962845946281491782e-01
8.242577084882982685e-01,3.136663773828602952e-01,6.644590157185685797e-01
8.300170903638171005e-01,3.111782859545234592e-01,7.011110335116608194e-01
8.272103769443159837e-01,3.139288850287721422e-01,7.096482302059913261e-01
8.279815829690558848e-01,3.142963724642080514e-01,7.190389690689727997e-01
8.208530407947830509e-01,3.147830538646977927e-01,6.193066272451575038e-01
8.304829463226297559e-01,3.099441689014255652e-01,7.151941095084948241e-01
8.271502105697623453e-01,3.122688979473341453e-01,6.754208433894873798e-01
8.316906390346455735e-01,3.149254517395458364e-01,7.901816845159251868e-01
8.291235726533991990e-01,3.136864054947184899e-01,7.265777271437761087e-01
8.218506892546439957e-01,3.148570814028333609e-01,6.264165781262727162e-01
8.243597475666867291e-01,3.131168428460104347e-01,6.574030692858433556e-01
8.352224317499274964e-01,3.121385427772350729e-01,7.995071342879273013e-01
8.303418964945517011e-01,3.113108053270023934e-01,7.232166130695381057e-01
8.225817077417080236e-01,3.119980286766128041e-01,6.039979773331421997e-01
8.296061241348410276e-01,3.113955235169307834e-01,7.181156429185429069e-01
8.311576419558291962e-01,3.119167881795298358e-01,7.321638730411554885e-01
8.227231501453380336e-01,3.132681107022545763e-01,6.292217381096818496e-01
8.278597136239969068e-01,3.135550901986644545e-01,7.125570618772636422e-01
8.327104368420502611e-01,3.108518616952132829e-01,7.491127036501085135e-01
8.261559178594191089e-01,3.143145172190572878e-01,6.972059427813235288e-01
8.242577084882982685e-01,3.136663773828602952e-01,6.644590157185685797e-01
8.276054615347430143e-01,3.107334000449948896e-01,6.555242303225932154e-01
8.272105014871234951e-01,3.141013184449554241e-01,7.123892961752734676e-01
8.277141336802527061e-01,3.136441417453807445e-01,7.050071865587314024e-01
8.208530407947830509e-01,3.147830538646977927e-01,6.193066272451575038e-01
8.307895209964765160e-01,3.108405065714069382e-01,7.229049934453167792e-01
8.278934772912833751e-01,3.123129666767160417e-01,6.870408951861824987e-01
8.316906390346455735e-01,3.149254517395458364e-01,7.901816845159251868e-01
8.286716256385856516e-01,3.134682641736928344e-01,7.153798793301519021e-01
8.225388803981894537e-01,3.147540928094884616e-01,6.372955170234451128e-01
8.249133268136102926e-01,3.132363730416594660e-01,6.674407007310830808e-01
8.360763219618819742e-01,3.125759180196768794e-01,8.166374680014677478e-01
8.303418964945517011e-01,3.113108053270023934e-01,7.232166130695381057e-01
8.225817077417080236e-01,3.119980286766128041e-01,6.039979773331421997e-01
8.295847619453490251e-01,3.114219394554454401e-01,7.180476500492987135e-01
8.324450357497666930e-01,3.112709978742226880e-01,7.423167017389534772e-01
8.227231501453380336e-01,3.132681107022545763e-01,6.292217381096818496e-01
8.276956538911235395e-01,3.132963395257949424e-01,7.037378817409453147e-01
8.328989208387799215e-01,3.105541972752443591e-01,7.539391253915399549e-01
8.261559178594191089e-01,3.143145172190572878e-01,6.972059427813235288e-01
8.227903045090801948e-01,3.136758173854947707e-01,6.472445400865278753e-01
8.275891789092595374e-01,3.102972761719973716e-01,6.481100724403564550e-01
8.280929358029747167e-01,3.139229220528414466e-01,7.250941322001636102e-01
8.281833224066652566e-01,3.134087844426630132e-01,7.087073696640387999e-01
8.260668544568517957e-01,3.140271330552154017e-01,6.868903644296439071e-01
8.307073727114263617e-01,3.109268160474683573e-01,7.229621820433664858e-01
8.278934772912833751e-01,3.123129666767160417e-01,6.870408951861824987e-01
8.316683501576566107e-01,3.139371986460320341e-01,7.726240064550530251e-01
8.316437195485650857e-01,3.128451169031111756e-01,7.532216693571907040e-01
