# sigma8,om0
8.309447575508561723e-01,3.084362417252031752e-01
8.300713067435618875e-01,3.102682081870043462e-01
8.288564516807830351e-01,3.112645158982254578e-01
8.292235735978503719e-01,3.115629244176360557e-01
8.294594127148020579e-01,3.107624969212610666e-01
8.306683259481772996e-01,3.096369888695814088e-01
8.305639039700987158e-01,3.096913755748547659e-01
8.303285085835141466e-01,3.092982768068934241e-01
8.294484016533694160e-01,3.108448249310390432e-01
8.298584269183568729e-01,3.103195878924165929e-01
8.299589636318915886e-01,3.101616840077637272e-01
8.291451580269019184e-01,3.112314532167517744e-01
8.292320778297355144e-01,3.112675662651813724e-01
8.299868906878286046e-01,3.104667491201850149e-01
8.301572341067927630e-01,3.100363271110528895e-01
8.291979645540411559e-01,3.104402073063478040e-01
8.298157862840800369e-01,3.105531599899745698e-01
8.296008401536758559e-01,3.102763409537460104e-01
8.303016046842144338e-01,3.096813990067374123e-01
8.298687867052753075e-01,3.105441308500438424e-01
8.309447575508561723e-01,3.084362417252031752e-01
8.306516328551631911e-01,3.093818943280376432e-01
8.288564516807830351e-01,3.112645158982254578e-01
8.292235735978503719e-01,3.115629244176360557e-01
8.292859068755872309e-01,3.108550474724057766e-01
8.307940680282167589e-01,3.090907979056237709e-01
8.302793762215758822e-01,3.098641978524457885e-01
8.303028691814388074e-01,3.093414731096150172e-01
8.294894492539258701e-01,3.108157222906538508e-01
8.298616108381111633e-01,3.103885976861607277e-01
8.294202537666648389e-01,3.111045918119334508e-01
8.288852991378430346e-01,3.117761188882986478e-01
8.294525897155927696e-01,3.112693569876107680e-01
8.299509178080397565e-01,3.105561095636453217e-01
8.300915892715488020e-01,3.101288373548946598e-01
8.292290694840103171e-01,3.104232155291389850e-01
8.299234366143218855e-01,3.104676968959828032e-01
8.299008457677077288e-01,3.098768338243743647e-01
8.304406549680195537e-01,3.093395505877804541e-01
8.298687867052753075e-01,3.105441308500438424e-01
8.309447575508561723e-01,3.084362417252031752e-01
8.301868024392117240e-01,3.097221517653247491e-01
8.288564516807830351e-01,3.112645158982254578e-01
8.291878339489219263e-01,3.116462101221328385e-01
8.292859068755872309e-01,3.108550474724057766e-01
8.307940680282167589e-01,3.090907979056237709e-01
8.302793762215758822e-01,3.098641978524457885e-01
8.302928515906181639e-01,3.093942407731563593e-01
8.294718262156193234e-01,3.106358585993185262e-01
8.297242693297368632e-01,3.106368603710976117e-01
8.297638333887839002e-01,3.105112891919825091e-01
8.294121590563444668e-01,3.109446550342487292e-01
8.295222719784789422e-01,3.111507165348417203e-01
8.299509178080397565e-01,3.105561095636453217e-01
8.300915892715488020e-01,3.101288373548946598e-01
8.293056704080276065e-01,3.106132795644445110e-01
8.303626113366590067e-01,3.097640925682529356e-01
8.302560860830051626e-01,3.095879030987984670e-01
8.304327914793683263e-01,3.093561141983861562e-01
8.299043428523878996e-01,3.104882830568440055e-01
8.309550149598662339e-01,3.084188022087078207e-01
8.301746017882126738e-01,3.097456507692887273e-01
8.292097075105038240e-01,3.110358668233300650e-01
8.296051660611361012e-01,3.109661686932437830e-01
8.293156056971658918e-01,3.107845728479100011e-01
8.305863232177507216e-01,3.094518378311135742e-01
8.301825805360730781e-01,3.100252735329983023e-01
8.302192117595273979e-01,3.094143039199204748e-01
8.294941694855286762e-01,3.106175798193790971e-01
8.297242693297368632e-01,3.106368603710976117e-01
8.294404597159258374e-01,3.108866103606870435e-01
8.294121590563444668e-01,3.109446550342487292e-01
8.297901748814223710e-01,3.106394876720747211e-01
8.300056611599571088e-01,3.104612340775144141e-01
8.303775559659187788e-01,3.096443582193043609e-01
8.293044403665514874e-01,3.106094518740898369e-01
8.305653374903820829e-01,3.094912612485729020e-01
8.308123917292594696e-01,3.089907340664652113e-01
8.304327914793683263e-01,3.093561141983861562e-01
8.298137677249781685e-01,3.105168345711218914e-01
8.309550149598662339e-01,3.084188022087078207e-01
8.301746017882126738e-01,3.097456507692887273e-01
8.292912393278720762e-01,3.109238930850364291e-01
8.298610649123023819e-01,3.110006298538468550e-01
8.293154710457472101e-01,3.107824609276831351e-01
8.305863232177507216e-01,3.094518378311135742e-01
8.301825805360730781e-01,3.100252735329983023e-01
8.304639014891588289e-01,3.092395792188001868e-01
8.291236068904878076e-01,3.110131105615951963e-01
8.297223038616786672e-01,3.106404132108986360e-01
8.295689816594795651e-01,3.107743435754264372e-01
8.294151123491821931e-01,3.109385978284722185e-01
8.297901748814223710e-01,3.106394876720747211e-01
8.298818973728728787e-01,3.107662098760568536e-01
8.303775559659187788e-01,3.096443582193043609e-01
8.294349355764976117e-01,3.106191208358302092e-01
8.305653374903820829e-01,3.094912612485729020e-01
8.308123917292594696e-01,3.089907340664652113e-01
8.304327914793683263e-01,3.093561141983861562e-01
8.298345013493239053e-01,3.104090458124679208e-01
8.309550149598662339e-01,3.084188022087078207e-01
8.301715988286277881e-01,3.097492722241025898e-01
8.292912393278720762e-01,3.109238930850364291e-01
8.298610649123023819e-01,3.110006298538468550e-01
8.293154710457472101e-01,3.107824609276831351e-01
8.306511177990821837e-01,3.093695862108849504e-01
8.302298940591059662e-01,3.098931327677127423e-01
8.304639014891588289e-01,3.092395792188001868e-01
8.291236068904878076e-01,3.110131105615951963e-01
8.297091668356677552e-01,3.106588591663042020e-01
8.295605310839672120e-01,3.107833644969207887e-01
8.294151123491821931e-01,3.109385978284722185e-01
8.299631420164218509e-01,3.103687503403031456e-01
8.298818973728728787e-01,3.107662098760568536e-01
8.303773851917103377e-01,3.096452493967632447e-01
8.295460164809856929e-01,3.106273513066346581e-01
8.305419967430129891e-01,3.095243689204714710e-01
8.308123917292594696e-01,3.089907340664652113e-01
8.304048753946262629e-01,3.093543916124741333e-01
8.299423321265165798e-01,3.103314672167449273e-01
8.309550149598662339e-01,3.084188022087078207e-01
8.302668584936552243e-01,3.097011194721946414e-01
8.293773073887716896e-01,3.108326977592643647e-01
8.297703096242289300e-01,3.109884081008236212e-01
8.292937450188541115e-01,3.107484164663141257e-01
8.306511177990821837e-01,3.093695862108849504e-01
8.301716293788549139e-01,3.099910562502496969e-01
8.304639014891588289e-01,3.092395792188001868e-01
8.291961788428604541e-01,3.109749503481938904e-01
8.296727260574644491e-01,3.106362115009442260e-01
8.294618430861345759e-01,3.109128019761173145e-01
8.294151123491821931e-01,3.109385978284722185e-01
8.294863247083043012e-01,3.111424474052549294e-01
8.298818973728728787e-01,3.107662098760568536e-01
8.303611835885129633e-01,3.097212178263676896e-01
8.300484517807136253e-01,3.098398039496904621e-01
8.305419967430129891e-01,3.095243689204714710e-01
8.308123917292594696e-01,3.089907340664652113e-01
8.308010805336565330e-01,3.085174485580107206e-01
8.300254969052469622e-01,3.100138672368772941e-01
8.309550149598662339e-01,3.084188022087078207e-01
8.302110135573662619e-01,3.098051814543132942e-01
8.293773073887716896e-01,3.108326977592643647e-01
8.298533566257690897e-01,3.105401090455220392e-01
8.293309578072216581e-01,3.107214612817630339e-01
8.306185949169987426e-01,3.094459864301051244e-01
8.304662058968134142e-01,3.093998414868815439e-01
8.304639014891588289e-01,3.092395792188001868e-01
8.292395433255056458e-01,3.109999840436178387e-01
8.295403267451739726e-01,3.108074232525006031e-01
8.296884377176462211e-01,3.106125746755414307e-01
8.294126822114893383e-01,3.109317904744356431e-01
8.293272518480389044e-01,3.114374435974759936e-01
8.298818973728728787e-01,3.107662098760568536e-01
8.300308099013586904e-01,3.102697012219861605e-01
8.299952006256812176e-01,3.097744157636271867e-01
8.301463075444884820e-01,3.101308604801066293e-01
8.308394015387419174e-01,3.089272847276193779e-01
8.307660765601544428e-01,3.085833616597234430e-01
8.301834262325774594e-01,3.098512274177002146e-01
8.306594949775497616e-01,3.089691273557248485e-01
8.302110135573662619e-01,3.098051814543132942e-01
8.293604998674847240e-01,3.108324952716552403e-01
8.298465807322207288e-01,3.105139773534732472e-01
8.293309578072216581e-01,3.107214612817630339e-01
8.305579814416718110e-01,3.093651099598863086e-01
8.301406940580717819e-01,3.099821859724708473e-01
8.311385714307564232e-01,3.081584466933770527e-01
8.294326073485760453e-01,3.108333639822281058e-01
8.296454342816618199e-01,3.107103584300714427e-01
8.295312596165279606e-01,3.108427215046536407e-01
8.294109398150060208e-01,3.109269096358852069e-01
8.297047389915601645e-01,3.107621146839094628e-01
8.298987353864581973e-01,3.107151153072675309e-01
8.299241132122098241e-01,3.103385747783728443e-01
8.295542367049382193e-01,3.102776015653636588e-01
8.301256110543749900e-01,3.102867771681544484e-01
8.308394015387419174e-01,3.089272847276193779e-01
8.307660765601544428e-01,3.085833616597234430e-01
8.301955156605592689e-01,3.098285068045561474e-01
8.304827221407322657e-01,3.091940375108966355e-01
8.299716671489042463e-01,3.099773435158219015e-01
8.293604998674847240e-01,3.108324952716552403e-01
8.298465807322207288e-01,3.105139773534732472e-01
8.297569582997326165e-01,3.101174353645263504e-01
8.305579814416718110e-01,3.093651099598863086e-01
8.305089543472697899e-01,3.094732341666180941e-01
8.311385714307564232e-01,3.081584466933770527e-01
8.293347802672472735e-01,3.109366449680396882e-01
8.295910844187154298e-01,3.107417705018634679e-01
8.295896436182852440e-01,3.107586978938628453e-01
8.295970582922942427e-01,3.106544994901746515e-01
8.296592008233121263e-01,3.108959973055264170e-01
8.298987353864581973e-01,3.107151153072675309e-01
8.297896774087576421e-01,3.104563871030407429e-01
8.295562882752641753e-01,3.102757703211050377e-01
8.299405850994898692e-01,3.104525052884009595e-01
8.308394015387419174e-01,3.089272847276193779e-01
8.307660765601544428e-01,3.085833616597234430e-01
8.303240237888612763e-01,3.095904848918837327e-01
8.304827221407322657e-01,3.091940375108966355e-01
8.299716671489042463e-01,3.099773435158219015e-01
8.292635442689504366e-01,3.108637205130555525e-01
8.297392664351183056e-01,3.107096305554489790e-01
8.296812443583385654e-01,3.104024161807264481e-01
8.304419383928008935e-01,3.096062868438126947e-01
8.305403131382680382e-01,3.094533518874553746e-01
8.309629015703513533e-01,3.084672879906657506e-01
8.293347802672472735e-01,3.109366449680396882e-01
8.296139412491493337e-01,3.106557393420416591e-01
8.295896436182852440e-01,3.107586978938628453e-01
8.296223292341465827e-01,3.106128276416273426e-01
8.296601116722178704e-01,3.108933194016032520e-01
8.298987353864581973e-01,3.107151153072675309e-01
8.298246552984014368e-01,3.105393683462840393e-01
8.295092166700703817e-01,3.104162096250451808e-01
8.298812209125704387e-01,3.105458067168728187e-01
8.308394015387419174e-01,3.089272847276193779e-01
8.307660765601544428e-01,3.085833616597234430e-01
8.303240237888612763e-01,3.095904848918837327e-01
8.303493259204411947e-01,3.093959321217800706e-01
8.301065594088383737e-01,3.097977707854903673e-01
8.292635442689504366e-01,3.108637205130555525e-01
8.295924500462221740e-01,3.107045809740149322e-01
8.296624709793042340e-01,3.103889549782602453e-01
8.303619871959009302e-01,3.097379014212318649e-01
8.305403131382680382e-01,3.094533518874553746e-01
8.309629015703513533e-01,3.084672879906657506e-01
8.293756591801070277e-01,3.108998283734535351e-01
8.293304710378553990e-01,3.110236704394899188e-01
8.295833103473528869e-01,3.107855344363693040e-01
8.296991287212465149e-01,3.105929460730985636e-01
8.297618650490263814e-01,3.106722499554842587e-01
8.299068662913553496e-01,3.106991246056881040e-01
8.299084042991787813e-01,3.103653616479348787e-01
8.293202536121415669e-01,3.106695480146953181e-01
8.299527479837417454e-01,3.105970942546725788e-01
8.309035173275107766e-01,3.092280130632937274e-01
8.307188921075684407e-01,3.086753607805073352e-01
8.301364049942379086e-01,3.097094400279757354e-01
8.303995810759675633e-01,3.092479137791914745e-01
8.299758970786352830e-01,3.100372757261843915e-01
8.292127554016565094e-01,3.108473633906077005e-01
8.295924500462221740e-01,3.107045809740149322e-01
8.295143387248825606e-01,3.106721533179284678e-01
8.302275411224659951e-01,3.100201693450950202e-01
8.304176530450123606e-01,3.095802514525727855e-01
8.309629015703513533e-01,3.084672879906657506e-01
8.293756591801070277e-01,3.108998283734535351e-01
8.293716346085823199e-01,3.109954524586210911e-01
8.295833103473528869e-01,3.107855344363693040e-01
8.297612726577510145e-01,3.105253653634594824e-01
8.297487344041986068e-01,3.107055992257017896e-01
8.299068662913553496e-01,3.106991246056881040e-01
8.298063859191313618e-01,3.106545434627985824e-01
8.299086840515788044e-01,3.098305603317664803e-01
8.299527479837417454e-01,3.105970942546725788e-01
8.309439917741650028e-01,3.091817534392050648e-01
8.307188921075684407e-01,3.086753607805073352e-01
8.301298853085509188e-01,3.097375504611831198e-01
8.299334737192847200e-01,3.100403097457264945e-01
8.297477304052895963e-01,3.102733284704254912e-01
8.295056417148749528e-01,3.105193920308723099e-01
8.294997852189665011e-01,3.108499454628761427e-01
8.294983627149462579e-01,3.106458906636668238e-01
8.302275411224659951e-01,3.100201693450950202e-01
8.307080723363511332e-01,3.090506128510289718e-01
8.310850380584505759e-01,3.083631392436030905e-01
8.293756591801070277e-01,3.108998283734535351e-01
8.293709935540987122e-01,3.110106839554811486e-01
8.296440955865063138e-01,3.105961745582230815e-01
8.297612726577510145e-01,3.105253653634594824e-01
8.297487344041986068e-01,3.107055992257017896e-01
8.299060165808609391e-01,3.107201639147803562e-01
8.295307280999768551e-01,3.110114210968050186e-01
8.300529934134566190e-01,3.096197137161067481e-01
8.299102061777412498e-01,3.106187936833793573e-01
8.309439917741650028e-01,3.091817534392050648e-01
8.307188921075684407e-01,3.086753607805073352e-01
8.304141241214032521e-01,3.092995326286933078e-01
8.302127304764559401e-01,3.093669581467186624e-01
8.297886706882638963e-01,3.103603780247232158e-01
8.294425914770995334e-01,3.106137563802617851e-01
8.294997852189665011e-01,3.108499454628761427e-01
8.293676574719935912e-01,3.106544903325014761e-01
8.302275411224659951e-01,3.100201693450950202e-01
8.307080723363511332e-01,3.090506128510289718e-01
8.313280516834082867e-01,3.080917735607272556e-01
8.293942474761925032e-01,3.107721632425406444e-01
8.293257205482791328e-01,3.110104750300839438e-01
8.291653486599924738e-01,3.110304913145142125e-01
8.299199309862547169e-01,3.103741528759939028e-01
8.298789610867230992e-01,3.105229156658874112e-01
8.298514894144484177e-01,3.105529820504147609e-01
8.295222242886411967e-01,3.109670438998086150e-01
8.294909527944281935e-01,3.101079874054579744e-01
8.299102061777412498e-01,3.106187936833793573e-01
8.305349657642778771e-01,3.097879817021273463e-01
8.307188921075684407e-01,3.086753607805073352e-01
8.305388160461794067e-01,3.089730882099935849e-01
8.299064489199765582e-01,3.095625619052406186e-01
8.298249909624110243e-01,3.102932087143212003e-01
8.296075084608766081e-01,3.106155329215796179e-01
8.297725851009707387e-01,3.106270522530941158e-01
8.293676574719935912e-01,3.106544903325014761e-01
8.300973783993012001e-01,3.101451533164066854e-01
8.306659884279185002e-01,3.092330233575576459e-01
8.313969830325119714e-01,3.079689175051342209e-01
8.293291635048770649e-01,3.108199644066009792e-01
8.292011101200745804e-01,3.110939802145955557e-01
8.292150018150438173e-01,3.109552184524943530e-01
8.298259397684693006e-01,3.104218634003040878e-01
8.298474782773778147e-01,3.104586226770771340e-01
8.298514894144484177e-01,3.105529820504147609e-01
8.296207543119747951e-01,3.111170835463701878e-01
8.296655850439905722e-01,3.100871672745250662e-01
8.299103899732267475e-01,3.106704618532651896e-01
8.305386966898359313e-01,3.097847627583256713e-01
8.309746309285611643e-01,3.082289106843972282e-01
8.305388160461794067e-01,3.089730882099935849e-01
8.296219317686536199e-01,3.099177884894399604e-01
8.298098038339574156e-01,3.101443241297237585e-01
8.298287025905257686e-01,3.102254371742568240e-01
8.297340253734111215e-01,3.106296650776854684e-01
8.293676574719935912e-01,3.106544903325014761e-01
8.302796564518358791e-01,3.099701275153569080e-01
8.303130835255421172e-01,3.098433003002868946e-01
8.313969830325119714e-01,3.079689175051342209e-01
8.291758975797280939e-01,3.109325311336281206e-01
8.292011101200745804e-01,3.110939802145955557e-01
8.293696126685808911e-01,3.107986594160104810e-01
8.298107215045610330e-01,3.103770649670117843e-01
8.300403601814427823e-01,3.103325020375391485e-01
8.301053003758245286e-01,3.099695703855712692e-01
8.296456670442245995e-01,3.108740162992613132e-01
8.297143940634589265e-01,3.102034641013019511e-01
8.299543988608661937e-01,3.108000120587989246e-01
8.303010300906055186e-01,3.099781353546758322e-01
8.309746309285611643e-01,3.082289106843972282e-01
8.305388160461794067e-01,3.089730882099935849e-01
8.296258981879630623e-01,3.099429781606231615e-01
8.298073604081932508e-01,3.101483420398350455e-01
8.298287025905257686e-01,3.102254371742568240e-01
8.297340253734111215e-01,3.106296650776854684e-01
8.295187846191047765e-01,3.105141649839601725e-01
8.302796564518358791e-01,3.099701275153569080e-01
8.303108080695574822e-01,3.098687545573565183e-01
8.308560798279212012e-01,3.087238937516991188e-01
8.290599182786190235e-01,3.110126815666145461e-01
8.294155412578507747e-01,3.107522152806484472e-01
8.292993032960820354e-01,3.108967951003565600e-01
8.299827662296153097e-01,3.102126313960967274e-01
8.300403601814427823e-01,3.103325020375391485e-01
8.301053003758245286e-01,3.099695703855712692e-01
8.296496707497356127e-01,3.108661610729763214e-01
8.294759134681085611e-01,3.105475747738575265e-01
8.300120572174015665e-01,3.106493572055151198e-01
8.303010300906055186e-01,3.099781353546758322e-01
8.309746309285611643e-01,3.082289106843972282e-01
8.301944275382234784e-01,3.095108096670584619e-01
8.296258981879630623e-01,3.099429781606231615e-01
8.305494588306927550e-01,3.092901819576727163e-01
8.295223455831699511e-01,3.108240595702888021e-01
8.298347608166434242e-01,3.105037585564406899e-01
8.297776408851704755e-01,3.102329411726403863e-01
8.304580043757283647e-01,3.099706974005188020e-01
8.301767988521386865e-01,3.100009965645442178e-01
8.311477917886342937e-01,3.083769550526875292e-01
8.290585736087149327e-01,3.110141424282777400e-01
8.294155412578507747e-01,3.107522152806484472e-01
8.294063128028931198e-01,3.107986592345197696e-01
8.299827662296153097e-01,3.102126313960967274e-01
8.300613513555824552e-01,3.102205491359092959e-01
8.299921609392356681e-01,3.099692088647599819e-01
8.298302877396488419e-01,3.106199182970751926e-01
8.292789696579037084e-01,3.107529427210118378e-01
8.299909819025412805e-01,3.107809315085501289e-01
8.300952234621735704e-01,3.105480588228937688e-01
8.309746309285611643e-01,3.082289106843972282e-01
8.301944275382234784e-01,3.095108096670584619e-01
8.296381010527935640e-01,3.098203952856546373e-01
8.305494588306927550e-01,3.092901819576727163e-01
8.297802317953812956e-01,3.103201492351214119e-01
8.301660438099102146e-01,3.102859225820132072e-01
8.303278166439030938e-01,3.096352252041683073e-01
8.303577418020018364e-01,3.097957596927198298e-01
8.303987121597613541e-01,3.096748060097214705e-01
8.311477917886342937e-01,3.083769550526875292e-01
8.290585736087149327e-01,3.110141424282777400e-01
8.294155412578507747e-01,3.107522152806484472e-01
8.295627678912671499e-01,3.105771483636091124e-01
8.294984401179830158e-01,3.111636092157315514e-01
8.301061430136128516e-01,3.102046795408497926e-01
8.299921609392356681e-01,3.099692088647599819e-01
8.298302877396488419e-01,3.106199182970751926e-01
8.294777221869270578e-01,3.106003585132973144e-01
8.299910144297805159e-01,3.107585377215327793e-01
8.300896712194348881e-01,3.105592731093119174e-01
8.310875481949537846e-01,3.080433840246746269e-01
8.301944275382234784e-01,3.095108096670584619e-01
8.298085611686270013e-01,3.097183162105597853e-01
8.299847029936465725e-01,3.099432280300722931e-01
8.298768695883420587e-01,3.101357542753016561e-01
8.301641551168794653e-01,3.102910224396460692e-01
8.304592773458699950e-01,3.093597798069269156e-01
8.303577418020018364e-01,3.097957596927198298e-01
8.303987121597613541e-01,3.096748060097214705e-01
8.310183339652312817e-01,3.086012529157223794e-01
8.290585736087149327e-01,3.110141424282777400e-01
8.295756885282520310e-01,3.107539747399929997e-01
8.295901942570224064e-01,3.105447358484131337e-01
8.289199121798616066e-01,3.120845188088646194e-01
8.300886158401263870e-01,3.101785927954757160e-01
8.304029484048273124e-01,3.095094279784558755e-01
8.297332058456733384e-01,3.107848747224268293e-01
8.294623796126703308e-01,3.106143861746585855e-01
8.299930738190017809e-01,3.107531311583876521e-01
8.300896712194348881e-01,3.105592731093119174e-01
8.309347456487277128e-01,3.084102860778873967e-01
8.302269484811954925e-01,3.094677673376484139e-01
8.298227973632299470e-01,3.097364941102763169e-01
8.307112554287879869e-01,3.089888488566238101e-01
8.296694008871517978e-01,3.100937811491351614e-01
8.301641551168794653e-01,3.102910224396460692e-01
8.303568187012122515e-01,3.096903724535408076e-01
8.303577418020018364e-01,3.097957596927198298e-01
8.303987121597613541e-01,3.096748060097214705e-01
8.310209004619978357e-01,3.086071163640166648e-01
8.292846901297866724e-01,3.107470775875064706e-01
8.295756885282520310e-01,3.107539747399929997e-01
8.292396622681348362e-01,3.109218929101383866e-01
8.289199121798616066e-01,3.120845188088646194e-01
8.303177547651756640e-01,3.100191366316967234e-01
8.304041673922057942e-01,3.095093007556585785e-01
8.297332058456733384e-01,3.107848747224268293e-01
8.291361299377071337e-01,3.108414210252086196e-01
8.299930738190017809e-01,3.107531311583876521e-01
8.301081411228907747e-01,3.104927545174994141e-01
8.309477943938140543e-01,3.084400973923281386e-01
8.302223330327512807e-01,3.095282783728676712e-01
8.297644816928380074e-01,3.097415306418543901e-01
8.307112554287879869e-01,3.089888488566238101e-01
8.296629606620465891e-01,3.101047176151501272e-01
8.301641551168794653e-01,3.102910224396460692e-01
8.303568187012122515e-01,3.096903724535408076e-01
8.303695277484314241e-01,3.097230370914203501e-01
8.303907839368233068e-01,3.096956346370545177e-01
8.311438287330601415e-01,3.084272914561658196e-01
8.293119210635503391e-01,3.106413567227611638e-01
8.296321031862889939e-01,3.107095927882964070e-01
8.292396622681348362e-01,3.109218929101383866e-01
8.289199121798616066e-01,3.120845188088646194e-01
8.304865538121388724e-01,3.101038319274910249e-01
8.304041673922057942e-01,3.095093007556585785e-01
8.297332058456733384e-01,3.107848747224268293e-01
8.291361299377071337e-01,3.108414210252086196e-01
8.299811989769354525e-01,3.107516988776927724e-01
8.301081411228907747e-01,3.104927545174994141e-01
8.309477943938140543e-01,3.084400973923281386e-01
8.303753772997314320e-01,3.094569953289104114e-01
8.298173669690457332e-01,3.095523359178838918e-01
8.307112554287879869e-01,3.089888488566238101e-01
8.296629606620465891e-01,3.101047176151501272e-01
8.302124099983703154e-01,3.101769501581740918e-01
8.303568187012122515e-01,3.096903724535408076e-01
8.300401360033714537e-01,3.100725417157222941e-01
8.303831003097971175e-01,3.098026114981177193e-01
8.312468094409701802e-01,3.084205642451245399e-01
8.293119210635503391e-01,3.106413567227611638e-01
8.296321031862889939e-01,3.107095927882964070e-01
8.292948922638326836e-01,3.108416476213161639e-01
8.296783679626834607e-01,3.108372394400595873e-01
8.304865538121388724e-01,3.101038319274910249e-01
8.304041673922057942e-01,3.095093007556585785e-01
8.297332058456733384e-01,3.107848747224268293e-01
8.292168658126553016e-01,3.107285225330734812e-01
8.300118055211983537e-01,3.106511697537366334e-01
8.301487641884812696e-01,3.104259535382234425e-01
8.309477943938140543e-01,3.084400973923281386e-01
8.302132107879214296e-01,3.097302852996184908e-01
8.295702921745731206e-01,3.100846769431370165e-01
8.307112554287879869e-01,3.089888488566238101e-01
8.297505544937844313e-01,3.099822291733033697e-01
8.302309880556840715e-01,3.101121040396724871e-01
8.304326814200874152e-01,3.094791089433241993e-01
8.300423712083868644e-01,3.100798137499309881e-01
8.305241683521690232e-01,3.094802141587678634e-01
8.309950588130737836e-01,3.087395692059625718e-01
8.293119210635503391e-01,3.106413567227611638e-01
8.296192579835355296e-01,3.107301249476203675e-01
8.295321937817112801e-01,3.105788342222605691e-01
8.295602680116695993e-01,3.110829843282073570e-01
8.304865538121388724e-01,3.101038319274910249e-01
8.304211464291793021e-01,3.094483622816688317e-01
8.298611465596708037e-01,3.104931020495726446e-01
8.292775709476767343e-01,3.106436343936536670e-01
8.296061745800711318e-01,3.111188221114411512e-01
8.301487641884812696e-01,3.104259535382234425e-01
8.309477943938140543e-01,3.084400973923281386e-01
8.296878742182501876e-01,3.103959637657856541e-01
8.297283152287920904e-01,3.097829285375102160e-01
8.306867888936159128e-01,3.090454186980846618e-01
8.301848538181939574e-01,3.094274812326787694e-01
8.301732560561484453e-01,3.101442896485644418e-01
8.302931797586318163e-01,3.099443374656702943e-01
8.300423712083868644e-01,3.100798137499309881e-01
8.308233818001397042e-01,3.087264187351136391e-01
8.309950588130737836e-01,3.087395692059625718e-01
8.295403836353403282e-01,3.105805468143186254e-01
8.296192579835355296e-01,3.107301249476203675e-01
8.295898400829687658e-01,3.105224485748809271e-01
8.290248348778653797e-01,3.119574965577810444e-01
8.304942663885446219e-01,3.099919810750930704e-01
8.305420469949105211e-01,3.092990477064059829e-01
8.299243547407257893e-01,3.104783451819894680e-01
8.295968840111158649e-01,3.105620321564034891e-01
8.297065600235897787e-01,3.109253355352182280e-01
8.302376316316902871e-01,3.102050883480355070e-01
8.309371575330523063e-01,3.084665335335099456e-01
8.291025105247586957e-01,3.112566282485170754e-01
8.298362974863402464e-01,3.098850069488534031e-01
8.310527248272695511e-01,3.087668758801848656e-01
8.301848538181939574e-01,3.094274812326787694e-01
8.301047122681602941e-01,3.103013870129315288e-01
8.301577805523566722e-01,3.102553608426379950e-01
8.300397111032283837e-01,3.100757675114653167e-01
8.308233818001397042e-01,3.087264187351136391e-01
8.311209114600837111e-01,3.085841387129757418e-01
8.295092918373393465e-01,3.106536274927849672e-01
8.297743835317246131e-01,3.104636851729662972e-01
8.295898400829687658e-01,3.105224485748809271e-01
8.290514612045220000e-01,3.118894924566142368e-01
8.304942663885446219e-01,3.099919810750930704e-01
8.307791929906521711e-01,3.090061677400032236e-01
8.300381387122527377e-01,3.102566153165072227e-01
8.296667435301158244e-01,3.104528077902837802e-01
8.297065600235897787e-01,3.109253355352182280e-01
8.302376316316902871e-01,3.102050883480355070e-01
8.309371575330523063e-01,3.084665335335099456e-01
8.291025105247586957e-01,3.112566282485170754e-01
8.301965170955493134e-01,3.095105746633370347e-01
8.310526502341625266e-01,3.087668929285012909e-01
8.301848538181939574e-01,3.094274812326787694e-01
8.302443355443017703e-01,3.100908612488851301e-01
8.300030139603722379e-01,3.104022073748243793e-01
8.296589212807452540e-01,3.107585714097656493e-01
8.310821474896116223e-01,3.084423107153013710e-01
8.308723200065757375e-01,3.088081075514276241e-01
8.294319608809709310e-01,3.107720770556858803e-01
8.298606713796381484e-01,3.102433092619051314e-01
8.294715327528152660e-01,3.105813364646295982e-01
8.290514612045220000e-01,3.118894924566142368e-01
8.304942663885446219e-01,3.099919810750930704e-01
8.308943011534890566e-01,3.088261078802466697e-01
8.300327161175899970e-01,3.102675514798157175e-01
8.292686381258032036e-01,3.110752399377892385e-01
8.295370075461363513e-01,3.112672850442860240e-01
8.303216425911694731e-01,3.101581913021926318e-01
8.314616247957996586e-01,3.074221596953491953e-01
8.291025105247586957e-01,3.112566282485170754e-01
8.303708093434776227e-01,3.093591753593482596e-01
8.311464279204935357e-01,3.086854327568128720e-01
8.301848538181939574e-01,3.094274812326787694e-01
8.299951725396215174e-01,3.103422411820697668e-01
8.294278305199570545e-01,3.114468418643830949e-01
8.296891700488447929e-01,3.107871811587922806e-01
8.310662903428629456e-01,3.083823356678850880e-01
8.306874547409568432e-01,3.090421248393220854e-01
8.298872780449053632e-01,3.100205857073993765e-01
8.293300435036227158e-01,3.110142269758773836e-01
8.296497303592905714e-01,3.102552439682644270e-01
8.293847131228629932e-01,3.113094836121096387e-01
8.300423502806539844e-01,3.108973552835407883e-01
8.307632896986257842e-01,3.091308587363266747e-01
8.300981862441146886e-01,3.102427706953585496e-01
8.292686381258032036e-01,3.110752399377892385e-01
8.294659443394698517e-01,3.112164322270190020e-01
8.302218379129212567e-01,3.101265734313705114e-01
8.314616247957996586e-01,3.074221596953491953e-01
8.291025105247586957e-01,3.112566282485170754e-01
8.305010512708964621e-01,3.092627213749185033e-01
8.310131040481144593e-01,3.088835076180289629e-01
