# sigma8,om0,ode0
8.284653875277472324e-01,3.107955694962737381e-01,6.817359641228629696e-01
8.260946535005699864e-01,3.135882214858813910e-01,6.738954471122777790e-01
8.274993905629777213e-01,3.119804674089107777e-01,6.787687383680303110e-01
8.249382408355823149e-01,3.132289265933229094e-01,6.683558942160978678e-01
8.254931271652961033e-01,3.133470480549020998e-01,6.712585593711420939e-01
8.263175288535737906e-01,3.124079031048746513e-01,6.744305446305968177e-01
8.265320235997198894e-01,3.125708109532245871e-01,6.758975234108131058e-01
8.263348792662201792e-01,3.128234308746908887e-01,6.739022262469689384e-01
8.242523077176907575e-01,3.141747115687121283e-01,6.649642890064989542e-01
8.229583856313813506e-01,3.151424786018850455e-01,6.621646051285745571e-01
8.255214685938804253e-01,3.139817247545112489e-01,6.721788744488762513e-01
8.244863277511389477e-01,3.139211302081607036e-01,6.674821613153089084e-01
8.275610421879427969e-01,3.117527547748909500e-01,6.763131587269698430e-01
8.269168097465355860e-01,3.126946489199697865e-01,6.776174949034479145e-01
8.253273390716082680e-01,3.131768247944544115e-01,6.703013218823843378e-01
8.266296286473039379e-01,3.126351712137329097e-01,6.772272649654458299e-01
8.266502271957604231e-01,3.124374392498433517e-01,6.754517571254181618e-01
8.250372642131561518e-01,3.142340999486626929e-01,6.699749797207270596e-01
8.268277042642016017e-01,3.118033361925338642e-01,6.751501535426591705e-01
8.288989991680952851e-01,3.111874769965370935e-01,6.840623913618572027e-01
8.291925577758645360e-01,3.099904004720483441e-01,6.861077810197416804e-01
8.267714689896844549e-01,3.130088132215541052e-01,6.763491907519308954e-01
8.274993905629777213e-01,3.119804674089107777e-01,6.787687383680303110e-01
8.249382408355823149e-01,3.132289265933229094e-01,6.683558942160978678e-01
8.259848521267318944e-01,3.134517240363228763e-01,6.738308211750347887e-01
8.266839420324899601e-01,3.122753850015346777e-01,6.757755170122546895e-01
8.265594167740644149e-01,3.125357094545977432e-01,6.761747696400505214e-01
8.262962007556658994e-01,3.128729933557686249e-01,6.735107611663312399e-01
8.243364678282879554e-01,3.140965908134625284e-01,6.653821049850364711e-01
8.229583856313813506e-01,3.151424786018850455e-01,6.621646051285745571e-01
8.255214685938804253e-01,3.139817247545112489e-01,6.721788744488762513e-01
8.244863277511389477e-01,3.139211302081607036e-01,6.674821613153089084e-01
8.272488244495063148e-01,3.120939652946317922e-01,6.756802828694290497e-01
8.269495176503499634e-01,3.127218780814847721e-01,6.780555843500044588e-01
8.247016757633923723e-01,3.135925675130381007e-01,6.677766310675063988e-01
8.266296286473039379e-01,3.126351712137329097e-01,6.772272649654458299e-01
8.266502271957604231e-01,3.124374392498433517e-01,6.754517571254181618e-01
8.251748662236343401e-01,3.143122673390623678e-01,6.705975865873821107e-01
8.265331318791965254e-01,3.122945898986983493e-01,6.744800931630063889e-01
8.288989991680952851e-01,3.111874769965370935e-01,6.840623913618572027e-01
8.289043442028363184e-01,3.103014017112475376e-01,6.850046915066112518e-01
8.267910102110844761e-01,3.125899214544387572e-01,6.759325367607410540e-01
8.273702627875775262e-01,3.120271681524134366e-01,6.782947562581839174e-01
8.256578190273402562e-01,3.128649763793673877e-01,6.712834127610081136e-01
8.258238716264636459e-01,3.134693935118438857e-01,6.730712945970261929e-01
8.268024635124686661e-01,3.120276116594691285e-01,6.753955136865837927e-01
8.271300166731805348e-01,3.121543843240923710e-01,6.785673352164934835e-01
8.261278338747318761e-01,3.130887379703058415e-01,6.718067205071381887e-01
8.259464877166502461e-01,3.128003652724656303e-01,6.723737832818394988e-01
8.229583856313813506e-01,3.151424786018850455e-01,6.621646051285745571e-01
8.255214685938804253e-01,3.139817247545112489e-01,6.721788744488762513e-01
8.251652492842246334e-01,3.134674150171697926e-01,6.703289271343759737e-01
8.270848183148175048e-01,3.122732011661684126e-01,6.753478369179179985e-01
8.269194765979334116e-01,3.127569496348429068e-01,6.779924674872822576e-01
8.247016757633923723e-01,3.135925675130381007e-01,6.677766310675063988e-01
8.267389706402993310e-01,3.125396012282696256e-01,6.769540878784807703e-01
8.266604863031165040e-01,3.124263373899284213e-01,6.753700763792118700e-01
8.251748662236343401e-01,3.143122673390623678e-01,6.705975865873821107e-01
8.265331318791965254e-01,3.122945898986983493e-01,6.744800931630063889e-01
8.276834136550552667e-01,3.120895093904527129e-01,6.797176551455957894e-01
8.286328264209126271e-01,3.106375964362524944e-01,6.840394876325835982e-01
8.270499514298594868e-01,3.123060432121408936e-01,6.766981500188906651e-01
8.277206261889071826e-01,3.118216441655780602e-01,6.796756990882353300e-01
8.256578190273402562e-01,3.128649763793673877e-01,6.712834127610081136e-01
8.260910350587715723e-01,3.132159499240040890e-01,6.735536376380613088e-01
8.277360879810420347e-01,3.105338640814065410e-01,6.779799306240998913e-01
8.271448062006312441e-01,3.121392733217773774e-01,6.786387033879195396e-01
8.261163705393541612e-01,3.131283662369018228e-01,6.723509091291407502e-01
8.248886964767695451e-01,3.133777174230393259e-01,6.668382322130851358e-01
8.249249271881429202e-01,3.137791941426504305e-01,6.691499064536803321e-01
8.256100061882020169e-01,3.140237537216984398e-01,6.726543165656032608e-01
8.255751570266065542e-01,3.133560744765594430e-01,6.717567237572480421e-01
8.270848183148175048e-01,3.122732011661684126e-01,6.753478369179179985e-01
8.276178735757153682e-01,3.123990079005832810e-01,6.810887146253106206e-01
8.247016757633923723e-01,3.135925675130381007e-01,6.677766310675063988e-01
8.267754799841621205e-01,3.125067957692099219e-01,6.772615918872998408e-01
8.264263195894580027e-01,3.124986645133356888e-01,6.745715693542034819e-01
8.257775185795979134e-01,3.136674669360373091e-01,6.725583075788860166e-01
8.263199473656264171e-01,3.126501143392748094e-01,6.739951648283410979e-01
8.276664743556274573e-01,3.122114427494794286e-01,6.797367537165576179e-01
8.280906926882430907e-01,3.110969309500017377e-01,6.818624747971041566e-01
8.267969689952168189e-01,3.124887613605203951e-01,6.755750011264223254e-01
8.277206261889071826e-01,3.118216441655780602e-01,6.796756990882353300e-01
8.256578190273402562e-01,3.128649763793673877e-01,6.712834127610081136e-01
8.262711362724833863e-01,3.130277716181084635e-01,6.740142800365470643e-01
8.277360879810420347e-01,3.105338640814065410e-01,6.779799306240998913e-01
8.270822813059914846e-01,3.122014928482523266e-01,6.784055659943527550e-01
8.261163705393541612e-01,3.131283662369018228e-01,6.723509091291407502e-01
8.236888192674201026e-01,3.139671196378275297e-01,6.621454643243026572e-01
8.254064018364863919e-01,3.135161878178143735e-01,6.704434649228656617e-01
8.257308246680973296e-01,3.138636235259604224e-01,6.729265741160520564e-01
8.244050782479571682e-01,3.139042872429331776e-01,6.664113103262786497e-01
8.270400768457124574e-01,3.123209189903110028e-01,6.752523671206116518e-01
8.276178735757153682e-01,3.123990079005832810e-01,6.810887146253106206e-01
8.246850780527542613e-01,3.136003809707554879e-01,6.677101742158788600e-01
8.267754799841621205e-01,3.125067957692099219e-01,6.772615918872998408e-01
8.264263195894580027e-01,3.124986645133356888e-01,6.745715693542034819e-01
8.257911831179570727e-01,3.136521140609506153e-01,6.726195448332141780e-01
8.261965661503334335e-01,3.128888401686352738e-01,6.737621377925234745e-01
8.276664743556274573e-01,3.122114427494794286e-01,6.797367537165576179e-01
8.280906926882430907e-01,3.110969309500017377e-01,6.818624747971041566e-01
8.266979507445035846e-01,3.125818155769403694e-01,6.751059375442773902e-01
8.277442207722610634e-01,3.116518043905964763e-01,6.796490968768263974e-01
8.259798738655722561e-01,3.126225948412374445e-01,6.725032367015406631e-01
8.263390812252642270e-01,3.129836087631552299e-01,6.747445299147051267e-01
8.277360879810420347e-01,3.105338640814065410e-01,6.779799306240998913e-01
8.279609583983383869e-01,3.116426236122813442e-01,6.823421660455369908e-01
8.259425737266737899e-01,3.132989246018384466e-01,6.716489000554318745e-01
8.236888192674201026e-01,3.139671196378275297e-01,6.621454643243026572e-01
8.250169959665633046e-01,3.137289014198086368e-01,6.693972639178437101e-01
8.255664292620401579e-01,3.140039438180976528e-01,6.723481831768443051e-01
8.244824721798124090e-01,3.138821048513623091e-01,6.667889668015886118e-01
8.270400768457124574e-01,3.123209189903110028e-01,6.752523671206116518e-01
8.276178735757153682e-01,3.123990079005832810e-01,6.810887146253106206e-01
8.244610830955402259e-01,3.136828370687581580e-01,6.664590264494334448e-01
8.275233616965946837e-01,3.120245020984065420e-01,6.809862867869904690e-01
8.263325283286504508e-01,3.126827366363848504e-01,6.743497328279109970e-01
8.257911831179570727e-01,3.136521140609506153e-01,6.726195448332141780e-01
8.259286380944335093e-01,3.130529068410515259e-01,6.730440430221763526e-01
8.276664743556274573e-01,3.122114427494794286e-01,6.797367537165576179e-01
8.282010559717760678e-01,3.109780575794916513e-01,6.823109531188276122e-01
8.266979507445035846e-01,3.125818155769403694e-01,6.751059375442773902e-01
8.287763994212667962e-01,3.105179030771571536e-01,6.830954353527857181e-01
8.265069557233403197e-01,3.125394710298723400e-01,6.752561319739541768e-01
8.263390812252642270e-01,3.129836087631552299e-01,6.747445299147051267e-01
8.277360879810420347e-01,3.105338640814065410e-01,6.779799306240998913e-01
8.279609583983383869e-01,3.116426236122813442e-01,6.823421660455369908e-01
8.259425737266737899e-01,3.132989246018384466e-01,6.716489000554318745e-01
8.262978492288105548e-01,3.121982808032572332e-01,6.728890989110221099e-01
8.253650523832779529e-01,3.137857199626021276e-01,6.712836721721108235e-01
8.254080890281438876e-01,3.139246798236601244e-01,6.714977628446116009e-01
8.244824721798124090e-01,3.138821048513623091e-01,6.667889668015886118e-01
8.270400768457124574e-01,3.123209189903110028e-01,6.752523671206116518e-01
8.277338713036613838e-01,3.123459794540261458e-01,6.816641880489983096e-01
8.245129631507274182e-01,3.136466204770056998e-01,6.666654893590256981e-01
8.275833671321085605e-01,3.119941027447306059e-01,6.812811203370674473e-01
8.263325283286504508e-01,3.126827366363848504e-01,6.743497328279109970e-01
8.250180841830249134e-01,3.144761597490878247e-01,6.709897567567612020e-01
8.257406790221980541e-01,3.131731753751090253e-01,6.721084013704085036e-01
8.276690660288171797e-01,3.121489875098358846e-01,6.796713482549008312e-01
8.282010559717760678e-01,3.109780575794916513e-01,6.823109531188276122e-01
8.267425003330151068e-01,3.125478432037793186e-01,6.751250047167279833e-01
8.297833395679163893e-01,3.098352298760673196e-01,6.872418794896463234e-01
8.272364902762170402e-01,3.116198347514825828e-01,6.777513028207059476e-01
8.267393951234668359e-01,3.125313072936289349e-01,6.758823734008456707e-01
8.277360879810420347e-01,3.105338640814065410e-01,6.779799306240998913e-01
8.278330131865898611e-01,3.118645781505267056e-01,6.811714662142079879e-01
8.259425737266737899e-01,3.132989246018384466e-01,6.716489000554318745e-01
8.265784652125329757e-01,3.116538024606152479e-01,6.733279038144913686e-01
8.254709631296923700e-01,3.135996390439850789e-01,6.714620995744496890e-01
8.248465985628817831e-01,3.145326283491999830e-01,6.693279169524651850e-01
8.241529845246018393e-01,3.139180875653078684e-01,6.651109890636101030e-01
8.270400768457124574e-01,3.123209189903110028e-01,6.752523671206116518e-01
8.277338713036613838e-01,3.123459794540261458e-01,6.816641880489983096e-01
8.239514532635023869e-01,3.139440708311957429e-01,6.642941652998630708e-01
8.275484603693827879e-01,3.120163215760799469e-01,6.810578276491707772e-01
8.263325283286504508e-01,3.126827366363848504e-01,6.743497328279109970e-01
8.250180841830249134e-01,3.144761597490878247e-01,6.709897567567612020e-01
8.256437234777931344e-01,3.132532296659389925e-01,6.717454536053913960e-01
8.276699123693908033e-01,3.121475193100599621e-01,6.796790922787158129e-01
8.273660170284334869e-01,3.118047516778925665e-01,6.790640570052144387e-01
8.267439762770393274e-01,3.125557029238373863e-01,6.747650181309420292e-01
8.297833395679163893e-01,3.098352298760673196e-01,6.872418794896463234e-01
8.272364902762170402e-01,3.116198347514825828e-01,6.777513028207059476e-01
8.268546637704781155e-01,3.123976555937114097e-01,6.764676519577977887e-01
8.277759040693363213e-01,3.110805106277932386e-01,6.792909875584842716e-01
8.278330131865898611e-01,3.118645781505267056e-01,6.811714662142079879e-01
8.263733638104125978e-01,3.127398968519460309e-01,6.736806034131082033e-01
8.278640880658547641e-01,3.105329771980789300e-01,6.777488889149303475e-01
8.242726161978691790e-01,3.144798934196833540e-01,6.665362133982761783e-01
8.251134449975973117e-01,3.142504821325800557e-01,6.702519641380793036e-01
8.241529845246018393e-01,3.139180875653078684e-01,6.651109890636101030e-01
8.267076643606902087e-01,3.130421885066755894e-01,6.742452509633602986e-01
8.277338713036613838e-01,3.123459794540261458e-01,6.816641880489983096e-01
8.239514532635023869e-01,3.139440708311957429e-01,6.642941652998630708e-01
8.272782734069512589e-01,3.121604041250478634e-01,6.809499262092769678e-01
8.263242909425795313e-01,3.122336143509101269e-01,6.736465286657474794e-01
8.250561146365973375e-01,3.145006930361705644e-01,6.712481919551114284e-01
8.268111451538173728e-01,3.122087936277948561e-01,6.761808322387397041e-01
8.263440656673782803e-01,3.133117803516054511e-01,6.753346453406766647e-01
8.274247454551589831e-01,3.117366572370462441e-01,6.793622516117894250e-01
8.263269678227057602e-01,3.133087471617980180e-01,6.736541474517949712e-01
8.290199013928317706e-01,3.103731083388421852e-01,6.842378495533716354e-01
8.270670753125881625e-01,3.117461060959288432e-01,6.770568146413684651e-01
8.268546637704781155e-01,3.123976555937114097e-01,6.764676519577977887e-01
8.278324381934581977e-01,3.109748755319931002e-01,6.792795145355472464e-01
8.278330131865898611e-01,3.118645781505267056e-01,6.811714662142079879e-01
8.263465827489239190e-01,3.124750147379138365e-01,6.729502149969844860e-01
8.278640880658547641e-01,3.105329771980789300e-01,6.777488889149303475e-01
8.243840423492426739e-01,3.150031650789557602e-01,6.678636817694719729e-01
8.251134449975973117e-01,3.142504821325800557e-01,6.702519641380793036e-01
8.241529845246018393e-01,3.139180875653078684e-01,6.651109890636101030e-01
8.267076643606902087e-01,3.130421885066755894e-01,6.742452509633602986e-01
8.277563187022570768e-01,3.122369820593332013e-01,6.815526274946124285e-01
8.239514532635023869e-01,3.139440708311957429e-01,6.642941652998630708e-01
8.273231958131099795e-01,3.120304426064903769e-01,6.804629925998345596e-01
8.262493691595946821e-01,3.120180667801253360e-01,6.732502278148740915e-01
8.253385515010331908e-01,3.142430116367472270e-01,6.720411714432241723e-01
8.264202180402430153e-01,3.125095935394722191e-01,6.741539377117056198e-01
8.264251089990758414e-01,3.132516904180784878e-01,6.750918277742380402e-01
8.274247454551589831e-01,3.117366572370462441e-01,6.793622516117894250e-01
8.263260616022553018e-01,3.129447759362520842e-01,6.736515682179861075e-01
8.290199013928317706e-01,3.103731083388421852e-01,6.842378495533716354e-01
8.267021228999046345e-01,3.121529360566115407e-01,6.752852223776644180e-01
8.272280827678489823e-01,3.120111548526349754e-01,6.784570103635119143e-01
8.276188204466689013e-01,3.113893118790457826e-01,6.795372736852569595e-01
8.278330131865898611e-01,3.118645781505267056e-01,6.811714662142079879e-01
8.261181276814755226e-01,3.128039435400404300e-01,6.724503283612045523e-01
8.278640880658547641e-01,3.105329771980789300e-01,6.777488889149303475e-01
8.240390018829286678e-01,3.153129108810126535e-01,6.668287104250157915e-01
8.251134449975973117e-01,3.142504821325800557e-01,6.702519641380793036e-01
8.241522017146268864e-01,3.139181884923779586e-01,6.651078162665632343e-01
8.267076643606902087e-01,3.130421885066755894e-01,6.742452509633602986e-01
8.277563187022570768e-01,3.122369820593332013e-01,6.815526274946124285e-01
8.239514532635023869e-01,3.139440708311957429e-01,6.642941652998630708e-01
8.272647401481079132e-01,3.120762573585504907e-01,6.799645201947712714e-01
8.262802215092872604e-01,3.119901043038177391e-01,6.733700124364524475e-01
8.253385515010331908e-01,3.142430116367472270e-01,6.720411714432241723e-01
8.259875937333341911e-01,3.131018437140387634e-01,6.730767886296702418e-01
8.258285749832008360e-01,3.137063956765646089e-01,6.721966514592302433e-01
8.274247454551589831e-01,3.117366572370462441e-01,6.793622516117894250e-01
8.263260616022553018e-01,3.129447759362520842e-01,6.736515682179861075e-01
8.284081659624633609e-01,3.108032087877882210e-01,6.819883438104757944e-01
8.278222170976272665e-01,3.114170833001430605e-01,6.797624208536735546e-01
8.270104382635246054e-01,3.122682299124829308e-01,6.777180058780319927e-01
8.275486839259392768e-01,3.112336879175889304e-01,6.790021641468794167e-01
8.282476329038904739e-01,3.119619578380240510e-01,6.828993718966798188e-01
8.263498601654153397e-01,3.120817003128847356e-01,6.726533490167292406e-01
8.278158320360718969e-01,3.106572331956088395e-01,6.779272787380399290e-01
8.240390018829286678e-01,3.153129108810126535e-01,6.668287104250157915e-01
8.246400236507875903e-01,3.146092984968522077e-01,6.690661127610427750e-01
8.241522017146268864e-01,3.139181884923779586e-01,6.651078162665632343e-01
8.267076643606902087e-01,3.130421885066755894e-01,6.742452509633602986e-01
8.286055413960978777e-01,3.115899931573525850e-01,6.851838187092748056e-01
8.240189349688622489e-01,3.139156728328531543e-01,6.645600843132638547e-01
8.271314637529174618e-01,3.122099847345781165e-01,6.794217937767852433e-01
8.265955064950161191e-01,3.117164449084175448e-01,6.743056908625877366e-01
8.247723964000240882e-01,3.140879980967123397e-01,6.687324049686543814e-01
8.259875937333341911e-01,3.131018437140387634e-01,6.730767886296702418e-01
8.260586420135802577e-01,3.129893431871670351e-01,6.723982130121386458e-01
8.274111565408458491e-01,3.117654987613488471e-01,6.794134010162590220e-01
8.263260616022553018e-01,3.129447759362520842e-01,6.736515682179861075e-01
8.284081659624633609e-01,3.108032087877882210e-01,6.819883438104757944e-01
8.288944135437443794e-01,3.103129715195960814e-01,6.834279480758195247e-01
8.266525221187612793e-01,3.125592541437471339e-01,6.762809944939661699e-01
8.274090973403552818e-01,3.113597481549514323e-01,6.784556791315040636e-01
8.282476329038904739e-01,3.119619578380240510e-01,6.828993718966798188e-01
8.263498601654153397e-01,3.120817003128847356e-01,6.726533490167292406e-01
8.278817367681190476e-01,3.105697656581593025e-01,6.781346505023185811e-01
8.259078380894375737e-01,3.130061783610670334e-01,6.723271251729373565e-01
8.248729578757439951e-01,3.143433051582472659e-01,6.696132367866602930e-01
8.251589151413691869e-01,3.133918811204968735e-01,6.696461588723339187e-01
8.269937796941332353e-01,3.124396719299811775e-01,6.751930773827028442e-01
8.286055413960978777e-01,3.115899931573525850e-01,6.851838187092748056e-01
8.240213944067111829e-01,3.140869208946244218e-01,6.648381312967631684e-01
8.263456420799590862e-01,3.128364199784715582e-01,6.758870416988725927e-01
8.265955064950161191e-01,3.117164449084175448e-01,6.743056908625877366e-01
8.246111350372481441e-01,3.142191208885202758e-01,6.680849504810332240e-01
8.268270533396882005e-01,3.126170603506303602e-01,6.769589757525447116e-01
8.259155593093493453e-01,3.131527328573716629e-01,6.720621353698356115e-01
8.274111565408458491e-01,3.117654987613488471e-01,6.794134010162590220e-01
8.268469897285852799e-01,3.124053811450946405e-01,6.752056240636964413e-01
8.293435907952479980e-01,3.098376951907543253e-01,6.852339755300747015e-01
8.290156810066140469e-01,3.097768825428564021e-01,6.826908400556062073e-01
8.266525221187612793e-01,3.125592541437471339e-01,6.762809944939661699e-01
8.275675678052337725e-01,3.111397023485495961e-01,6.788384438637991014e-01
8.282476329038904739e-01,3.119619578380240510e-01,6.828993718966798188e-01
8.264377750324664040e-01,3.120555070477345483e-01,6.732133330952158046e-01
8.280994215250210289e-01,3.100166338969806423e-01,6.775431158847712299e-01
8.259094351160369829e-01,3.130364911136547246e-01,6.722723157297457730e-01
8.241394591534129122e-01,3.148609002458458428e-01,6.667254437261029842e-01
8.250631774915377914e-01,3.134415644989840821e-01,6.693567375408309150e-01
8.269937796941332353e-01,3.124396719299811775e-01,6.751930773827028442e-01
8.282612074903232813e-01,3.117715170203878561e-01,6.830494144866352535e-01
8.240213944067111829e-01,3.140869208946244218e-01,6.648381312967631684e-01
8.263456420799590862e-01,3.128364199784715582e-01,6.758870416988725927e-01
8.265955064950161191e-01,3.117164449084175448e-01,6.743056908625877366e-01
8.242485793868428168e-01,3.146648117538764500e-01,6.671323567239244579e-01
8.268719683320073788e-01,3.126319365734882005e-01,6.771334518311505901e-01
8.273112696924372900e-01,3.124643788806221734e-01,6.773851236050278946e-01
8.274111565408458491e-01,3.117654987613488471e-01,6.794134010162590220e-01
8.270734652029330114e-01,3.120075821901879820e-01,6.763474081591476228e-01
8.289739532946412970e-01,3.101951488029938697e-01,6.838136834192088953e-01
8.290152156395675931e-01,3.097815472446798779e-01,6.827033625322792565e-01
8.266525221187612793e-01,3.125592541437471339e-01,6.762809944939661699e-01
8.275764142105663801e-01,3.111173788567885845e-01,6.789573539938730251e-01
8.282890161043705568e-01,3.118444039060253581e-01,6.828888043129576202e-01
8.264033014772907970e-01,3.121195150987472466e-01,6.731519328241764022e-01
8.281167849226244160e-01,3.100201782225259217e-01,6.776676149150887563e-01
8.259094351160369829e-01,3.130364911136547246e-01,6.722723157297457730e-01
8.246405218266644743e-01,3.143444280811475977e-01,6.682957082794188652e-01
8.253896350270386595e-01,3.131705653620651675e-01,6.705635515235143229e-01
8.265876695758864745e-01,3.128999970006085540e-01,6.734250933352710078e-01
8.282291907568464229e-01,3.117886618362452067e-01,6.829119038996956936e-01
8.243227456928758912e-01,3.138805454859934230e-01,6.661338789340200961e-01
8.263456420799590862e-01,3.128364199784715582e-01,6.758870416988725927e-01
8.257323022390342659e-01,3.128008598441573973e-01,6.716673249173865656e-01
8.242485793868428168e-01,3.146648117538764500e-01,6.671323567239244579e-01
8.270861258809998340e-01,3.122878003420934689e-01,6.780390137876369794e-01
8.273112696924372900e-01,3.124643788806221734e-01,6.773851236050278946e-01
8.282298426029149896e-01,3.112606093931710727e-01,6.831907416294563662e-01
8.273859128062348578e-01,3.115981002764096064e-01,6.763967041121937696e-01
8.289739532946412970e-01,3.101951488029938697e-01,6.838136834192088953e-01
8.290384562075651109e-01,3.097348666912974613e-01,6.827410023780461357e-01
8.266525221187612793e-01,3.125592541437471339e-01,6.762809944939661699e-01
8.278000758070026555e-01,3.111664051476581982e-01,6.804063976044592010e-01
8.282890161043705568e-01,3.118444039060253581e-01,6.828888043129576202e-01
8.257744623909051285e-01,3.125902582523417683e-01,6.705438295181586073e-01
8.278726036008934308e-01,3.099703344007080918e-01,6.759167860467139022e-01
8.257740176839299950e-01,3.131226529029250139e-01,6.716086652057607909e-01
8.240640540766932531e-01,3.148559067360179875e-01,6.660078060385205001e-01
8.253896350270386595e-01,3.131705653620651675e-01,6.705635515235143229e-01
8.265876695758864745e-01,3.128999970006085540e-01,6.734250933352710078e-01
8.278925779595127654e-01,3.120364554792205425e-01,6.808851664738212461e-01
8.246598758907087712e-01,3.136174072048472095e-01,6.675176121100540039e-01
8.265861891179875354e-01,3.126236802132140724e-01,6.769579765876042599e-01
8.254298373092701091e-01,3.132284872801305853e-01,6.707332581599686483e-01
8.245911313489049377e-01,3.142162297432469775e-01,6.681624226290497903e-01
8.261280105658361794e-01,3.130283461507873954e-01,6.742462546737695295e-01
8.273082668239017945e-01,3.124661866525062504e-01,6.773686898731576811e-01
8.282298426029149896e-01,3.112606093931710727e-01,6.831907416294563662e-01
8.274688452624597845e-01,3.114917462137949955e-01,6.763384993776319076e-01
8.289739532946412970e-01,3.101951488029938697e-01,6.838136834192088953e-01
8.290384562075651109e-01,3.097348666912974613e-01,6.827410023780461357e-01
8.257027309720643693e-01,3.134019689324661906e-01,6.725114353243132337e-01
8.278000758070026555e-01,3.111664051476581982e-01,6.804063976044592010e-01
8.270866699137200406e-01,3.126155895834737963e-01,6.781006050881055458e-01
8.260170768202216296e-01,3.121409480320421204e-01,6.704104726492653432e-01
8.278726036008934308e-01,3.099703344007080918e-01,6.759167860467139022e-01
8.257740176839299950e-01,3.131226529029250139e-01,6.716086652057607909e-01
8.252342522674219749e-01,3.138168745713952879e-01,6.708315458090802208e-01
8.252501433525045726e-01,3.131879526948094794e-01,6.701842819206814683e-01
8.265876695758864745e-01,3.128999970006085540e-01,6.734250933352710078e-01
8.278925779595127654e-01,3.120364554792205425e-01,6.808851664738212461e-01
8.246598758907087712e-01,3.136174072048472095e-01,6.675176121100540039e-01
8.265861891179875354e-01,3.126236802132140724e-01,6.769579765876042599e-01
8.254298373092701091e-01,3.132284872801305853e-01,6.707332581599686483e-01
8.243632283541811878e-01,3.143831715749971778e-01,6.672707769351399198e-01
8.256450898596020549e-01,3.134559553824489142e-01,6.723186377622035748e-01
8.273082668239017945e-01,3.124661866525062504e-01,6.773686898731576811e-01
8.268608163375942288e-01,3.123726299980242871e-01,6.775364970359889494e-01
8.275627494646222715e-01,3.113901797742247846e-01,6.765419841682290825e-01
8.293399734491470054e-01,3.098593385224819308e-01,6.851207583959134650e-01
8.289801936911548319e-01,3.097108148590740351e-01,6.822811594406538171e-01
8.257027309720643693e-01,3.134019689324661906e-01,6.725114353243132337e-01
8.277400811496585797e-01,3.113249625321001246e-01,6.800358345592261156e-01
8.269017078182308023e-01,3.128418360540092813e-01,6.775243568170434827e-01
8.263427394786432290e-01,3.123989686722902781e-01,6.730293345645678160e-01
8.278726036008934308e-01,3.099703344007080918e-01,6.759167860467139022e-01
8.258698075086475798e-01,3.130638026350111014e-01,6.722395783087578014e-01
8.250416089089163130e-01,3.140646436756605042e-01,6.705541903395413339e-01
8.248877217198952172e-01,3.136827246081532183e-01,6.700773933617840683e-01
8.265876695758864745e-01,3.128999970006085540e-01,6.734250933352710078e-01
8.282426805779653511e-01,3.118251917729580325e-01,6.822299582947882746e-01
8.246598758907087712e-01,3.136174072048472095e-01,6.675176121100540039e-01
8.265861891179875354e-01,3.126236802132140724e-01,6.769579765876042599e-01
8.250272033806006489e-01,3.137655189636551212e-01,6.698788726198682264e-01
8.259758349034650449e-01,3.129364599080973197e-01,6.721628589269706966e-01
8.262141661369474255e-01,3.132855640231949623e-01,6.740026787894715099e-01
8.273082668239017945e-01,3.124661866525062504e-01,6.773686898731576811e-01
8.271307969613816979e-01,3.120989321362934721e-01,6.783624243656358743e-01
8.276056743825218609e-01,3.114742881275271436e-01,6.771072195762622981e-01
8.293399734491470054e-01,3.098593385224819308e-01,6.851207583959134650e-01
8.289801936911548319e-01,3.097108148590740351e-01,6.822811594406538171e-01
8.258125146151491514e-01,3.132490304901537348e-01,6.726727779862149426e-01
8.277942480931099745e-01,3.112762329196842037e-01,6.802386345486992614e-01
8.269017078182308023e-01,3.128418360540092813e-01,6.775243568170434827e-01
8.256234685278626140e-01,3.130335783511116188e-01,6.715700770793521235e-01
8.274116742785893042e-01,3.110212579271082745e-01,6.750229703250317792e-01
8.258698075086475798e-01,3.130638026350111014e-01,6.722395783087578014e-01
8.245963648073105778e-01,3.144800189850913141e-01,6.687082207756761543e-01
8.248877217198952172e-01,3.136827246081532183e-01,6.700773933617840683e-01
8.266364156166021715e-01,3.128343965702415352e-01,6.737003619171884061e-01
8.282426805779653511e-01,3.118251917729580325e-01,6.822299582947882746e-01
8.249694174556202464e-01,3.133375081872200596e-01,6.685753888189542860e-01
8.265500001134905572e-01,3.126830069795627498e-01,6.772883403921072798e-01
8.250272033806006489e-01,3.137655189636551212e-01,6.698788726198682264e-01
8.268744556581107963e-01,3.121511078971271336e-01,6.743264360898839627e-01
8.262141661369474255e-01,3.132855640231949623e-01,6.740026787894715099e-01
8.268809045334332142e-01,3.127152736212500117e-01,6.760757835658911530e-01
8.275644604385342662e-01,3.116915073801826419e-01,6.800143429191608524e-01
8.276056743825218609e-01,3.114742881275271436e-01,6.771072195762622981e-01
8.278947839708725720e-01,3.110198103396975000e-01,6.796849995299509839e-01
8.289801936911548319e-01,3.097108148590740351e-01,6.822811594406538171e-01
8.258125146151491514e-01,3.132490304901537348e-01,6.726727779862149426e-01
8.278492328689862623e-01,3.111768639036252559e-01,6.802923042073407700e-01
8.269084515654133716e-01,3.128828634714412305e-01,6.779939370721009828e-01
8.256234685278626140e-01,3.130335783511116188e-01,6.715700770793521235e-01
