# sigma8,om0
8.229589944084623188e-01,3.158791519116021518e-01
8.220701475774596645e-01,3.167706949720205389e-01
8.230037377606790328e-01,3.164209705732461408e-01
8.205019513313649426e-01,3.188031809062827349e-01
8.244247264247014373e-01,3.139468156944938970e-01
8.211726026527988997e-01,3.169045912365239803e-01
8.228606011987503743e-01,3.159601215300531507e-01
8.214963202506806450e-01,3.173209009544645243e-01
8.227700385982146258e-01,3.165472667513075655e-01
8.216382891313400716e-01,3.180206980325057664e-01
8.188772630941109076e-01,3.197229069946887492e-01
8.226653768489922136e-01,3.156638703016653169e-01
8.209658617296352601e-01,3.172928184544510088e-01
8.232091755555657198e-01,3.161500230364698849e-01
8.224764462123534958e-01,3.156935709707310300e-01
8.221518560113320051e-01,3.168027095057617815e-01
8.245893077763661871e-01,3.135885001472444311e-01
8.218046003921117837e-01,3.168921021452295594e-01
8.241718355457872125e-01,3.148828544053857703e-01
8.219281774986109124e-01,3.165267470505797043e-01
8.229589944084623188e-01,3.158791519116021518e-01
8.220794334671158721e-01,3.167525995512826542e-01
8.230037377606790328e-01,3.164209705732461408e-01
8.215834790647326136e-01,3.177432525148499165e-01
8.237541278195384953e-01,3.146431256368281137e-01
8.208533262033492761e-01,3.171699582128889028e-01
8.226147532403721430e-01,3.158261848341009648e-01
8.214945421631635325e-01,3.173121363544820772e-01
8.227700385982146258e-01,3.165472667513075655e-01
8.216382891313400716e-01,3.180206980325057664e-01
8.188772630941109076e-01,3.197229069946887492e-01
8.226653768489922136e-01,3.156638703016653169e-01
8.205583856298144241e-01,3.176171982452613007e-01
8.232091755555657198e-01,3.161500230364698849e-01
8.222022798162487156e-01,3.155881306061111835e-01
8.221518560113320051e-01,3.168027095057617815e-01
8.240690854580976499e-01,3.142076167340012161e-01
8.218199529802269199e-01,3.168843093209276485e-01
8.247188507085428943e-01,3.142333603457264646e-01
8.221112952601798973e-01,3.163124114591425173e-01
8.230165538627008948e-01,3.159012884313524006e-01
8.222666550306342304e-01,3.164047270457365224e-01
8.230098843277585674e-01,3.161717324554692565e-01
8.218719032100004762e-01,3.171889080599036848e-01
8.237164825919797151e-01,3.147472219022583451e-01
8.208533262033492761e-01,3.171699582128889028e-01
8.226047591775808021e-01,3.158582288087076195e-01
8.214388024978818148e-01,3.173455614386246348e-01
8.227700385982146258e-01,3.165472667513075655e-01
8.216776247858111892e-01,3.181538244446234787e-01
8.191694610219774075e-01,3.194517202839624037e-01
8.223065724546562150e-01,3.161558080054912012e-01
8.213710238755289605e-01,3.169111361645109426e-01
8.232091755555657198e-01,3.161500230364698849e-01
8.222443785062212296e-01,3.155357793899113972e-01
8.218283644534917221e-01,3.175201192800979899e-01
8.229955962849626605e-01,3.154882963100241189e-01
8.216377396464906724e-01,3.171225408122739231e-01
8.247188507085428943e-01,3.142333603457264646e-01
8.222586997666818664e-01,3.161398775016993623e-01
8.226066062244479227e-01,3.161417107366125134e-01
8.208267724310841507e-01,3.178143573452565929e-01
8.232536644359333966e-01,3.161772521463585006e-01
8.218719032100004762e-01,3.171889080599036848e-01
8.242001390307439612e-01,3.141954746880135652e-01
8.209352874854753956e-01,3.172420249641821344e-01
8.224978116866397126e-01,3.160524181357492468e-01
8.216134544751372282e-01,3.171061053616758274e-01
8.227700385982146258e-01,3.165472667513075655e-01
8.217160037803716843e-01,3.180973824001593897e-01
8.191694610219774075e-01,3.194517202839624037e-01
8.223065724546562150e-01,3.161558080054912012e-01
8.217820767084370592e-01,3.167056310175457301e-01
8.230943577322253901e-01,3.162289523319967155e-01
8.222443785062212296e-01,3.155357793899113972e-01
8.220236857420348819e-01,3.175902641291179496e-01
8.230013111165088713e-01,3.157616523252304574e-01
8.216377396464906724e-01,3.171225408122739231e-01
8.246576379730887751e-01,3.143060407954834101e-01
8.224201662403374247e-01,3.157019644384511659e-01
8.227076640734392043e-01,3.160375335023012378e-01
8.212360061345665985e-01,3.175064402530983210e-01
8.239379221539727682e-01,3.156762731393842336e-01
8.224094368442735892e-01,3.167953530305427368e-01
8.241410387705632168e-01,3.142886460456157938e-01
8.208719745958314995e-01,3.173245458401466323e-01
8.223764483274668136e-01,3.160610263252621732e-01
8.218994131336599951e-01,3.169944668088771622e-01
8.227720771987870885e-01,3.165439142842098041e-01
8.217160037803716843e-01,3.180973824001593897e-01
8.191694610219774075e-01,3.194517202839624037e-01
8.222883065818262782e-01,3.161805843703225927e-01
8.217820767084370592e-01,3.167056310175457301e-01
8.235180769162582237e-01,3.158785544305088289e-01
8.222080318203102145e-01,3.160601736298100373e-01
8.221087520543399751e-01,3.174925390878529652e-01
8.230440456099851199e-01,3.159762740923609536e-01
8.216448263806096497e-01,3.172108116816865775e-01
8.250005980853387655e-01,3.138489446765353463e-01
8.224181533846753878e-01,3.159070862743237340e-01
8.227037676515496223e-01,3.160382430909079443e-01
8.208053196179684319e-01,3.181627395145821824e-01
8.234825519245762004e-01,3.157773297503085330e-01
8.224094368442735892e-01,3.167953530305427368e-01
8.241717219948201389e-01,3.142103370525617390e-01
8.212078015508837980e-01,3.170533007500780931e-01
8.221968243848536417e-01,3.162509397109540821e-01
8.211492982823334064e-01,3.175711645620816204e-01
8.225720173680105551e-01,3.167597738588876499e-01
8.217160037803716843e-01,3.180973824001593897e-01
8.208933254708340455e-01,3.176454502263827973e-01
8.222883065818262782e-01,3.161805843703225927e-01
8.212181317430580219e-01,3.166249783355804537e-01
8.235180769162582237e-01,3.158785544305088289e-01
8.221201924299720298e-01,3.161429201441430803e-01
8.216728509844020145e-01,3.177577283302100430e-01
8.230440456099851199e-01,3.159762740923609536e-01
8.216448263806096497e-01,3.172108116816865775e-01
8.240387619146845033e-01,3.147731130122691789e-01
8.225971969748508972e-01,3.159268782366406736e-01
8.259390678863439694e-01,3.129135499837082945e-01
8.202335644313194507e-01,3.186333474485596451e-01
8.234825519245762004e-01,3.157773297503085330e-01
8.222332566451658886e-01,3.170255386492854544e-01
8.241717219948201389e-01,3.142103370525617390e-01
8.212078015508837980e-01,3.170533007500780931e-01
8.221673094894872413e-01,3.162053683211064614e-01
8.216485200608323325e-01,3.170877363384522196e-01
8.224935871731648973e-01,3.166511239440379377e-01
8.217160037803716843e-01,3.180973824001593897e-01
8.233118391865734687e-01,3.153773666232164707e-01
8.222944811952249689e-01,3.160858110367151252e-01
8.212181317430580219e-01,3.166249783355804537e-01
8.231460878169210016e-01,3.162250484985495436e-01
8.221279965157691771e-01,3.161446685683497737e-01
8.214983243905971122e-01,3.179487169133806690e-01
8.230440456099851199e-01,3.159762740923609536e-01
8.216448263806096497e-01,3.172108116816865775e-01
8.240387619146845033e-01,3.147731130122691789e-01
8.249400996098682493e-01,3.132441457342676761e-01
8.259390678863439694e-01,3.129135499837082945e-01
8.202335644313194507e-01,3.186333474485596451e-01
8.237305349398057475e-01,3.154473490996609342e-01
8.222442247597114839e-01,3.169992068823814790e-01
8.233071560157930735e-01,3.154193139885919095e-01
8.212078015508837980e-01,3.170533007500780931e-01
8.221617697780458922e-01,3.162105763416516169e-01
8.216485200608323325e-01,3.170877363384522196e-01
8.222960858227559289e-01,3.169052144590750464e-01
8.219069197502281154e-01,3.172892870979816538e-01
8.233118391865734687e-01,3.153773666232164707e-01
8.222944811952249689e-01,3.160858110367151252e-01
8.212181317430580219e-01,3.166249783355804537e-01
8.231460878169210016e-01,3.162250484985495436e-01
8.220632897319989363e-01,3.162874478646737209e-01
8.214983243905971122e-01,3.179487169133806690e-01
8.232598654241356506e-01,3.156652874672356002e-01
8.220767647872511130e-01,3.167357491420425553e-01
8.228450131486624297e-01,3.155568605474050048e-01
8.249400996098682493e-01,3.132441457342676761e-01
8.259390678863439694e-01,3.129135499837082945e-01
8.202335644313194507e-01,3.186333474485596451e-01
8.241880894943657276e-01,3.149346231669736818e-01
8.217961278144539916e-01,3.174751317960906039e-01
8.224898121725635614e-01,3.158690177046561409e-01
8.203249894717404844e-01,3.178331666470388117e-01
8.224741759628847459e-01,3.159346003606797182e-01
8.215145809765278528e-01,3.169437236396881463e-01
8.217615318482487385e-01,3.176908117476597848e-01
8.219063598953616490e-01,3.172903329547557272e-01
8.231417949307456849e-01,3.154427483891968365e-01
8.224803283992059288e-01,3.157975506352581063e-01
8.212181317430580219e-01,3.166249783355804537e-01
8.231460878169210016e-01,3.162250484985495436e-01
8.223672238357682129e-01,3.161294171073729120e-01
8.214065376637116334e-01,3.180135844165465908e-01
8.232355830810587083e-01,3.159657579070206390e-01
8.221454161435229890e-01,3.168437554370924780e-01
8.228450131486624297e-01,3.155568605474050048e-01
8.233008356366172675e-01,3.151583208321203089e-01
8.258338062920116407e-01,3.130087239123060527e-01
8.184925089311723134e-01,3.200729864068739827e-01
8.234732423114462518e-01,3.154036830772591893e-01
8.218201048499078620e-01,3.175322051841143467e-01
8.223588761845485040e-01,3.159546242537247251e-01
8.186527844081649130e-01,3.193103731019766856e-01
8.225628523159520533e-01,3.157228743651446790e-01
8.216209062429190579e-01,3.170580456737630004e-01
8.216796041615550550e-01,3.177866901455335680e-01
8.219063598953616490e-01,3.172903329547557272e-01
8.231417949307456849e-01,3.154427483891968365e-01
8.224803283992059288e-01,3.157975506352581063e-01
8.206634996894524026e-01,3.168641707757963166e-01
8.255912662020601367e-01,3.142031864367272886e-01
8.223672238357682129e-01,3.161294171073729120e-01
8.214065376637116334e-01,3.180135844165465908e-01
8.229498057231972030e-01,3.161590790129106265e-01
8.225602609147211197e-01,3.162604426892856591e-01
8.230465140775691246e-01,3.154238709547408925e-01
8.233503612320507425e-01,3.145454896323732763e-01
8.258338062920116407e-01,3.130087239123060527e-01
8.184925089311723134e-01,3.200729864068739827e-01
8.234732423114462518e-01,3.154036830772591893e-01
8.218201048499078620e-01,3.175322051841143467e-01
8.224202202303622089e-01,3.157426489435582462e-01
8.186527844081649130e-01,3.193103731019766856e-01
8.221400308892161668e-01,3.167108475960423997e-01
8.216491755986072842e-01,3.170391387194825827e-01
8.216796041615550550e-01,3.177866901455335680e-01
8.219063598953616490e-01,3.172903329547557272e-01
8.230904329449141299e-01,3.154870006547462746e-01
8.221488473545131015e-01,3.162745837696265827e-01
8.206634996894524026e-01,3.168641707757963166e-01
8.255912662020601367e-01,3.142031864367272886e-01
8.227855657631938380e-01,3.157528165728098468e-01
8.215369312421392234e-01,3.178179366814552487e-01
8.229498057231972030e-01,3.161590790129106265e-01
8.225515458739135477e-01,3.162793591300795404e-01
8.231087859952442853e-01,3.149504597797727623e-01
8.232798286452583936e-01,3.146469928148066253e-01
8.258338062920116407e-01,3.130087239123060527e-01
8.184925089311723134e-01,3.200729864068739827e-01
8.221129006761891400e-01,3.165888246364385594e-01
8.205066023703297962e-01,3.185409502732369780e-01
8.221100437138624262e-01,3.158932317865421058e-01
8.186527844081649130e-01,3.193103731019766856e-01
8.221359092439419758e-01,3.169147983493064702e-01
8.205246764509009916e-01,3.183120009834176090e-01
8.217614734363675177e-01,3.174265558086509231e-01
8.230338687538236719e-01,3.164566110502616825e-01
8.240770705932275453e-01,3.146369371202589194e-01
8.221798907017032754e-01,3.165796696279130074e-01
8.228155478916486798e-01,3.152594095635443683e-01
8.255912662020601367e-01,3.142031864367272886e-01
8.229854383389130223e-01,3.153039915630267975e-01
8.215012710555229525e-01,3.178257465539008342e-01
8.206601430377857831e-01,3.178544798277992411e-01
8.223023573161664102e-01,3.168378880749104787e-01
8.231113257942007655e-01,3.149459536225020506e-01
8.232798286452583936e-01,3.146469928148066253e-01
8.258338062920116407e-01,3.130087239123060527e-01
8.182420747179403042e-01,3.202800647279460122e-01
8.221129006761891400e-01,3.165888246364385594e-01
8.205026443396863378e-01,3.185586463735854412e-01
8.221196618866145611e-01,3.159404768449470269e-01
8.186527844081649130e-01,3.193103731019766856e-01
8.219345747395760959e-01,3.170757607326327721e-01
8.205246764509009916e-01,3.183120009834176090e-01
8.219864530246392409e-01,3.170814022815512945e-01
8.225815832639160607e-01,3.167229584890594585e-01
8.248941504815012760e-01,3.137916421866449590e-01
8.222262344819325497e-01,3.165962010455068421e-01
8.227313720082884974e-01,3.157859657564187628e-01
8.247890672877405960e-01,3.147936584909589719e-01
8.229854383389130223e-01,3.153039915630267975e-01
8.215012710555229525e-01,3.178257465539008342e-01
8.206317086906630420e-01,3.178830025632655709e-01
8.261516493324571053e-01,3.135745824333325271e-01
8.230557458227922840e-01,3.150048554947874058e-01
8.232798286452583936e-01,3.146469928148066253e-01
8.261652793650167137e-01,3.124424028048520818e-01
8.182420747179403042e-01,3.202800647279460122e-01
8.221129006761891400e-01,3.165888246364385594e-01
8.205026443396863378e-01,3.185586463735854412e-01
8.219642876991186675e-01,3.160547019237984201e-01
8.186527844081649130e-01,3.193103731019766856e-01
8.212204055656451285e-01,3.181339412588421456e-01
8.205625757906627182e-01,3.182787697286044715e-01
8.214026968400637285e-01,3.176049767394046874e-01
8.212180288633711411e-01,3.180943222677038440e-01
8.240110636688798840e-01,3.146210476151650171e-01
8.241927783376447048e-01,3.151025357442399644e-01
8.223885551437161157e-01,3.161134298223418626e-01
8.240055915560897670e-01,3.147175214277424526e-01
8.229854383389130223e-01,3.153039915630267975e-01
8.209169472390228650e-01,3.184169531777896744e-01
8.206317086906630420e-01,3.178830025632655709e-01
8.261516493324571053e-01,3.135745824333325271e-01
8.228644668645525018e-01,3.156979446996202587e-01
8.231541013874802415e-01,3.146347748177624748e-01
8.255681013786065892e-01,3.130762772039420438e-01
8.184922903814235706e-01,3.200290712675279980e-01
8.200343727484868950e-01,3.180304043037232020e-01
8.206095503725321372e-01,3.182905348844093374e-01
8.215979281063834350e-01,3.162112362200295013e-01
8.188073178821604348e-01,3.192268994542611926e-01
8.211673611722855037e-01,3.182878630641059470e-01
8.207711577659931868e-01,3.178027788988455615e-01
8.212984275558076197e-01,3.173564309915773984e-01
8.212180288633711411e-01,3.180943222677038440e-01
8.240110636688798840e-01,3.146210476151650171e-01
8.242167925303729437e-01,3.150876774446353390e-01
8.223885551437161157e-01,3.161134298223418626e-01
8.231027126592262988e-01,3.156514050217782974e-01
8.236126262998836323e-01,3.143804419331057698e-01
8.206848289678825292e-01,3.185366117511732598e-01
8.205920175123787574e-01,3.179228171218226318e-01
8.247777607289628055e-01,3.147405896346195386e-01
8.227341255538462850e-01,3.158117365503006480e-01
8.211362021538595179e-01,3.169697357712980557e-01
8.255681013786065892e-01,3.130762772039420438e-01
8.184922903814235706e-01,3.200290712675279980e-01
8.195885217948227774e-01,3.184595996713521227e-01
8.206095503725321372e-01,3.182905348844093374e-01
8.215979281063834350e-01,3.162112362200295013e-01
8.188073178821604348e-01,3.192268994542611926e-01
8.227012238658477639e-01,3.161918910651053127e-01
8.204185272418783592e-01,3.186074931868650428e-01
8.214574533630505382e-01,3.172614188524918721e-01
8.236374082768194160e-01,3.163367241414672959e-01
8.247735212819286010e-01,3.139461939725724515e-01
8.235698783357305874e-01,3.154506356568289593e-01
8.225504471674385254e-01,3.160934025845837381e-01
8.215376135073061414e-01,3.172487300120219178e-01
8.253766274063858432e-01,3.125360417309175909e-01
8.214017079242351693e-01,3.177698063902331671e-01
8.204748600256518420e-01,3.178484826533682361e-01
8.233228085021552234e-01,3.160312201894772133e-01
8.220120611885937123e-01,3.166541882373246630e-01
8.208091248486995006e-01,3.172845944994840961e-01
8.255681013786065892e-01,3.130762772039420438e-01
8.180971414721228685e-01,3.203615424484506646e-01
8.208700125377804691e-01,3.174358535328634101e-01
8.206687177359304197e-01,3.182494199179192185e-01
8.215979281063834350e-01,3.162112362200295013e-01
8.182223824313221705e-01,3.196828128758604781e-01
8.233063193843399574e-01,3.157202643790584795e-01
8.203006273819249961e-01,3.188031204878243319e-01
8.211924465001784190e-01,3.175809522549771780e-01
8.230912420105550575e-01,3.166972493557428381e-01
8.247735212819286010e-01,3.139461939725724515e-01
8.231097354089803586e-01,3.159224936462636246e-01
8.221334125793374747e-01,3.161449928399725495e-01
8.218378537373730586e-01,3.172339487771466127e-01
8.244602038612163231e-01,3.136409740603623986e-01
8.209322968912848850e-01,3.180334427553122567e-01
8.211182892126367427e-01,3.173166138757264609e-01
8.233226715572868892e-01,3.160286376497079552e-01
8.219512055272322204e-01,3.166660746138726945e-01
8.208091248486995006e-01,3.172845944994840961e-01
8.255681013786065892e-01,3.130762772039420438e-01
8.193194772679786020e-01,3.191869972146044176e-01
8.208694941452401306e-01,3.174308797990498809e-01
8.213915765122334900e-01,3.173785380183650751e-01
8.211089234352417776e-01,3.168498986840249665e-01
8.176631764902021482e-01,3.202191418624248387e-01
8.232180183533409634e-01,3.158125201570820551e-01
8.202773489507657612e-01,3.188590190818781367e-01
8.214251597478933187e-01,3.176856756985352304e-01
8.230912420105550575e-01,3.166972493557428381e-01
8.240648334993153634e-01,3.145364203871972575e-01
8.231097354089803586e-01,3.159224936462636246e-01
8.221334125793374747e-01,3.161449928399725495e-01
8.215788217019996953e-01,3.175010403623442778e-01
8.245185569094178879e-01,3.136112314331204742e-01
8.209550868975692417e-01,3.182521021997604671e-01
8.204611695819694628e-01,3.177005556469911229e-01
8.233226715572868892e-01,3.160286376497079552e-01
8.219512055272322204e-01,3.166660746138726945e-01
8.210150271343132911e-01,3.170044144661622876e-01
8.241007966332923873e-01,3.146800272780851393e-01
8.193194772679786020e-01,3.191869972146044176e-01
8.208694941452401306e-01,3.174308797990498809e-01
8.222050795635491571e-01,3.170969812984571479e-01
8.211089234352417776e-01,3.168498986840249665e-01
8.176631764902021482e-01,3.202191418624248387e-01
8.226115836185657892e-01,3.167263810264531187e-01
8.202773489507657612e-01,3.188590190818781367e-01
8.214705014504782854e-01,3.176311945450907559e-01
8.230912420105550575e-01,3.166972493557428381e-01
8.240648334993153634e-01,3.145364203871972575e-01
8.211651589355043468e-01,3.174565192871399710e-01
8.224629178477441682e-01,3.163349759679986994e-01
8.215788217019996953e-01,3.175010403623442778e-01
8.245185569094178879e-01,3.136112314331204742e-01
8.209550868975692417e-01,3.182521021997604671e-01
8.211202474753083180e-01,3.173271205543283791e-01
8.214750987454718656e-01,3.174862984176660130e-01
8.228782322529806237e-01,3.163310422227914587e-01
8.209188255056949490e-01,3.167147142178525776e-01
8.248697014689724272e-01,3.140254479518124753e-01
8.202058396773708182e-01,3.183559597653114470e-01
8.235118653239880127e-01,3.151330340745373548e-01
8.222050795635491571e-01,3.170969812984571479e-01
8.212686308041347027e-01,3.170712064256737683e-01
8.176631764902021482e-01,3.202191418624248387e-01
8.229019316860437527e-01,3.164611089239672825e-01
8.202773489507657612e-01,3.188590190818781367e-01
8.207434788586513985e-01,3.182254803578342117e-01
8.230912420105550575e-01,3.166972493557428381e-01
8.240648334993153634e-01,3.145364203871972575e-01
8.182901462711723584e-01,3.203517825774463978e-01
8.231236123275904593e-01,3.158467664529497898e-01
8.215788217019996953e-01,3.175010403623442778e-01
8.246282410242152805e-01,3.133875741802904513e-01
8.211537354994216109e-01,3.179595591524820852e-01
8.211202474753083180e-01,3.173271205543283791e-01
8.217425890069269823e-01,3.171772422395766067e-01
8.228898960206876279e-01,3.163510946137244040e-01
8.208445282784130326e-01,3.164909765795044794e-01
8.259351208284233525e-01,3.131097664800464031e-01
8.202058396773708182e-01,3.183559597653114470e-01
8.244026829826993641e-01,3.143157918959775254e-01
8.222050795635491571e-01,3.170969812984571479e-01
8.217813715440683842e-01,3.166359345964506189e-01
8.176631764902021482e-01,3.202191418624248387e-01
8.228600444460157926e-01,3.165371794342458633e-01
8.204547160795921945e-01,3.186739512145233544e-01
8.208051479226428082e-01,3.181297035473686363e-01
8.230547413157380809e-01,3.166517194045558314e-01
8.248019301216111820e-01,3.135102517372350683e-01
8.188782533480026826e-01,3.194628915176039863e-01
8.230984093127846624e-01,3.161413351054437881e-01
8.217242718223609632e-01,3.173544224887355769e-01
8.250555641923433825e-01,3.128421949688037773e-01
8.218121572433977340e-01,3.172866575791800647e-01
8.211202474753083180e-01,3.173271205543283791e-01
8.215804167939027014e-01,3.172774170426824747e-01
8.230381285970529426e-01,3.162137646608473851e-01
8.208445282784130326e-01,3.164909765795044794e-01
8.259351208284233525e-01,3.131097664800464031e-01
8.208000800093632199e-01,3.178449316470450259e-01
8.236929786084642435e-01,3.152108389328153737e-01
8.220385826765911341e-01,3.173076923728568310e-01
8.217916424156451738e-01,3.166367213299339789e-01
8.190615753486276684e-01,3.191699871159805468e-01
8.225182313850112337e-01,3.166923769640812014e-01
8.204547160795921945e-01,3.186739512145233544e-01
8.200950987638990775e-01,3.187251583004496180e-01
8.225746643298321725e-01,3.166457683263483314e-01
8.233627731554230555e-01,3.152197084150549222e-01
8.192325790300802879e-01,3.191276340515754040e-01
8.221633410687411159e-01,3.162863909598606638e-01
8.217282879495734216e-01,3.173367630184657506e-01
8.250555641923433825e-01,3.128421949688037773e-01
8.217996768060286117e-01,3.170228562815797235e-01
8.214607042097786804e-01,3.171676264217895280e-01
8.205236368007222669e-01,3.180714448656346560e-01
8.230381285970529426e-01,3.162137646608473851e-01
8.208445282784130326e-01,3.164909765795044794e-01
8.259351208284233525e-01,3.131097664800464031e-01
8.209668665582856573e-01,3.177233718588257094e-01
8.233263937241469543e-01,3.153755878512609079e-01
8.220385826765911341e-01,3.173076923728568310e-01
8.217378442924517801e-01,3.164905443449090860e-01
8.190615753486276684e-01,3.191699871159805468e-01
8.245186965392725664e-01,3.147713491780594897e-01
8.204547160795921945e-01,3.186739512145233544e-01
8.200950987638990775e-01,3.187251583004496180e-01
8.225487288504338412e-01,3.166895909303237833e-01
8.228658671805813007e-01,3.156272987911122874e-01
8.194034871205120307e-01,3.189880158903858343e-01
8.221771381044982174e-01,3.162275350535872498e-01
8.210609109331131750e-01,3.178811671151785534e-01
8.250423810349383213e-01,3.128574066036211576e-01
8.220337217687249121e-01,3.168393257718963851e-01
8.220253485142571259e-01,3.165236252522111715e-01
8.205236368007222669e-01,3.180714448656346560e-01
8.231975279918577471e-01,3.160651855195745208e-01
8.207288514291167791e-01,3.170607130931315520e-01
8.259370828126767483e-01,3.131081140804882201e-01
8.212159150427718046e-01,3.174242615042001114e-01
8.226741381827334942e-01,3.160935227213985677e-01
8.220127102579867229e-01,3.173465087947728858e-01
8.217378442924517801e-01,3.164905443449090860e-01
8.188816552487174771e-01,3.193110746542824341e-01
8.245186965392725664e-01,3.147713491780594897e-01
8.198640765494421556e-01,3.192357251143104757e-01
8.200950987638990775e-01,3.187251583004496180e-01
8.225487288504338412e-01,3.166895909303237833e-01
8.234847632824213726e-01,3.150879228653252206e-01
8.206051641434196631e-01,3.178396858118779922e-01
8.221771381044982174e-01,3.162275350535872498e-01
8.212461862847556526e-01,3.176762562321527317e-01
8.250423810349383213e-01,3.128574066036211576e-01
8.211541595254149284e-01,3.179009548534235119e-01
8.230085655422011426e-01,3.154022238479587403e-01
8.191480423266901401e-01,3.192077466204746861e-01
8.231975279918577471e-01,3.160651855195745208e-01
8.207210435055859454e-01,3.170620378035050035e-01
8.259370828126767483e-01,3.131081140804882201e-01
8.208173528749260761e-01,3.181372783266716020e-01
8.208908893998645429e-01,3.185802010078112589e-01
8.211164424833745645e-01,3.179088678289543335e-01
8.217378442924517801e-01,3.164905443449090860e-01
8.188816552487174771e-01,3.193110746542824341e-01
8.245186965392725664e-01,3.147713491780594897e-01
8.202950761098459775e-01,3.187066972938766285e-01
8.200921857861813713e-01,3.187315960785467306e-01
8.226867388698003714e-01,3.165697113693097253e-01
8.225848411607135091e-01,3.161741262611410530e-01
8.206051641434196631e-01,3.178396858118779922e-01
8.218200385691821763e-01,3.167832433606093123e-01
8.215988032988649215e-01,3.173537860200811300e-01
8.245121739670435712e-01,3.135304458706520414e-01
8.215319482176133281e-01,3.176665318334661037e-01
8.231576161525436808e-01,3.148615143836794306e-01
8.199421915252891324e-01,3.185517443283690797e-01
8.231858649864770561e-01,3.160242666726960081e-01
8.202632890505854313e-01,3.176864542268870162e-01
8.259370828126767483e-01,3.131081140804882201e-01
8.208579365818252649e-01,3.181088023967640899e-01
8.208908893998645429e-01,3.185802010078112589e-01
8.211164424833745645e-01,3.179088678289543335e-01
8.217378442924517801e-01,3.164905443449090860e-01
8.188816552487174771e-01,3.193110746542824341e-01
8.245186965392725664e-01,3.147713491780594897e-01
8.202950761098459775e-01,3.187066972938766285e-01
8.195620968957596508e-01,3.191627232985455032e-01
8.217111491691798664e-01,3.175274101529691473e-01
8.232632259040619793e-01,3.153625314798749746e-01
8.206051641434196631e-01,3.178396858118779922e-01
8.219192212734053316e-01,3.166969950892234431e-01
8.228846734720839384e-01,3.164275136828180179e-01
8.236202927347453517e-01,3.146251801296997552e-01
8.218049330306667066e-01,3.174369613128184553e-01
8.234700628406748102e-01,3.148408162528744669e-01
8.208883567211747723e-01,3.175564838226485054e-01
8.218167680237944417e-01,3.174754406287129682e-01
8.204544875507014945e-01,3.179587342601797317e-01
8.259370828126767483e-01,3.131081140804882201e-01
8.208579365818252649e-01,3.181088023967640899e-01
8.207684520454845423e-01,3.184058416540159753e-01
8.215536304309188909e-01,3.178696253494999180e-01
8.217378442924517801e-01,3.164905443449090860e-01
8.190015764277066568e-01,3.192354783971667054e-01
8.245186965392725664e-01,3.147713491780594897e-01
8.202950761098459775e-01,3.187066972938766285e-01
8.203328769442429502e-01,3.182160774578696727e-01
8.221505123263455062e-01,3.173766074876222532e-01
8.225255818815638831e-01,3.160439819963725139e-01
8.200594477083982259e-01,3.180037448629013941e-01
8.217044314900161517e-01,3.168760771989714287e-01
8.210815694140276566e-01,3.183883328998464712e-01
8.228197047825915877e-01,3.154243089359320962e-01
8.218049330306667066e-01,3.174369613128184553e-01
8.235007136970627917e-01,3.148091251664707491e-01
8.211558165627256267e-01,3.175216067794499608e-01
8.218219558451919093e-01,3.174923078812920130e-01
8.204544875507014945e-01,3.179587342601797317e-01
8.262486605925914995e-01,3.128328421011188909e-01
8.222420970873646207e-01,3.167460231119587633e-01
8.207684520454845423e-01,3.184058416540159753e-01
8.212865355112276555e-01,3.178936000884130531e-01
8.221001034005338548e-01,3.160114005853534858e-01
8.189334120297773190e-01,3.193148456853283079e-01
8.252169422788362407e-01,3.145029980414231763e-01
8.212741969912996653e-01,3.175378502179309614e-01
8.203328769442429502e-01,3.182160774578696727e-01
8.224389699827736600e-01,3.165350626381365773e-01
8.222778192296408273e-01,3.161858426968703339e-01
8.201754392980851183e-01,3.179394534376067116e-01
8.217044314900161517e-01,3.168760771989714287e-01
8.210815694140276566e-01,3.183883328998464712e-01
8.228197047825915877e-01,3.154243089359320962e-01
8.219144839833275595e-01,3.172252046285976013e-01
8.235007136970627917e-01,3.148091251664707491e-01
8.211810550772075112e-01,3.172269842905726667e-01
8.217846105329933426e-01,3.170475274581915914e-01
8.206757439514165142e-01,3.179335244385725345e-01
8.262486605925914995e-01,3.128328421011188909e-01
8.231153574741267853e-01,3.156972853442168714e-01
8.207570835345942006e-01,3.184064773532215842e-01
8.212865355112276555e-01,3.178936000884130531e-01
8.228872589493879675e-01,3.151902516837607471e-01
8.191360888669760865e-01,3.191598100704314822e-01
8.245531331635405081e-01,3.146214030011144080e-01
8.209689196609100126e-01,3.177578045276828744e-01
8.198903815377213133e-01,3.183657062240043967e-01
8.212460456541180731e-01,3.174810092948007756e-01
8.217774035855259784e-01,3.169165681776500709e-01
8.201943379954425017e-01,3.179488154894329899e-01
8.217859621053186236e-01,3.167684811911398168e-01
8.210815694140276566e-01,3.183883328998464712e-01
8.226001105574806127e-01,3.153959938782110450e-01
8.219176647508384947e-01,3.172238665805872104e-01
8.235028828332198181e-01,3.147819930493118146e-01
8.209957843253289367e-01,3.174481460096335028e-01
8.201863862705233155e-01,3.191321741896348541e-01
8.197322852990068798e-01,3.189033599913843608e-01
8.262486605925914995e-01,3.128328421011188909e-01
8.234450847006186125e-01,3.155049470695969749e-01
